FolderNumber,Category,Type,Subject,Status,Latitude,Longitude,URL,KMLDescription
BP123451,Building Permits,Commercial / Multi / Industrial,4144 & 4146 Emerald Wood Place (Phase 22),ACTIVE,49.2059947,-124.0316985,https://www.nanaimo.ca/whatsbuilding/folder/BP123451,TYPE: Commercial / Multi / Industrial   SUBJECT: 4144 & 4146 Emerald Wood Place (Phase 22)   STATUS: ACTIVE
BP123467,Building Permits,Commercial / Multi / Industrial,4131 & 4133 Emerald Wood Place (Phase 17),HOLDBACK,49.2059947,-124.0316985,https://www.nanaimo.ca/whatsbuilding/folder/BP123467,TYPE: Commercial / Multi / Industrial   SUBJECT: 4131 & 4133 Emerald Wood Place (Phase 17)   STATUS: HOLDBACK
BP123460,Building Permits,Commercial / Multi / Industrial,4159 & 4161 Emerald Wood Place (Phase 31),ACTIVE,49.2059947,-124.0316985,https://www.nanaimo.ca/whatsbuilding/folder/BP123460,TYPE: Commercial / Multi / Industrial   SUBJECT: 4159 & 4161 Emerald Wood Place (Phase 31)   STATUS: ACTIVE
BP123459,Building Permits,Commercial / Multi / Industrial,4163 & 4165 Emerald Wood Place (Phase 33),ACTIVE,49.2059947,-124.0316985,https://www.nanaimo.ca/whatsbuilding/folder/BP123459,TYPE: Commercial / Multi / Industrial   SUBJECT: 4163 & 4165 Emerald Wood Place (Phase 33)   STATUS: ACTIVE
BP123457,Building Permits,Commercial / Multi / Industrial,4168 & 4170 Emerald Wood Place (Phase 34),ACTIVE,49.2059947,-124.0316985,https://www.nanaimo.ca/whatsbuilding/folder/BP123457,TYPE: Commercial / Multi / Industrial   SUBJECT: 4168 & 4170 Emerald Wood Place (Phase 34)   STATUS: ACTIVE
BP123468,Building Permits,Commercial / Multi / Industrial,4127 & 4129 Emerald Wood Place (Phase 15),HOLDBACK,49.205534,-124.030798,https://www.nanaimo.ca/whatsbuilding/folder/BP123468,TYPE: Commercial / Multi / Industrial   SUBJECT: 4127 & 4129 Emerald Wood Place (Phase 15)   STATUS: HOLDBACK
BP123440,Building Permits,Commercial / Multi / Industrial,4100 & 4102 Emerald Wood Place (Phase 2),HOLDBACK,49.2064121,-124.0327323,https://www.nanaimo.ca/whatsbuilding/folder/BP123440,TYPE: Commercial / Multi / Industrial   SUBJECT: 4100 & 4102 Emerald Wood Place (Phase 2)   STATUS: HOLDBACK
BP123442,Building Permits,Commercial / Multi / Industrial,4107 & 4109 Emerald Wood Place (Phase 4),HOLDBACK,49.2060993,-124.0321783,https://www.nanaimo.ca/whatsbuilding/folder/BP123442,TYPE: Commercial / Multi / Industrial   SUBJECT: 4107 & 4109 Emerald Wood Place (Phase 4)   STATUS: HOLDBACK
BP123453,Building Permits,Commercial / Multi / Industrial,4152 & 4154 Emerald Wood Place (Phase 26),ACTIVE,49.2059947,-124.0316985,https://www.nanaimo.ca/whatsbuilding/folder/BP123453,TYPE: Commercial / Multi / Industrial   SUBJECT: 4152 & 4154 Emerald Wood Place (Phase 26)   STATUS: ACTIVE
BP123470,Building Permits,Commercial / Multi / Industrial,4119 & 4121 Emerald Wood Place (Phase 11),HOLDBACK,49.2058019,-124.0312695,https://www.nanaimo.ca/whatsbuilding/folder/BP123470,TYPE: Commercial / Multi / Industrial   SUBJECT: 4119 & 4121 Emerald Wood Place (Phase 11)   STATUS: HOLDBACK
BP123465,Building Permits,Commercial / Multi / Industrial,4139 & 4141 Emerald Wood Place (Phase 21),ACTIVE,49.2059947,-124.0316985,https://www.nanaimo.ca/whatsbuilding/folder/BP123465,TYPE: Commercial / Multi / Industrial   SUBJECT: 4139 & 4141 Emerald Wood Place (Phase 21)   STATUS: ACTIVE
BP123466,Building Permits,Commercial / Multi / Industrial,4135 & 4137 Emerald Wood Place (Phase 19),ACTIVE,49.2059947,-124.0316985,https://www.nanaimo.ca/whatsbuilding/folder/BP123466,TYPE: Commercial / Multi / Industrial   SUBJECT: 4135 & 4137 Emerald Wood Place (Phase 19)   STATUS: ACTIVE
BP123455,Building Permits,Commercial / Multi / Industrial,4160 & 4162 Emerald Wood Place (Phase 30),ACTIVE,49.2059947,-124.0316985,https://www.nanaimo.ca/whatsbuilding/folder/BP123455,TYPE: Commercial / Multi / Industrial   SUBJECT: 4160 & 4162 Emerald Wood Place (Phase 30)   STATUS: ACTIVE
BP123445,Building Permits,Commercial / Multi / Industrial,4120 & 4122 Emerald Wood Place (Phase 10),HOLDBACK,49.206197,-124.0312517,https://www.nanaimo.ca/whatsbuilding/folder/BP123445,TYPE: Commercial / Multi / Industrial   SUBJECT: 4120 & 4122 Emerald Wood Place (Phase 10)   STATUS: HOLDBACK
BP123464,Building Permits,Commercial / Multi / Industrial,4143 & 4145 Emerald Wood Place (Phase 23),ACTIVE,49.2059947,-124.0316985,https://www.nanaimo.ca/whatsbuilding/folder/BP123464,TYPE: Commercial / Multi / Industrial   SUBJECT: 4143 & 4145 Emerald Wood Place (Phase 23)   STATUS: ACTIVE
BP123441,Building Permits,Commercial / Multi / Industrial,4104 & 4106 Emerald Wood Place (Phase 3),HOLDBACK,49.2064229,-124.0325683,https://www.nanaimo.ca/whatsbuilding/folder/BP123441,TYPE: Commercial / Multi / Industrial   SUBJECT: 4104 & 4106 Emerald Wood Place (Phase 3)   STATUS: HOLDBACK
BP123461,Building Permits,Commercial / Multi / Industrial,4155 & 4157 Emerald Wood Place (Phase 29),ACTIVE,49.2059947,-124.0316985,https://www.nanaimo.ca/whatsbuilding/folder/BP123461,TYPE: Commercial / Multi / Industrial   SUBJECT: 4155 & 4157 Emerald Wood Place (Phase 29)   STATUS: ACTIVE
BP123458,Building Permits,Commercial / Multi / Industrial,4167 & 4169 Emerald Wood Place (Phase 35),ACTIVE,49.2059947,-124.0316985,https://www.nanaimo.ca/whatsbuilding/folder/BP123458,TYPE: Commercial / Multi / Industrial   SUBJECT: 4167 & 4169 Emerald Wood Place (Phase 35)   STATUS: ACTIVE
BP123452,Building Permits,Commercial / Multi / Industrial,4148 & 4150 Emerald Wood Place (Phase 24),ACTIVE,49.2059947,-124.0316985,https://www.nanaimo.ca/whatsbuilding/folder/BP123452,TYPE: Commercial / Multi / Industrial   SUBJECT: 4148 & 4150 Emerald Wood Place (Phase 24)   STATUS: ACTIVE
BP123448,Building Permits,Commercial / Multi / Industrial,4132 & 4134 Emerald Wood Place (Phase 16),HOLDBACK,49.2058059,-124.030566,https://www.nanaimo.ca/whatsbuilding/folder/BP123448,TYPE: Commercial / Multi / Industrial   SUBJECT: 4132 & 4134 Emerald Wood Place (Phase 16)   STATUS: HOLDBACK
BP123443,Building Permits,Commercial / Multi / Industrial,4103 & 4105 Emerald Wood Place (Phase 1) Main Permit for Const Agreement,HOLDBACK,49.2061128,-124.0324807,https://www.nanaimo.ca/whatsbuilding/folder/BP123443,TYPE: Commercial / Multi / Industrial   SUBJECT: 4103 & 4105 Emerald Wood Place (Phase 1) Main Permit for Const Agreement   STATUS: HOLDBACK
BP123456,Building Permits,Commercial / Multi / Industrial,4164 & 4166 Emerald Wood Place (Phase 32),ACTIVE,49.2059947,-124.0316985,https://www.nanaimo.ca/whatsbuilding/folder/BP123456,TYPE: Commercial / Multi / Industrial   SUBJECT: 4164 & 4166 Emerald Wood Place (Phase 32)   STATUS: ACTIVE
BP123473,Building Permits,Commercial / Multi / Industrial,4108 & 4110 Emerald Woods Place (Phase 5),HOLDBACK,49.206422,-124.0321262,https://www.nanaimo.ca/whatsbuilding/folder/BP123473,TYPE: Commercial / Multi / Industrial   SUBJECT: 4108 & 4110 Emerald Woods Place (Phase 5)   STATUS: HOLDBACK
BP123449,Building Permits,Commercial / Multi / Industrial,4136 & 4138 Emerald Wood Place (Phase 18),HOLDBACK,49.2059947,-124.0316985,https://www.nanaimo.ca/whatsbuilding/folder/BP123449,TYPE: Commercial / Multi / Industrial   SUBJECT: 4136 & 4138 Emerald Wood Place (Phase 18)   STATUS: HOLDBACK
BP123446,Building Permits,Commercial / Multi / Industrial,4124 & 4126 Emerald Wood Place (Phase 12),HOLDBACK,49.2060659,-124.0310236,https://www.nanaimo.ca/whatsbuilding/folder/BP123446,TYPE: Commercial / Multi / Industrial   SUBJECT: 4124 & 4126 Emerald Wood Place (Phase 12)   STATUS: HOLDBACK
BP123469,Building Permits,Commercial / Multi / Industrial,4123 & 4125 Emerald Wood Place (Phase 13),HOLDBACK,49.2056684,-124.0310341,https://www.nanaimo.ca/whatsbuilding/folder/BP123469,TYPE: Commercial / Multi / Industrial   SUBJECT: 4123 & 4125 Emerald Wood Place (Phase 13)   STATUS: HOLDBACK
BP123444,Building Permits,Commercial / Multi / Industrial,4116 & 4118 Emerald Wood Place (Phase 8),HOLDBACK,49.2063942,-124.0315866,https://www.nanaimo.ca/whatsbuilding/folder/BP123444,TYPE: Commercial / Multi / Industrial   SUBJECT: 4116 & 4118 Emerald Wood Place (Phase 8)   STATUS: HOLDBACK
BP123474,Building Permits,Commercial / Multi / Industrial,4112 & 4114 Emerald Wood Place (Phase 6),HOLDBACK,49.2064189,-124.0317969,https://www.nanaimo.ca/whatsbuilding/folder/BP123474,TYPE: Commercial / Multi / Industrial   SUBJECT: 4112 & 4114 Emerald Wood Place (Phase 6)   STATUS: HOLDBACK
BP123463,Building Permits,Commercial / Multi / Industrial,4147 & 4149 Emerald Wood Place (Phase 25),ACTIVE,49.2059947,-124.0316985,https://www.nanaimo.ca/whatsbuilding/folder/BP123463,TYPE: Commercial / Multi / Industrial   SUBJECT: 4147 & 4149 Emerald Wood Place (Phase 25)   STATUS: ACTIVE
BP123471,Building Permits,Commercial / Multi / Industrial,4115 & 4117 Emerald Wood Place (Phase 9),HOLDBACK,49.2059235,-124.0315615,https://www.nanaimo.ca/whatsbuilding/folder/BP123471,TYPE: Commercial / Multi / Industrial   SUBJECT: 4115 & 4117 Emerald Wood Place (Phase 9)   STATUS: HOLDBACK
BP123450,Building Permits,Commercial / Multi / Industrial,4140 & 4142 Emerald Wood Place (Phase 20),ACTIVE,49.2059947,-124.0316985,https://www.nanaimo.ca/whatsbuilding/folder/BP123450,TYPE: Commercial / Multi / Industrial   SUBJECT: 4140 & 4142 Emerald Wood Place (Phase 20)   STATUS: ACTIVE
BP123472,Building Permits,Commercial / Multi / Industrial,4111 & 4113 Emerald Wood Place (Phase 7),HOLDBACK,49.2060227,-124.031875,https://www.nanaimo.ca/whatsbuilding/folder/BP123472,TYPE: Commercial / Multi / Industrial   SUBJECT: 4111 & 4113 Emerald Wood Place (Phase 7)   STATUS: HOLDBACK
BP123454,Building Permits,Commercial / Multi / Industrial,4156 & 4158 Emerald Wood Place (Phase 28),ACTIVE,49.2059947,-124.0316985,https://www.nanaimo.ca/whatsbuilding/folder/BP123454,TYPE: Commercial / Multi / Industrial   SUBJECT: 4156 & 4158 Emerald Wood Place (Phase 28)   STATUS: ACTIVE
BP123447,Building Permits,Commercial / Multi / Industrial,4128 & 4130 Emerald Wood Place (Phase 14),HOLDBACK,49.205936,-124.0307947,https://www.nanaimo.ca/whatsbuilding/folder/BP123447,TYPE: Commercial / Multi / Industrial   SUBJECT: 4128 & 4130 Emerald Wood Place (Phase 14)   STATUS: HOLDBACK
BP123439,Building Permits,Leasehold Improvements,Unit G - 1713 Bowen Road,COMPLETED,49.1814153,-123.9809056,https://www.nanaimo.ca/whatsbuilding/folder/BP123439,TYPE: Leasehold Improvements   SUBJECT: Unit G - 1713 Bowen Road   STATUS: COMPLETED
BP123437,Building Permits,Retaining Wall,1460 Sherwood Drive,COMPLETED,49.2073849,-123.970861,https://www.nanaimo.ca/whatsbuilding/folder/BP123437,TYPE: Retaining Wall   SUBJECT: 1460 Sherwood Drive   STATUS: COMPLETED
BP123438,Building Permits,Access Permit,171 Captain Morgans Blvd,ACTIVE,49.1735527,-123.9163973,https://www.nanaimo.ca/whatsbuilding/folder/BP123438,TYPE: Access Permit   SUBJECT: 171 Captain Morgans Blvd   STATUS: ACTIVE
BP123475,Building Permits,Sign Permit,1500 Waddington Road,COMPLETED,49.1856902,-123.9620516,https://www.nanaimo.ca/whatsbuilding/folder/BP123475,TYPE: Sign Permit   SUBJECT: 1500 Waddington Road   STATUS: COMPLETED
BP123478,Building Permits,Single / Two Family Alteration,510 Drake Street,COMPLETED,49.1884507,-123.9528379,https://www.nanaimo.ca/whatsbuilding/folder/BP123478,TYPE: Single / Two Family Alteration   SUBJECT: 510 Drake Street   STATUS: COMPLETED
BP123476,Building Permits,Sign Permit,1870 E Wellington Rd,COMPLETED,49.1807645,-123.9801734,https://www.nanaimo.ca/whatsbuilding/folder/BP123476,TYPE: Sign Permit   SUBJECT: 1870 E Wellington Rd   STATUS: COMPLETED
BP123477,Building Permits,Sign Permit,325 Hecate Street,COMPLETED,49.1619776,-123.9358312,https://www.nanaimo.ca/whatsbuilding/folder/BP123477,TYPE: Sign Permit   SUBJECT: 325 Hecate Street   STATUS: COMPLETED
BP123480,Building Permits,Commercial / Multi / Industrial,2001 Labieux Road,COMPLETED,49.1968124,-123.9910629,https://www.nanaimo.ca/whatsbuilding/folder/BP123480,TYPE: Commercial / Multi / Industrial   SUBJECT: 2001 Labieux Road   STATUS: COMPLETED
BP123479,Building Permits,Single / Two Family Alteration,426 Renfrew Street,CANCELLED,49.1582491,-123.9528025,https://www.nanaimo.ca/whatsbuilding/folder/BP123479,TYPE: Single / Two Family Alteration   SUBJECT: 426 Renfrew Street   STATUS: CANCELLED
BP123481,Building Permits,Leasehold Improvements,6439 A Portsmouth Road,COMPLETED,49.2391443,-124.0448864,https://www.nanaimo.ca/whatsbuilding/folder/BP123481,TYPE: Leasehold Improvements   SUBJECT: 6439 A Portsmouth Road   STATUS: COMPLETED
BP123483,Building Permits,Single / Two Family Alteration,149 Newcastle Avenue,CANCELLED,49.1746783,-123.9419505,https://www.nanaimo.ca/whatsbuilding/folder/BP123483,TYPE: Single / Two Family Alteration   SUBJECT: 149 Newcastle Avenue   STATUS: CANCELLED
BP123482,Building Permits,Accessory Building,241A Twiggly Wiggly Road,ACTIVE,49.1697789,-123.9990832,https://www.nanaimo.ca/whatsbuilding/folder/BP123482,TYPE: Accessory Building   SUBJECT: 241A Twiggly Wiggly Road   STATUS: ACTIVE
BP123484,Building Permits,Demolition Permit,1015 Park Avenue,ACTIVE,49.138422,-123.9452692,https://www.nanaimo.ca/whatsbuilding/folder/BP123484,TYPE: Demolition Permit   SUBJECT: 1015 Park Avenue   STATUS: ACTIVE
BP123485,Building Permits,Retaining Wall,119 Bray Road,COMPLETED,49.2181411,-123.9630761,https://www.nanaimo.ca/whatsbuilding/folder/BP123485,TYPE: Retaining Wall   SUBJECT: 119 Bray Road   STATUS: COMPLETED
BP123488,Building Permits,Locate Permit,510 Millstone Avenue,COMPLETED,49.1778097,-123.9543545,https://www.nanaimo.ca/whatsbuilding/folder/BP123488,TYPE: Locate Permit   SUBJECT: 510 Millstone Avenue   STATUS: COMPLETED
BP123487,Building Permits,Locate Permit,395 Eighth Street,COMPLETED,49.1427195,-123.9423703,https://www.nanaimo.ca/whatsbuilding/folder/BP123487,TYPE: Locate Permit   SUBJECT: 395 Eighth Street   STATUS: COMPLETED
BP123486,Building Permits,Locate Permit,5301 Williamson Road,COMPLETED,49.234789,-123.9905117,https://www.nanaimo.ca/whatsbuilding/folder/BP123486,TYPE: Locate Permit   SUBJECT: 5301 Williamson Road   STATUS: COMPLETED
BP123489,Building Permits,Retaining Wall,5372 Fairhaven Place,ACTIVE,49.2367702,-124.000213,https://www.nanaimo.ca/whatsbuilding/folder/BP123489,TYPE: Retaining Wall   SUBJECT: 5372 Fairhaven Place   STATUS: ACTIVE
BP123491,Building Permits,Single / Two Family Alteration,180 Pacific Terrace,COMPLETED,49.1953526,-123.9683634,https://www.nanaimo.ca/whatsbuilding/folder/BP123491,TYPE: Single / Two Family Alteration   SUBJECT: 180 Pacific Terrace   STATUS: COMPLETED
BP123490,Building Permits,Demolition Permit,5238 Fillinger Crescent,HOLDBACK,49.2386141,-123.9965881,https://www.nanaimo.ca/whatsbuilding/folder/BP123490,TYPE: Demolition Permit   SUBJECT: 5238 Fillinger Crescent   STATUS: HOLDBACK
BP123494,Building Permits,Single / Two Family Alteration,3640 Glen Oaks Drive,ACTIVE,49.2207686,-123.9550631,https://www.nanaimo.ca/whatsbuilding/folder/BP123494,TYPE: Single / Two Family Alteration   SUBJECT: 3640 Glen Oaks Drive   STATUS: ACTIVE
BP123493,Building Permits,Service Permit,4171 Jinglepot Road,COMPLETED,49.2069794,-124.0282619,https://www.nanaimo.ca/whatsbuilding/folder/BP123493,TYPE: Service Permit   SUBJECT: 4171 Jinglepot Road   STATUS: COMPLETED
BP123492,Building Permits,Single / Two Family Alteration,3761 Myrta Place,COMPLETED,49.2155394,-123.9841729,https://www.nanaimo.ca/whatsbuilding/folder/BP123492,TYPE: Single / Two Family Alteration   SUBJECT: 3761 Myrta Place   STATUS: COMPLETED
BP123495,Building Permits,Single / Two Family Alteration,2642 Beaver Creek,COMPLETED,49.1995815,-124.016849,https://www.nanaimo.ca/whatsbuilding/folder/BP123495,TYPE: Single / Two Family Alteration   SUBJECT: 2642 Beaver Creek   STATUS: COMPLETED
BP123496,Building Permits,Access Permit,Second Access off Silos,ACTIVE,49.2433591,-124.0360553,https://www.nanaimo.ca/whatsbuilding/folder/BP123496,TYPE: Access Permit   SUBJECT: Second Access off Silos   STATUS: ACTIVE
BP123497,Building Permits,Single / Two Family Dwelling,6172 Cherry Wood Place,COMPLETED,49.2383394,-124.025521,https://www.nanaimo.ca/whatsbuilding/folder/BP123497,TYPE: Single / Two Family Dwelling   SUBJECT: 6172 Cherry Wood Place   STATUS: COMPLETED
BP123498,Building Permits,Single / Two Family Dwelling,6168 Cherry Wood Place,COMPLETED,49.238026,-124.0255187,https://www.nanaimo.ca/whatsbuilding/folder/BP123498,TYPE: Single / Two Family Dwelling   SUBJECT: 6168 Cherry Wood Place   STATUS: COMPLETED
BP123499,Building Permits,Single / Two Family Alteration,1760 Rajeena Way,COMPLETED,49.114916,-123.9204939,https://www.nanaimo.ca/whatsbuilding/folder/BP123499,TYPE: Single / Two Family Alteration   SUBJECT: 1760 Rajeena Way   STATUS: COMPLETED
BP123500,Building Permits,Single / Two Family Alteration,731 Chestnut Street,ACTIVE,49.1872839,-123.9570716,https://www.nanaimo.ca/whatsbuilding/folder/BP123500,TYPE: Single / Two Family Alteration   SUBJECT: 731 Chestnut Street   STATUS: ACTIVE
BP123501,Building Permits,Single / Two Family Alteration,423 Chesterlea Avenue,COMPLETED,49.1580162,-123.9485869,https://www.nanaimo.ca/whatsbuilding/folder/BP123501,TYPE: Single / Two Family Alteration   SUBJECT: 423 Chesterlea Avenue   STATUS: COMPLETED
BP123504,Building Permits,Single / Two Family Dwelling,6176 Cherry Wood Place,COMPLETED,49.2384106,-124.0257072,https://www.nanaimo.ca/whatsbuilding/folder/BP123504,TYPE: Single / Two Family Dwelling   SUBJECT: 6176 Cherry Wood Place   STATUS: COMPLETED
BP123503,Building Permits,Commercial / Multi-Res Alteration,6451 Portsmouth Road,ACTIVE,49.2388884,-124.0452214,https://www.nanaimo.ca/whatsbuilding/folder/BP123503,TYPE: Commercial / Multi-Res Alteration   SUBJECT: 6451 Portsmouth Road   STATUS: ACTIVE
BP123502,Building Permits,Garage / Carport Permit,2625 Labieux Road,COMPLETED,49.1993006,-124.0148916,https://www.nanaimo.ca/whatsbuilding/folder/BP123502,TYPE: Garage / Carport Permit   SUBJECT: 2625 Labieux Road   STATUS: COMPLETED
BP123506,Building Permits,Single / Two Family Alteration,3648 Departure Bay Rd,ACTIVE,49.2103667,-123.9901756,https://www.nanaimo.ca/whatsbuilding/folder/BP123506,TYPE: Single / Two Family Alteration   SUBJECT: 3648 Departure Bay Rd   STATUS: ACTIVE
BP123507,Building Permits,Leasehold Improvements,#56 - 6631 Island Highway,ACTIVE,49.2368341,-124.0504615,https://www.nanaimo.ca/whatsbuilding/folder/BP123507,TYPE: Leasehold Improvements   SUBJECT: #56 - 6631 Island Highway   STATUS: ACTIVE
BP123505,Building Permits,Single / Two Family Dwelling,100 Carlo Place,COMPLETED,49.1162555,-123.9321879,https://www.nanaimo.ca/whatsbuilding/folder/BP123505,TYPE: Single / Two Family Dwelling   SUBJECT: 100 Carlo Place   STATUS: COMPLETED
BP123511,Building Permits,Sign Permit,6461 Metral Drive,COMPLETED,49.2326126,-124.0455869,https://www.nanaimo.ca/whatsbuilding/folder/BP123511,TYPE: Sign Permit   SUBJECT: 6461 Metral Drive   STATUS: COMPLETED
BP123509,Building Permits,Retaining Wall,3583 Hammond Bay Road,COMPLETED,49.2216671,-123.9496431,https://www.nanaimo.ca/whatsbuilding/folder/BP123509,TYPE: Retaining Wall   SUBJECT: 3583 Hammond Bay Road   STATUS: COMPLETED
