FolderNumber,FolderCategory,Type,ReportCode,DateIssued,DateApproved,DateExpired,DateCompleted,Status,Subject,Unit,Address,StreetName,Value,ESRI_OID,CreationDate,Creator,EditDate,Editor
BP037474,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Sep 16 2013 12:00AM,2013-09-06T07:00:00.000Z,Sep 16 2015 12:00AM,2015-04-30T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,7707,SARAH PL,16240,1661,,,,
BP037475,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Sep 13 2013 12:00AM,2013-09-06T07:00:00.000Z,Sep 14 2015 12:00AM,2015-10-22T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,2647,RANGE RD,10000,1662,,,,
BP037476,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Sep 17 2013 12:00AM,2013-09-06T07:00:00.000Z,Sep 17 2015 12:00AM,2014-08-20T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,1175,CARNEY ST,10115,1663,,,,
BP037477,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Sep 17 2013 12:00AM,2013-09-06T07:00:00.000Z,Sep 17 2015 12:00AM,2015-02-27T08:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,1171,CARNEY ST,10115,1664,,,,
BP037480,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Sep 18 2013 12:00AM,2013-09-10T07:00:00.000Z,Sep 18 2015 12:00AM,2014-09-17T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,4563,HANDLEN RD,31360,1665,,,,
BP037481,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Sep 17 2013 12:00AM,2013-09-10T07:00:00.000Z,Sep 17 2015 12:00AM,2015-05-13T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,4817,LOGAN CRES,402530,1666,,,,
BP037482,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Sep 18 2013 12:00AM,2013-09-10T07:00:00.000Z,Sep 18 2015 12:00AM,2015-09-04T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,4190,CARSON ST,38400,1667,,,,
BP037483,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Sep 26 2013 12:00AM,2013-09-24T07:00:00.000Z,Sep 28 2015 12:00AM,2015-08-17T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,5277,COOK CRES,16380,1668,,,,
BP037484,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD SC/STE,Sep 18 2013 12:00AM,2013-09-11T07:00:00.000Z,Sep 18 2015 12:00AM,2014-05-15T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,2566,2564,KENNEY CRT,45850,1669,,,,
BP037485,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Mar 24 2014 12:00AM,2014-03-24T07:00:00.000Z,Mar 23 2016 12:00AM,2015-05-21T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,1601,GORSE ST,26880,1670,,,,
BP037486,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Sep 18 2013 12:00AM,2013-09-11T07:00:00.000Z,Sep 18 2015 12:00AM,2014-07-23T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,307,MULLETT CRES,16800,1671,,,,
BP037487,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Sep 23 2013 12:00AM,2013-09-12T07:00:00.000Z,Sep 23 2015 12:00AM,2015-08-10T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,3903,3901,RUNDSTROM RD,20020,1672,,,,
BP037489,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Sep 23 2013 12:00AM,2013-09-12T07:00:00.000Z,Sep 23 2015 12:00AM,2015-10-22T07:00:00.000Z,EXPIRED,To Construct or alter a Single Family Dwelling or Accessory Building,,6088,BIRCHWOOD PL,7280,1673,,,,
BP037491,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Sep 23 2013 12:00AM,2013-09-13T07:00:00.000Z,Sep 23 2015 12:00AM,2014-07-18T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,7603,CREEKSIDE WAY,235395,1674,,,,
BP037493,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Sep 23 2013 12:00AM,2013-09-13T07:00:00.000Z,Sep 23 2015 12:00AM,2015-05-05T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,9112,VIKING RD,1000,1675,,,,
BP037494,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Sep 24 2013 12:00AM,2013-09-16T07:00:00.000Z,Sep 24 2015 12:00AM,2015-10-22T07:00:00.000Z,EXPIRED,To Construct or alter a Single Family Dwelling or Accessory Building,,4655,SHAMROCK RD,31360,1676,,,,
BP037495,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Sep 23 2013 12:00AM,2013-09-16T07:00:00.000Z,Sep 23 2015 12:00AM,2013-11-05T08:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,2625,MARLEAU RD,5670,1677,,,,
BP037496,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Sep 20 2013 12:00AM,2013-09-17T07:00:00.000Z,Sep 21 2015 12:00AM,2013-10-04T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,2734,UPLAND ST,8000,1678,,,,
BP037497,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Sep 24 2013 12:00AM,2013-09-17T07:00:00.000Z,Sep 24 2015 12:00AM,2013-11-06T08:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,4986,GISCOME RD,25960,1679,,,,
BP037498,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Sep 24 2013 12:00AM,2013-09-17T07:00:00.000Z,Sep 24 2015 12:00AM,2014-03-21T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,128,THACKER CRES,25000,1680,,,,
BP037499,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Sep 24 2013 12:00AM,2013-09-17T07:00:00.000Z,Sep 24 2015 12:00AM,2014-06-13T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,7785,ST DENNIS PL,29120,1681,,,,
BP037501,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD SC/STE,Sep 25 2013 12:00AM,2013-09-18T07:00:00.000Z,Sep 25 2015 12:00AM,2014-01-30T08:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,1214,1212,ORIZABA CRT,29000,1682,,,,
BP037502,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Sep 25 2013 12:00AM,2013-09-18T07:00:00.000Z,Sep 25 2015 12:00AM,2014-01-30T08:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,1214,1212,ORIZABA CRT,51975,1683,,,,
BP037503,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Sep 26 2013 12:00AM,2013-09-19T07:00:00.000Z,Sep 28 2015 12:00AM,2015-09-25T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,975,INEZ CRES,33360,1684,,,,
BP037504,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Oct  3 2013 12:00AM,2013-10-03T07:00:00.000Z,Oct  5 2015 12:00AM,2015-11-05T08:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,1425,OMINECA PL,286270,1685,,,,
BP037505,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Oct  2 2013 12:00AM,2013-09-20T07:00:00.000Z,Oct  2 2015 12:00AM,2016-10-05T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,4601,GANNETT RD,276570,1686,,,,
BP037507,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Oct  7 2013 12:00AM,2013-09-20T07:00:00.000Z,Oct  7 2015 12:00AM,2014-09-05T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,1601,GORSE ST,17640,1687,,,,
BP037508,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Oct  2 2013 12:00AM,2013-09-23T07:00:00.000Z,Oct  2 2015 12:00AM,2014-08-07T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,2800,NOTRE DAME DR,27600,1688,,,,
BP037509,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Oct  2 2013 12:00AM,2013-09-23T07:00:00.000Z,Oct  2 2015 12:00AM,2015-12-02T08:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,9845,HALDI RD,10000,1689,,,,
BP037510,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Oct  3 2013 12:00AM,2013-09-23T07:00:00.000Z,Oct  5 2015 12:00AM,2015-11-19T08:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,4631,VALLEY CRES,50000,1690,,,,
BP037513,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Oct  3 2013 12:00AM,2013-09-24T07:00:00.000Z,Oct  5 2015 12:00AM,2013-12-20T08:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,1653,BURDEN ST,36750,1691,,,,
BP037515,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Oct  3 2013 12:00AM,2013-09-24T07:00:00.000Z,Oct  5 2015 12:00AM,2014-07-02T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,811,OSPIKA BLVD N,2160,1692,,,,
BP037517,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD SC/STE,Oct  7 2013 12:00AM,2013-09-25T07:00:00.000Z,Oct  7 2015 12:00AM,2015-09-14T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,937,HARPER ST,23900,1693,,,,
BP037518,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Oct  8 2013 12:00AM,2013-09-25T07:00:00.000Z,Oct  8 2015 12:00AM,2013-12-09T08:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,176,AITKEN CRES,15610,1694,,,,
BP037519,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Oct  9 2013 12:00AM,2013-09-25T07:00:00.000Z,Oct  9 2015 12:00AM,2014-11-25T08:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,4614,AVTAR PL,256950,1695,,,,
BP037524,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Oct 15 2013 12:00AM,2013-09-27T07:00:00.000Z,Oct 15 2015 12:00AM,2015-03-05T08:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,4478,STURGEON RD,237560,1696,,,,
BP037525,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Oct 11 2013 12:00AM,2013-09-27T07:00:00.000Z,Oct 12 2015 12:00AM,2015-09-01T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,2161,2163,LAURIER CRES,208775,1697,,,,
BP037526,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD SC/STE,Oct 17 2013 12:00AM,2013-09-27T07:00:00.000Z,Oct 19 2015 12:00AM,2014-04-07T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,2161,2163,LAURIER CRES,40000,1698,,,,
BP037528,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD SC/STE,Oct 15 2013 12:00AM,2013-09-30T07:00:00.000Z,Oct 15 2015 12:00AM,2014-03-25T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,1876,1874,GARDEN DR,43000,1699,,,,
BP037531,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Oct 16 2013 12:00AM,2013-10-02T07:00:00.000Z,Oct 16 2015 12:00AM,2014-09-25T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,6215,MONTEREY RD W,202670,1700,,,,
BP037532,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Oct  9 2013 12:00AM,2013-10-08T07:00:00.000Z,Oct  9 2015 12:00AM,2013-11-20T08:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,9218,SUNSET PL,8500,1701,,,,
BP037534,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Oct 18 2013 12:00AM,2013-10-07T07:00:00.000Z,Oct 19 2015 12:00AM,2014-09-05T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,8076,STILLWATER CRES,311425,1702,,,,
BP037535,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Oct 18 2013 12:00AM,2013-10-08T07:00:00.000Z,Oct 19 2015 12:00AM,2015-09-22T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,531,RADCLIFFE DR,18300,1703,,,,
BP037536,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Oct 18 2013 12:00AM,2013-10-08T07:00:00.000Z,Oct 19 2015 12:00AM,2015-08-21T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,1396,GARVIN ST,31000,1704,,,,
BP037537,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Oct 24 2013 12:00AM,2013-10-08T07:00:00.000Z,Oct 26 2015 12:00AM,2014-08-07T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,1219,ORIZABA CRT,302040,1705,,,,
BP037538,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Oct 24 2013 12:00AM,2013-10-09T07:00:00.000Z,Oct 26 2015 12:00AM,2015-08-27T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,6668,LILAC CRES,8000,1706,,,,
BP037539,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Oct 25 2013 12:00AM,2013-10-09T07:00:00.000Z,Oct 26 2015 12:00AM,2015-11-19T08:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,6137,LALONDE RD,15000,1707,,,,
BP037540,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,MOBILE NEW,Oct 24 2013 12:00AM,2013-10-09T07:00:00.000Z,Oct 26 2015 12:00AM,2015-11-26T08:00:00.000Z,EXPIRED,To Construct or alter a Single Family Dwelling or Accessory Building,,9515,OLAF RD,8000,1708,,,,
BP037541,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Oct 24 2013 12:00AM,2013-10-09T07:00:00.000Z,Oct 26 2015 12:00AM,2013-11-25T08:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,8108,PRINCETON CRES,25600,1709,,,,
BP037542,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Oct 24 2013 12:00AM,2013-10-09T07:00:00.000Z,Oct 26 2015 12:00AM,2014-05-23T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,3212,MAURICE DR,271990,1710,,,,
BP037543,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Oct 30 2013 12:00AM,2013-10-10T07:00:00.000Z,Oct 30 2015 12:00AM,2015-02-25T08:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,4662,GRAY DR,197590,1711,,,,
BP037544,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Oct 25 2013 12:00AM,2013-10-10T07:00:00.000Z,Oct 26 2015 12:00AM,2015-03-13T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,7715,SARAH PL,401030,1712,,,,
BP037546,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Oct 24 2013 12:00AM,2013-10-11T07:00:00.000Z,Oct 26 2015 12:00AM,2015-10-23T07:00:00.000Z,EXPIRED,To Construct or alter a Single Family Dwelling or Accessory Building,,1846,MCLAREN RD W,32000,1713,,,,
BP037547,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Oct 28 2013 12:00AM,2013-10-11T07:00:00.000Z,Oct 28 2015 12:00AM,2014-08-08T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,3129,MAURICE DR,307335,1714,,,,
BP037548,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Oct 30 2013 12:00AM,2013-10-16T07:00:00.000Z,Oct 30 2015 12:00AM,2015-03-20T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,120,4303,UNIVERSITY HEIGHTS DR,215915,1715,,,,
BP037549,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Oct 22 2013 12:00AM,2013-10-16T07:00:00.000Z,Oct 22 2015 12:00AM,2014-04-22T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,111,4303,UNIVERSITY HEIGHTS DR,237790,1716,,,,
BP037550,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD SC/STE,Oct 31 2013 12:00AM,2013-10-16T07:00:00.000Z,Nov  2 2015 12:00AM,2015-11-19T08:00:00.000Z,EXPIRED,To Construct or alter a Single Family Dwelling or Accessory Building,,7643,STILLWATER CRES,40000,1717,,,,
BP037551,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Oct 23 2013 12:00AM,2013-10-17T07:00:00.000Z,Oct 23 2015 12:00AM,2017-01-31T08:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,114,4303,UNIVERSITY HEIGHTS DR,212120,1718,,,,
BP037552,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Oct 23 2013 12:00AM,2013-10-17T07:00:00.000Z,Oct 23 2015 12:00AM,2015-11-26T08:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,113,4303,UNIVERSITY HEIGHTS DR,219215,1719,,,,
BP037553,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Oct 31 2013 12:00AM,2013-10-17T07:00:00.000Z,Nov  2 2015 12:00AM,2014-07-02T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,3033,3031,MAURICE DR,256985,1720,,,,
BP037554,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD SC/STE,Oct 31 2013 12:00AM,2013-10-17T07:00:00.000Z,Nov  2 2015 12:00AM,2014-05-23T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,3033,3031,MAURICE DR,44150,1721,,,,
BP037555,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Oct 31 2013 12:00AM,2013-10-17T07:00:00.000Z,Nov  2 2015 12:00AM,2014-10-27T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,2632,LINKS DR,260660,1722,,,,
BP037557,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Oct 31 2013 12:00AM,2013-10-18T07:00:00.000Z,Nov  2 2015 12:00AM,2014-12-02T08:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,6963,6965,WESTMOUNT DR,213295,1723,,,,
BP037559,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD SC/STE,Oct 31 2013 12:00AM,2013-10-21T07:00:00.000Z,Nov  2 2015 12:00AM,2014-05-29T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,3187,3185,MAURICE DR,27400,1724,,,,
BP037560,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Oct 24 2013 12:00AM,2013-10-24T07:00:00.000Z,Oct 26 2015 12:00AM,2014-05-29T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,3187,3185,MAURICE DR,11725,1725,,,,
BP037561,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Oct 31 2013 12:00AM,2013-10-21T07:00:00.000Z,Nov  2 2015 12:00AM,2013-11-27T08:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,2111,CROFT RD,3600,1726,,,,
BP037562,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Nov 15 2013 12:00AM,2013-10-23T07:00:00.000Z,Nov 16 2015 12:00AM,2015-10-19T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,2852,CALHOUN CRES,22000,1727,,,,
BP037563,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Nov  1 2013 12:00AM,2013-10-23T07:00:00.000Z,Nov  2 2015 12:00AM,2015-05-21T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,2608,2606,CHANCELLOR BLVD,288435,1728,,,,
BP037565,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Nov  1 2013 12:00AM,2013-10-24T07:00:00.000Z,Nov  2 2015 12:00AM,2014-06-04T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,606,604,FREEMAN ST,245800,1729,,,,
BP037566,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,MOBILE ADD,Dec 11 2013 12:00AM,2013-11-14T08:00:00.000Z,Dec 11 2015 12:00AM,2014-01-17T08:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,54,7817,HIGHWAY 97 S,10800,1730,,,,
BP037567,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Nov 14 2013 12:00AM,2013-10-25T07:00:00.000Z,Nov 16 2015 12:00AM,2015-10-30T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,1628,GILLETT ST,5760,1731,,,,
BP037568,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Nov  5 2013 12:00AM,2013-10-25T07:00:00.000Z,Nov  5 2015 12:00AM,2015-11-26T08:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,3911,GILBERT DR,48000,1732,,,,
BP037569,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Nov  8 2013 12:00AM,2013-10-28T07:00:00.000Z,Nov  9 2015 12:00AM,2014-08-08T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,115,4303,UNIVERSITY HEIGHTS DR,195530,1733,,,,
BP037571,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Nov 28 2013 12:00AM,2013-11-28T08:00:00.000Z,Nov 30 2015 12:00AM,2014-05-21T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,2280,LAURIER CRES,12480,1734,,,,
BP037573,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Nov  7 2013 12:00AM,2013-11-05T08:00:00.000Z,Nov  9 2015 12:00AM,2014-10-14T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,2922,CHARELLA DR,40000,1735,,,,
BP037574,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD SC/STE,Nov  8 2013 12:00AM,2013-11-05T08:00:00.000Z,Nov  9 2015 12:00AM,2014-09-05T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,3143,3141,MAURICE DR,37150,1736,,,,
BP037575,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD SC/STE,Nov  8 2013 12:00AM,2013-11-05T08:00:00.000Z,Nov  9 2015 12:00AM,2014-08-05T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,3165,3167,MAURICE DR,33650,1737,,,,
BP037577,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Nov 20 2013 12:00AM,2013-11-07T08:00:00.000Z,Nov 21 2015 12:00AM,2013-12-13T08:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,128,THACKER CRES,4000,1738,,,,
BP037580,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Nov 21 2013 12:00AM,2013-11-13T08:00:00.000Z,Nov 23 2015 12:00AM,2014-12-22T08:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,3117,MAURICE DR,279575,1739,,,,
BP037581,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Nov 21 2013 12:00AM,2013-11-13T08:00:00.000Z,Nov 23 2015 12:00AM,2014-01-17T08:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,3604,JAMES DR,29690,1740,,,,
BP037583,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Nov 21 2013 12:00AM,2013-11-13T08:00:00.000Z,Nov 23 2015 12:00AM,2013-11-25T08:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,2826,ANDRES RD,9500,1741,,,,
BP037584,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Nov 22 2013 12:00AM,2013-11-14T08:00:00.000Z,Nov 23 2015 12:00AM,2014-03-21T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,1430,1420,MONKLEY AVE,136458,1742,,,,
BP037585,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Nov 28 2013 12:00AM,2013-11-19T08:00:00.000Z,Nov 30 2015 12:00AM,2015-12-23T08:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,9235,KELLY RD N,20020,1743,,,,
