"þÿ""School #""",School name,Division Name,Division Code,Address Line 1,Address Line 2,city,postalCode,email,infoString,gradeString,trackString,fax,phone,ISCED010,ISCED020,ISCED1,ISCED2,ISCED3
1193,HEYES ELEMENTARY,SWAN VALLEY SCHOOL DIVISION,120,BOX 1000,,SWAN RIVER,R0L 1Z0,HeyesPrincipal@svsd.ca,( 12)-1193-0120, K-6, ,2047344202.0,2047343385,0,1,1,0,0
1535,MINITONAS SCHOOL,SWAN VALLEY SCHOOL DIVISION,120,BOX 160,,MINITONAS,R0L 1G0,MinitonasMiddlePrincipal@svsd.ca,( 11)-1535-0120, K-8, ,2045254412.0,2047345222,0,1,1,1,0
1576,SWAN VALLEY REGIONAL SECONDARY SCHOOL,SWAN VALLEY SCHOOL DIVISION,120,BOX 5000,,SWAN RIVER,R0L 1Z0,SVRSSPrincipal@svsd.ca,( 38)-1576-0120, 9-12, IM,2047343855.0,2047344511,0,0,0,1,1
1085,TAYLOR ELEMENTARY,SWAN VALLEY SCHOOL DIVISION,120,BOX 1269,,SWAN RIVER,R0L 1Z0,TaylorPrincipal@svsd.ca,( 16)-1085-0120, K-5, ,2047343112.0,2047344593,0,1,1,0,0
1521,BOISSEVAIN SCHOOL,TURTLE MOUNTAIN SCHOOL DIVISION,141,BOX 1030,,BOISSEVAIN,R0K 0E0,bsoffice@tmsd.mb.ca,( 29)-1521-0141, K-12, ,2045342993.0,2045342494,0,1,1,1,1
2238,CAN AM COLONY SCHOOL,TURTLE MOUNTAIN SCHOOL DIVISION,141,BOX 69,,MARGARET,R0K 1J0,sganske@tmsd.mb.ca,(  3)-2238-0141, K-12, ,,2047762151,0,1,1,1,1
1098,HOLMFIELD COLONY SCHOOL,TURTLE MOUNTAIN SCHOOL DIVISION,141,HOLMFIELD COLONY,BOX 927,KILLARNEY,R0K 1G0,shaney@tmsd.mb.ca,(  3)-1098-0141, K-12, ,2045234088.0,2045234355,0,1,1,1,1
1828,KILLARNEY SCHOOL,TURTLE MOUNTAIN SCHOOL DIVISION,141,GENERAL DELIVERY,,KILLARNEY,R0K 1G0,ksoffice@tmsd.mb.ca,( 36)-1828-0141, K-12, ,2045238545.0,2045234696,0,1,1,1,1
1376,MAYFAIR COLONY SCHOOL,TURTLE MOUNTAIN SCHOOL DIVISION,141,MAYFAIR COLONY,BOX 1438,KILLARNEY,R0K 1G0,pskeoch@tmsd.mb.ca,(  3)-1376-0141, K-12, ,2045238622.0,2045238768,0,1,1,1,1
1471,MINTO SCHOOL,TURTLE MOUNTAIN SCHOOL DIVISION,141,BOX 174,,MINTO,R0K 1M0,lwhite@tmsd.mb.ca,(  4)-1471-0141, K-8, ,2047762160.0,2047762041,0,1,1,1,0
1844,WELLWOOD SCHOOL,TURTLE MOUNTAIN SCHOOL DIVISION,141,WELLWOOD COLONY,BOX 603,KILLARNEY,R0K 1G0,tgudnason@tmsd.mb.ca,(  3)-1844-0141, K-12, ,2047762234.0,2047762344,0,1,1,1,1
1613,ALONSA SCHOOL,TURTLE RIVER SCHOOL DIVISION,128,BOX 6,,ALONSA,R0H 0A0,alonsaschool@trsd.ca,( 13)-1613-0128, K-12, ,2047672279.0,2047672168,0,1,1,1,1
1860,ÉCOLE LAURIER,TURTLE RIVER SCHOOL DIVISION,128,CASE POSTALE 100,,LAURIER,R0J 1A0,ecolelaurier@trsd.ca,(  5)-1860-0128, M-8, IM,2044473048.0,2044472068,0,1,1,1,0
1063,GLENELLA SCHOOL,TURTLE RIVER SCHOOL DIVISION,128,BOX 59,,GLENELLA,R0J 0V0,glenellaschool@trsd.ca,( 12)-1063-0128, K-12, ,2043524330.0,2043524253,0,1,1,1,1
1623,GRASS RIVER SCHOOL,TURTLE RIVER SCHOOL DIVISION,128,GRASS RIVER COLONY,BOX 160,GLENELLA,R0J 0V0,grassriverschool@trsd.ca,(  4)-1623-0128, K-12, ,2043524410.0,2043524410,0,1,1,1,1
1222,MCCREARY SCHOOL,TURTLE RIVER SCHOOL DIVISION,128,BOX 220,,MCCREARY,R0J 1B0,mccrearyschool@trsd.ca,( 13)-1222-0128, K-12, ,2048352660.0,2048352083,0,1,1,1,1
1900,PARKVIEW SCHOOL,TURTLE RIVER SCHOOL DIVISION,128,PARKVIEW COLONY,BOX 60,RIDING MOUNTAIN,R0J 1T0,parkviewschool@trsd.ca,(  3)-1900-0128, K-12, ,2049672572.0,2049672572,0,1,1,1,1
1335,STE. ROSE SCHOOL,TURTLE RIVER SCHOOL DIVISION,128,BOX 129,,STE ROSE DU LAC,R0L 1S0,steroseschool@trsd.ca,( 19)-1335-0128, K-12, ,2044472457.0,2044472088,0,1,1,1,1
1919,MAPLE LEAF ELEMENTARY SCHOOL,WESTERN SCHOOL DIVISION,123,225 - 12TH STREET,,MORDEN,R6M 1Z3,mloff@westernsd.mb.ca,( 33)-1919-0123, K-4, IM,2048225491.0,2048224458,0,1,1,0,0
2029,MINNEWASTA SCHOOL,WESTERN SCHOOL DIVISION,123,1 ACADEMY DRIVE,,MORDEN,R6M 1Z4,minnoff@westernsd.mb.ca,( 21)-2029-0123, K-4, ,2048223253.0,2048224580,0,1,1,0,0
1428,MORDEN COLLEGIATE,WESTERN SCHOOL DIVISION,123,345 - 5TH STREET,,MORDEN,R6M 1Z1,mcioff@westernsd.mb.ca,( 39)-1428-0123, 9-12, IM,2048226455.0,2048224425,0,0,0,1,1
1885,MORDEN MIDDLE SCHOOL,WESTERN SCHOOL DIVISION,123,150 WARDROP STREET,,MORDEN,R6M 1Z2,emmsoff@westernsd.mb.ca,( 40)-1885-0123, 5-8, IM,2048224662.0,2048226225,0,0,1,1,0
1429,F. W. GILBERT SCHOOL,WHITESHELL SCHOOL DISTRICT,113,BOX 160,,PINAWA,R0E 1L0,fwg@sdwhiteshell.mb.ca,(  8)-1429-0113, K-6, ,2047532506.0,2047532559,0,1,1,0,0
1905,PINAWA SECONDARY SCHOOL,WHITESHELL SCHOOL DISTRICT,113,BOX 580,,PINAWA,R0E 1L0,pss@sdwhiteshell.mb.ca,( 15)-1905-0113, 7-12, ,2047532693.0,2047532381,0,0,0,1,1
2230,GRAY ACADEMY OF JEWISH EDUCATION,WINNIPEG BOARD OF JEWISH ED.,165,100 - 123 DONCASTER STREET,,WINNIPEG,R3N 2B4,info@grayacademy.ca,( 47)-2230-0165, N-12, ,2044777413.0,2044777410,1,1,1,1,1
1061,ANDREW MYNARSKI V.C. SCHOOL,WINNIPEG SCHOOL DIVISION,151,1111 MACHRAY AVENUE,,WINNIPEG,R2X 1H6,andrewmynarski@wsd1.org,( 24)-1061-0151, 7-9, ,2045822702.0,2045868497,0,0,0,1,0
1060,ARGYLE ALTERNATIVE HIGH SCHOOL,WINNIPEG SCHOOL DIVISION,151,30 ARGYLE STREET,,WINNIPEG,R3B 0H4,argyle@wsd1.org,( 11)-1060-0151, 10-12, ,2049431759.0,2049424326,0,0,0,0,1
1891,BROCK-CORYDON SCHOOL,WINNIPEG SCHOOL DIVISION,151,1510 CORYDON AVENUE,,WINNIPEG,R3N 0J6,brockcorydon@wsd1.org,( 22)-1891-0151, N-6, ,2044898764.0,2044884422,1,1,1,0,0
1272,CARPATHIA SCHOOL,WINNIPEG SCHOOL DIVISION,151,300 CARPATHIA ROAD,,WINNIPEG,R3N 1T3,carpathia@wsd1.org,( 16)-1272-0151, N-6, ,2044893048.0,2044884514,1,1,1,0,0
1113,CECIL RHODES SCHOOL,WINNIPEG SCHOOL DIVISION,151,1570 ELGIN AVENUE WEST,,WINNIPEG,R3E 1C2,cecilrhodes@wsd1.org,( 38)-1113-0151, N-9, ,2047755438.0,2047839012,1,1,1,1,0
1853,CHAMPLAIN SCHOOL,WINNIPEG SCHOOL DIVISION,151,275 CHURCH AVENUE,,WINNIPEG,R2W 1B7,champlain@wsd1.org,( 17)-1853-0151, N-6, ,2045894607.0,2045865139,1,1,1,0,0
2050,CHILDREN OF THE EARTH HIGH SCHOOL,WINNIPEG SCHOOL DIVISION,151,100 SALTER STREET,,WINNIPEG,R2W 4J6,cote@wsd1.org,( 20)-2050-0151, 9-12, ,2045894822.0,2045896383,0,0,0,1,1
1715,CHURCHILL HIGH SCHOOL,WINNIPEG SCHOOL DIVISION,151,510 HAY STREET,,WINNIPEG,R3L 2L6,churchill@wsd1.org,( 40)-1715-0151, 7-12, ,2044525943.0,2044741301,0,0,0,1,1
1541,CLIFTON SCHOOL,WINNIPEG SCHOOL DIVISION,151,1070 CLIFTON STREET,,WINNIPEG,R3E 2T7,clifton@wsd1.org,( 14)-1541-0151, N-6, ,2047839078.0,2047837792,1,1,1,0,0
1127,CLINICAL SUPPORT SERVICES,WINNIPEG SCHOOL DIVISION,151,1075 WELLINGTON AVENUE,,WINNIPEG,R3E 0J7,cgc@wsd1.org,(145)-1127-0151, K-12, ,2047836068.0,2047867841,0,1,1,1,1
2076,COLLÈGE CHURCHILL,WINNIPEG SCHOOL DIVISION,151,510 RUE HAY,,WINNIPEG,R3L 2L6,collegechurchill@wsd1.org,( 15)-2076-0151, 7-12, IM,2044520290.0,2044741305,0,0,0,1,1
1701,DANIEL MCINTYRE COLLEGIATE INSTITUTE,WINNIPEG SCHOOL DIVISION,151,720 ALVERSTONE STREET,,WINNIPEG,R3E 2H1,dmci@wsd1.org,( 66)-1701-0151, 9-12, ,2047839286.0,2047837131,0,0,0,1,1
1775,DAVID LIVINGSTONE SCHOOL,WINNIPEG SCHOOL DIVISION,151,270 FLORA AVENUE,,WINNIPEG,R2W 2P9,dlg@wsd1.org,( 26)-1775-0151, N-8, ,2045820383.0,2045868346,1,1,1,1,0
1926,DIAGNOSTIC LEARNING CENTRE,WINNIPEG SCHOOL DIVISION,151,C/O ASHLAND SCHOOL,170 ASHLAND AVE,WINNIPEG,R3L 1L1,dlc@wsd1.org,(  2)-1926-0151, K-6, ,2044530739.0,2044535740,0,1,1,0,0
1767,DUFFERIN SCHOOL,WINNIPEG SCHOOL DIVISION,151,545 ALEXANDER AVENUE,,WINNIPEG,R3A 0P1,dufferin@wsd1.org,( 24)-1767-0151, N-6, ,2047746109.0,2047743409,1,1,1,0,0
1022,EARL GREY SCHOOL,WINNIPEG SCHOOL DIVISION,151,340 COCKBURN STREET NORTH,,WINNIPEG,R3M 2P5,earlgrey@wsd1.org,( 19)-1022-0151, N-8, ,2044534054.0,2044741441,1,1,1,1,0
1920,ÉCOLE LA VÉRENDRYE,WINNIPEG SCHOOL DIVISION,151,290 RUE LILAC,,WINNIPEG,R3M 2T5,lav@wsd1.org,( 17)-1920-0151, N-6, IM,2044522742.0,2044525015,1,1,1,0,0
1744,ÉCOLE LANSDOWNE,WINNIPEG SCHOOL DIVISION,151,715 RUE WIGINTON,,WINNIPEG,R2X 2G2,lansdowne@wsd1.org,( 30)-1744-0151, N-8, IM,2043343561.0,2043387039,1,1,1,1,0
1046,ÉCOLE SACRÉ-COEUR,WINNIPEG SCHOOL DIVISION,151,809 RUE FURBY,,WINNIPEG,R3A 1T2,sacrecoeur@wsd1.org,( 28)-1046-0151, N-8, IM,2047830854.0,2047752574,1,1,1,1,0
1759,ÉCOLE SEC. KELVIN HIGH SCHOOL,WINNIPEG SCHOOL DIVISION,151,155 KINGSWAY AVENUE,,WINNIPEG,R3M 0G3,kelvin@wsd1.org,( 78)-1759-0151, 9-12, IM,2044532116.0,2044741492,0,0,0,1,1
1626,ÉCOLE SIR WILLIAM OSLER,WINNIPEG SCHOOL DIVISION,151,1600 GRANT AVENUE,,WINNIPEG,R3N 0M5,swo@wsd1.org,( 10)-1626-0151, N-4, IM,0.0,2044883569,1,1,1,0,0
1867,ELMWOOD HIGH,WINNIPEG SCHOOL DIVISION,151,505 CHALMERS AVENUE,,WINNIPEG,R2L 0G4,elmwood@wsd1.org,( 54)-1867-0151, 7-12, ,2046540028.0,2046678823,0,0,0,1,1
1854,FARADAY SCHOOL,WINNIPEG SCHOOL DIVISION,151,405 PARR STREET,,WINNIPEG,R2W 5G1,faraday@wsd1.org,( 20)-1854-0151, N-6, ,2045897731.0,2045868583,1,1,1,0,0
1436,FORT ROUGE SCHOOL,WINNIPEG SCHOOL DIVISION,151,115 RIVER AVENUE,,WINNIPEG,R3L 0A8,fortrouge@wsd1.org,( 13)-1436-0151, N-6, ,2044779050.0,2044755057,1,1,1,0,0
1166,GARDEN GROVE SCHOOL,WINNIPEG SCHOOL DIVISION,151,2340 BURROWS AVENUE,,WINNIPEG,R2R 1W1,gardengrove@wsd1.org,( 29)-1166-0151, N-6, IM,2046326032.0,2046336477,1,1,1,0,0
1305,GENERAL WOLFE SCHOOL,WINNIPEG SCHOOL DIVISION,151,661 BANNING STREET,,WINNIPEG,R3G 2G3,generalwolfe@wsd1.org,( 29)-1305-0151, 7-9, ,2047752882.0,2047867427,0,0,0,1,0
1830,GEORGE V SCHOOL,WINNIPEG SCHOOL DIVISION,151,265 GREY STREET,,WINNIPEG,R2L 1V6,,( 17)-1830-0151, N-8, IM,2046542891.0,2046694482,1,1,1,1,0
1496,GLADSTONE SCHOOL,WINNIPEG SCHOOL DIVISION,151,500 GERTRUDE AVENUE,,WINNIPEG,R3L 0M8,gladstone@wsd1.org,( 14)-1496-0151, N-6, ,2044755687.0,2044754767,1,1,1,0,0
1196,GLENELM SCHOOL,WINNIPEG SCHOOL DIVISION,151,96 CARMEN AVENUE,,WINNIPEG,R2L 0E6,glenelm@wsd1.org,(  9)-1196-0151, N-6, ,2046542892.0,2046678534,1,1,1,0,0
1440,GORDON BELL HIGH SCHOOL,WINNIPEG SCHOOL DIVISION,151,3 BORROWMAN PLACE,,WINNIPEG,R3G 1M6,gboffice@wsd1.org,( 57)-1440-0151, 7-12, ,2047839469.0,2047745401,0,0,0,1,1
1218,GRANT PARK HIGH SCHOOL,WINNIPEG SCHOOL DIVISION,151,450 NATHANIEL STREET,,WINNIPEG,R3M 3E3,grantpark@wsd1.org,( 73)-1218-0151, 7-12, ,2044775633.0,2044523112,0,0,0,1,1
1431,GREENWAY SCHOOL,WINNIPEG SCHOOL DIVISION,151,390 BURNELL STREET,,WINNIPEG,R3G 2A8,greenway@wsd1.org,( 34)-1431-0151, N-6, ,2047839544.0,2047752455,1,1,1,0,0
1330,GROSVENOR SCHOOL,WINNIPEG SCHOOL DIVISION,151,1045 GROSVENOR AVENUE,,WINNIPEG,R3M 0M8,grosvenor@wsd1.org,( 11)-1330-0151, N-6, ,2044776166.0,2044755242,1,1,1,0,0
1001,HARROW SCHOOL,WINNIPEG SCHOOL DIVISION,151,550 HARROW STREET,,WINNIPEG,R3M 3A2,harrow@wsd1.org,( 13)-1001-0151, N-6, ,2044531135.0,2044533347,1,1,1,0,0
1625,HUGH JOHN MACDONALD SCHOOL,WINNIPEG SCHOOL DIVISION,151,567 BANNATYNE AVENUE,,WINNIPEG,R3A 0G8,hjm@wsd1.org,( 19)-1625-0151, 7-9, ,2047836473.0,2047865631,0,0,0,1,0
1397,INKSTER SCHOOL,WINNIPEG SCHOOL DIVISION,151,633 INKSTER BOULEVARD,,WINNIPEG,R2W 0L3,inkster@wsd1.org,( 21)-1397-0151, N-6, ,2045821736.0,2045894383,1,1,1,0,0
1211,INTERDIVISIONAL STUDENT SERVICES,WINNIPEG SCHOOL DIVISION,151,1075 WELLINGTON AVENUE,,WINNIPEG,R3E 0J7,iss@wsd1.org,( 24)-1211-0151, 1-12, ,2047723911.0,2047880203,0,0,1,1,1
1569,ISAAC BROCK SCHOOL,WINNIPEG SCHOOL DIVISION,151,1265 BARRATT AVENUE,,WINNIPEG,R3G 0L9,isaacbrock@wsd1.org,( 26)-1569-0151, N-9, ,2047831806.0,2047729527,1,1,1,1,0
1331,ISAAC NEWTON SCHOOL,WINNIPEG SCHOOL DIVISION,151,730 ABERDEEN AVENUE,,WINNIPEG,R2W 1W9,isaacnewton@wsd1.org,( 24)-1331-0151, 7-9, ,2045895153.0,2045869606,0,0,0,1,0
1120,J. B. MITCHELL SCHOOL,WINNIPEG SCHOOL DIVISION,151,1720 JOHN BREBEUF PLACE,,WINNIPEG,R3N 0M1,jbmitchell@wsd1.org,( 29)-1120-0151, N-6, IM,2044881465.0,2044884517,1,1,1,0,0
1814,JOHN M. KING SCHOOL,WINNIPEG SCHOOL DIVISION,151,525 AGNES STREET,,WINNIPEG,R3G 1N7,jmking@wsd1.org,( 30)-1814-0151, N-6, ,2047726931.0,2047754404,1,1,1,0,0
1665,KENT ROAD SCHOOL,WINNIPEG SCHOOL DIVISION,151,361 KENT ROAD,,WINNIPEG,R2L 1X9,kentroad@wsd1.org,( 19)-1665-0151, N-6, ,2046542897.0,2046691228,1,1,1,0,0
1210,KING EDWARD COMMUNITY SCHOOL,WINNIPEG SCHOOL DIVISION,151,825 SELKIRK AVENUE,,WINNIPEG,R2X 2Y6,kingedward@wsd1.org,( 22)-1210-0151, N-6, ,2045863984.0,2045868381,1,1,1,0,0
1812,LAURA SECORD SCHOOL,WINNIPEG SCHOOL DIVISION,151,960 WOLSELEY AVENUE,,WINNIPEG,R3G 1E7,,( 36)-1812-0151, N-6, IM,2047837607.0,2047864796,1,1,1,0,0
1695,LORD NELSON SCHOOL,WINNIPEG SCHOOL DIVISION,151,820 MCPHILLIPS STREET,,WINNIPEG,R2X 2J7,lordnelson@wsd1.org,( 26)-1695-0151, N-6, ,2045826558.0,2045869625,1,1,1,0,0
1392,LORD ROBERTS COMMUNITY SCHOOL,WINNIPEG SCHOOL DIVISION,151,665 BERESFORD AVENUE,,WINNIPEG,R3L 1J9,lordroberts@wsd1.org,( 24)-1392-0151, N-6, ,2044750089.0,2044536639,1,1,1,0,0
1137,LORD SELKIRK SCHOOL,WINNIPEG SCHOOL DIVISION,151,170 POPLAR AVENUE,,WINNIPEG,R2L 2B6,lordselkirk@wsd1.org,( 21)-1137-0151, N-6, ,2046670753.0,2046678495,1,1,1,0,0
1479,LUXTON SCHOOL,WINNIPEG SCHOOL DIVISION,151,111 POLSON AVENUE,,WINNIPEG,R2W 0M5,luxton@wsd1.org,( 17)-1479-0151, N-6, IM,2045862450.0,2045894368,1,1,1,0,0
1822,MACHRAY SCHOOL,WINNIPEG SCHOOL DIVISION,151,320 MOUNTAIN AVENUE,,WINNIPEG,R2W 1K1,machray@wsd1.org,( 18)-1822-0151, N-6, ,2045898222.0,2045868085,1,1,1,0,0
1966,MEADOWS WEST SCHOOL,WINNIPEG SCHOOL DIVISION,151,150 INKSTER GARDEN DRIVE,,WINNIPEG,R2R 2R8,mwwebmaster@wsd1.org,( 35)-1966-0151, N-8, ,2046335354.0,2046946755,1,1,1,1,0
1306,MONTCALM SCHOOL,WINNIPEG SCHOOL DIVISION,151,(MAN. ADOL. TREATMENT CENTRE),120 TECUMSEH STREET,WINNIPEG,R3E 2A9,montcalm@wsd1.org,(  3)-1306-0151, 7-12, ,2047838948.0,2044776391,0,0,0,1,1
1745,MONTROSE SCHOOL,WINNIPEG SCHOOL DIVISION,151,691 MONTROSE STREET,,WINNIPEG,R3M 3M4,montrose@wsd1.org,( 19)-1745-0151, N-6, ,2044889895.0,2044888112,1,1,1,0,0
1866,MULVEY SCHOOL,WINNIPEG SCHOOL DIVISION,151,750 WOLSELEY AVENUE,,WINNIPEG,R3G 1C6,mulvey@wsd1.org,( 27)-1866-0151, N-6, ,2047742894.0,2047863469,1,1,1,0,0
2079,NIJI MAHKWA SCHOOL,WINNIPEG SCHOOL DIVISION,151,450 FLORA AVENUE,,WINNIPEG,R2W 2R8,,( 31)-2079-0151, N-12, ,2045827049.0,2045896742,1,1,1,1,1
1685,NORQUAY SCHOOL,WINNIPEG SCHOOL DIVISION,151,132 LUSTED AVENUE,,WINNIPEG,R2W 2P2,norquay@wsd1.org,( 18)-1685-0151, N-6, ,2049434715.0,2049439541,1,1,1,0,0
1025,PINKHAM SCHOOL,WINNIPEG SCHOOL DIVISION,151,765 PACIFIC AVENUE,,WINNIPEG,R3E 1G1,pinkham@wsd1.org,( 14)-1025-0151, N-6, ,2047830597.0,2047865749,1,1,1,0,0
2077,PRAIRIE ROSE ELEMENTARY SCHOOL,WINNIPEG SCHOOL DIVISION,151,105 LUCAS AVENUE,,WINNIPEG,R2R 2S8,prairierose@wsd1.org,( 19)-2077-0151, N-6, ,2046334902.0,2046334092,1,1,1,0,0
2039,PRINCE CHARLES EDU. RESOURCE CENTRE,WINNIPEG SCHOOL DIVISION,151,1075 WELLINGTON AVENUE,,WINNIPEG,R3E 0J7,princecharles@wsd1.org,( 31)-2039-0151, K-12, ,2047723911.0,2047880203,0,1,1,1,1
1293,PRINCIPAL SPARLING SCHOOL,WINNIPEG SCHOOL DIVISION,151,1150 SHERBURN STREET,,WINNIPEG,R3E 2N4,prsparling@wsd1.org,( 18)-1293-0151, N-6, ,2047866373.0,2047836195,1,1,1,0,0
1675,QUEENSTON SCHOOL,WINNIPEG SCHOOL DIVISION,151,245 QUEENSTON STREET,,WINNIPEG,R3N 0W6,queenston@wsd1.org,( 10)-1675-0151, N-6, ,2044886839.0,2044893423,1,1,1,0,0
1547,R.B. RUSSELL VOCATIONAL SCHOOL,WINNIPEG SCHOOL DIVISION,151,364 DUFFERIN AVENUE,,WINNIPEG,R2W 2Y3,rbrussell@wsd1.org,( 44)-1547-0151, 9-12, ,2045861817.0,2045895301,0,0,0,1,1
1363,RALPH BROWN SCHOOL,WINNIPEG SCHOOL DIVISION,151,460 ANDREWS STREET,,WINNIPEG,R2W 4Y1,ralphbrown@wsd1.org,( 14)-1363-0151, N-8, ,2045890100.0,2045897355,1,1,1,1,0
1459,RIVER ELM SCHOOL,WINNIPEG SCHOOL DIVISION,151,500 RIVERTON AVENUE,,WINNIPEG,R2L 0N9,riverelm@wsd1.org,( 19)-1459-0151, N-6, ,2046542899.0,2046679006,1,1,1,0,0
1297,RIVER HEIGHTS SCHOOL,WINNIPEG SCHOOL DIVISION,151,1350 GROSVENOR AVENUE,,WINNIPEG,R3M 0P2,river_heights@wsd1.org,( 33)-1297-0151, 7-8, IM,2044886421.0,2044887090,0,0,0,1,0
1846,RIVERVIEW SCHOOL,WINNIPEG SCHOOL DIVISION,151,253 MAPLEWOOD AVENUE,,WINNIPEG,R3L 2L4,riverview@wsd1.org,( 25)-1846-0151, N-6, IM,2042848326.0,2042845983,1,1,1,0,0
1921,ROBERT H. SMITH SCHOOL,WINNIPEG SCHOOL DIVISION,151,315 OAK STREET,,WINNIPEG,R3M 3P8,rhsmith@wsd1.org,( 26)-1921-0151, N-6, IM,2044871463.0,2044881137,1,1,1,0,0
1720,ROBERTSON SCHOOL,WINNIPEG SCHOOL DIVISION,151,550 ROBERTSON STREET,,WINNIPEG,R2X 2C4,robertson@wsd1.org,( 28)-1720-0151, N-6, ,2045897293.0,2045894745,1,1,1,0,0
1419,ROCKWOOD SCHOOL,WINNIPEG SCHOOL DIVISION,151,350 ROCKWOOD STREET,,WINNIPEG,R3M 3C5,rockwood@wsd1.org,( 14)-1419-0151, N-6, ,2044531970.0,2044524210,1,1,1,0,0
1537,SARGENT PARK SCHOOL,WINNIPEG SCHOOL DIVISION,151,1070 DOMINION STREET,,WINNIPEG,R3E 2P4,sargentpark@wsd1.org,( 52)-1537-0151, N-9, ,2047865859.0,2047758985,1,1,1,1,0
1134,SHAUGHNESSY PARK SCHOOL,WINNIPEG SCHOOL DIVISION,151,1641 MANITOBA AVENUE,,WINNIPEG,R2X 0M3,shaughnessypk@wsd1.org,( 31)-1134-0151, N-8, ,2045866094.0,2045868376,1,1,1,1,0
1646,SISLER HIGH SCHOOL,WINNIPEG SCHOOL DIVISION,151,1360 REDWOOD AVENUE,,WINNIPEG,R2X 0Z1,sislerweb@wsd1.org,(107)-1646-0151, 9-12, IM,2045860625.0,2045898321,0,0,0,1,1
2018,SISTER MACNAMARA SCHOOL,WINNIPEG SCHOOL DIVISION,151,460 SARGENT AVENUE,,WINNIPEG,R3B 1V5,sistermac@wsd1.org,( 31)-2018-0151, N-6, ,2049892224.0,2049426965,1,1,1,0,0
1606,ST. JOHN'S HIGH SCHOOL,WINNIPEG SCHOOL DIVISION,151,401 CHURCH AVENUE,,WINNIPEG,R2W 1C4,stjohns@wsd1.org,( 67)-1606-0151, 7-12, ,2045825891.0,2045894374,0,0,0,1,1
1985,STANLEY KNOWLES SCHOOL,WINNIPEG SCHOOL DIVISION,151,2424 KING EDWARD STREET,,WINNIPEG,R2R 2R2,stanleyknowles@wsd1.org,( 60)-1985-0151, N-8, IM,2046947509.0,2046940483,1,1,1,1,0
1490,STRATHCONA SCHOOL,WINNIPEG SCHOOL DIVISION,151,233 MCKENZIE STREET,,WINNIPEG,R2W 4Z2,strathcona@wsd1.org,( 21)-1490-0151, N-6, ,2045861161.0,2045868493,1,1,1,0,0
1796,TECH-VOCATIONAL HIGH SCHOOL,WINNIPEG SCHOOL DIVISION,151,1555 WALL STREET,,WINNIPEG,R3E 2S2,tecvoc@wsd1.org,( 80)-1796-0151, 9-12, ,2047748375.0,2047861401,0,0,0,1,1
1654,TYNDALL PARK COMMUNITY SCHOOL,WINNIPEG SCHOOL DIVISION,151,2221 KING EDWARD STREET,,WINNIPEG,R2R 1M5,tyndall@wsd1.org,( 30)-1654-0151, N-6, ,2046325953.0,2046330065,1,1,1,0,0
1480,VICTORIA-ALBERT SCHOOL,WINNIPEG SCHOOL DIVISION,151,110 ELLEN STREET,,WINNIPEG,R3A 1A1,vicalbert@wsd1.org,( 26)-1480-0151, N-6, IM,2049577207.0,2049433459,1,1,1,0,0
1251,WELLINGTON SCHOOL,WINNIPEG SCHOOL DIVISION,151,690 BEVERLEY STREET,,WINNIPEG,R3E 2A5,wellington@wsd1.org,( 28)-1251-0151, N-6, ,2047722799.0,2047748085,1,1,1,0,0
1280,WESTON SCHOOL,WINNIPEG SCHOOL DIVISION,151,1410 LOGAN AVENUE,,WINNIPEG,R3E 1R9,weston@wsd1.org,( 17)-1280-0151, N-6, ,2047756212.0,2047752591,1,1,1,0,0
1357,WILLIAM WHYTE SCHOOL,WINNIPEG SCHOOL DIVISION,151,200 POWERS STREET,,WINNIPEG,R2W 4P3,wmwhyte@wsd1.org,( 20)-1357-0151, N-8, ,2045860144.0,2045894313,1,1,1,1,0
1497,WINNIPEG ADULT EDUCATION CENTRE,WINNIPEG SCHOOL DIVISION,151,310 VAUGHAN STREET,,WINNIPEG,R3B 2N8,waec@wsd1.org,( 44)-1497-0151, 10-12, ,2049565049.0,2049471674,0,0,0,0,1
1418,WOLSELEY SCHOOL,WINNIPEG SCHOOL DIVISION,151,511 CLIFTON STREET,,WINNIPEG,R3G 2X3,wolseley@wsd1.org,( 13)-1418-0151, N-6, ,2047756241.0,2047833237,1,1,1,0,0
