,SV_TAXONOMY,TAXONOMY_NAME,RG_REFERENCE,RG_NAME,SV_REFERENCE,SV_NAME,SV_DESCRIPTION,SL_REFERENCE,LC_REFERENCE,PHONE_NUMBER,WEBSITE,EMAIL_ADDRESS,WHEELCHAIR_ACCESSIBLE,LANGUAGE,HOURS,STREET_NUMBER,STREET_NAME,STREET_TYPE,STREET_DIRECTION,CITY,PROVINCE,POSTAL_CODE,LATITUDE,LONGITUDE,811_LINK
1173,LH-6600,Pharmacies,59352470,PharmaChoice South Slope,59352480,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change;�call ahead to confirm.",59352482,59352477,6042455299.0,https://www.pharmachoice.com/locations/pharmachoice-south-slope/,southslope@pharmachoice.ca,Y,,Mon 09:00 - 19:00; Tue 09:00 - 19:00; Wed 09:00 - 19:00; Thu 09:00 - 19:00; Fri 09:00 - 19:00; Sat 10:00 - 16:00;,,,,,,,,49.214987,-122.988172,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59352480&SiteResourceAgencyNum=59352477
1174,LH-6600,Pharmacies,59352526,Mircure Pharmacy,59352607,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",59352620,59352572,6045936924.0,https://www.pharmachoice.com/locations/we-care-pharmacy-surrey/,mircurepharmacy1@pharmachoice.ca,Y,,Mon 08:00 - 16:00; Tue 08:00 - 16:00; Wed 08:00 - 16:00; Thu 08:00 - 16:00; Fri 08:00 - 16:00; Sat 10:00 - 14:00; Sun 10:00 - 14:00; Statutory holiday hours: 10:00 - 14:00; call to confirm.,,,,,,,,49.118327,-122.845937,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59352607&SiteResourceAgencyNum=59352572
1175,LH-6600,Pharmacies,59352846,Rx PharmaChoice Pharmacy,59352860,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",59352862,59352857,6045342841.0,https://www.pharmachoice.com/locations/rx-pharmachoice-pharmacy/,rxpharmacy@pharmachoice.ca,Y,,Mon 09:00 - 19:00; Tue 09:00 - 19:00; Wed 09:00 - 19:00; Thu 09:00 - 19:00; Fri 09:00 - 19:00; Sat 09:00 - 15:00; Sun 10:00 - 14:00;,,,,,,,,49.090378,-122.607025,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59352860&SiteResourceAgencyNum=59352857
1176,LH-6600,Pharmacies,59389356,Golden Family Pharmacy,59389406,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.",59389411,59389403,2503446821.0,https://www.pharmachoice.com/locations/golden-family-pharmacy/,goldenfamilypharmacy@pharmachoice.ca,Y,,Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 18:00; Sat 09:00 - 18:00; Sun 10:00 - 16:00; Closed statutory holidays,,,,,,,,51.294114,-116.962951,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59389406&SiteResourceAgencyNum=59389403
1177,LH-6600,Pharmacies,59402928,Rage's Pharmacy,59402956,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change;�call ahead to confirm.",59403125,59402945,2504937200.0,https://www.pharmachoice.com/locations/rages-pharmacy/,,Y,,Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 18:00; Sat 10:00 - 16:00; Sun 10:00 - 16:00; Statutory holidays 10:00 - 16:00; closed Christmas and New Year's day.,,,,,,,,49.478003,-119.582789,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59402956&SiteResourceAgencyNum=59402945
1178,LH-6600,Pharmacies,59411826,Shaughnessy PharmaChoice,59411830,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change;�call ahead to confirm.",59411832,59411828,6049412413.0,https://www.pharmachoice.com/locations/pharmachoice-007/,pch007@pharmachoice.ca,Y,,Mon 09:00 - 21:00; Tue 09:00 - 21:00; Wed 09:00 - 21:00; Thu 09:00 - 21:00; Fri 09:00 - 21:00; Sat 09:00 - 18:00; Sun 10:00 - 17:00; Open statutory holidays 10:00 - 17:00,,,,,,,,49.261565,-122.782929,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59411830&SiteResourceAgencyNum=59411828
1179,LH-6600,Pharmacies,59448289,Cranbrook I.D.A. Pharmacy,59448344,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change;�call ahead to confirm.",59448347,59448309,2504204133.0,https://www.guardian-ida-remedysrx.ca/en/british-columbia/cranbrook/cranbrook-ida-pharmacy-7026380,cranbrookida@gmail.com,Y,,Mon 09:00 - 20:00; Tue 09:00 - 20:00; Wed 09:00 - 20:00; Thu 09:00 - 20:00; Fri 09:00 - 20:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00; Statutory holidays 10:00 - 18:00; Christmas and New Year's day 12:00 - 16:00,,,,,,,,49.512421,-115.74997,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59448344&SiteResourceAgencyNum=59448309
1180,LH-6600,Pharmacies,59448311,Pharmacy Apoteka,59448332,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change;�call ahead to confirm.",59448341,59448321,6045267778.0,https://www.pharmachoice.com/locations/apoteka-pharmacy/,pharmacyapoteka@pharmachoice.ca,Y,,Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 18:00; Sat 10:00 - 14:00;,,,,,,,,49.221843,-122.945892,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59448332&SiteResourceAgencyNum=59448321
1181,LH-6600,Pharmacies,59448352,Healthcare Pharmacy,59448361,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",59448363,59448355,6045401325.0,https://www.pharmachoice.com/locations/healthcare-pharmacy/,,Y,,Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 18:00; Sat 09:00 - 13:00; Sun 09:00 - 12:00;,,,,,,,,49.211727,-122.936086,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59448361&SiteResourceAgencyNum=59448355
1182,LH-6600,Pharmacies,59448352,Healthcare Pharmacy,59448361,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",69671541,69671515,6042757800.0,https://www.pharmachoice.com/locations/healthcare-pharmacy/,,Y,,Mon 10:00 - 17:30; Tue 10:00 - 17:30; Wed 10:00 - 17:30; Thu 10:00 - 17:30; Fri 10:00 - 17:30; Sat 10:00 - 14:00;,,,,,,,,49.155115,-123.125825,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59448361&SiteResourceAgencyNum=69671515
1183,LH-6600,Pharmacies,59448402,Care and Cure Pharmacy,59448491,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",59448494,59448413,6045983233.0,https://www.pharmachoice.com/locations/care-cure-pharmacy/,pharmacy177@gmail.com,Y,,Mon 10:00 - 18:00; Tue 10:00 - 18:00; Wed 10:00 - 18:00; Thu 10:00 - 18:00; Fri 10:00 - 18:00; Sat 10:00 - 15:00; Closed statutory holidays,,,,,,,,49.150476,-122.866062,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59448491&SiteResourceAgencyNum=59448413
1184,LH-6600,Pharmacies,59448648,Care in Pharmacy,59448655,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change;�call ahead to confirm.",59448658,59448652,6042872999.0,https://www.pharmachoice.com/locations/care-in-pharmacy/,careinpharmacy@gmail.com,Y,,Mon 06:00 - 19:00; Tue 06:00 - 19:00; Wed 06:00 - 19:00; Thu 06:00 - 19:00; Fri 06:00 - 19:00; Sat 08:00 - 16:00; Sun 08:00 - 16:00;,,,,,,,,49.134649,-122.307538,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59448655&SiteResourceAgencyNum=59448652
1185,LH-6600,Pharmacies,59482477,Rainforest Wellness Pharmacy,59482511,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change;�call ahead to confirm.",59482513,59482493,2506322914.0,https://www.facebook.com/rainforestwellness/,rainforestwellness@gmail.com,Y,,Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 18:00; Sat 10:00 - 17:00;,,,,,,,,54.053616,-128.651798,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59482511&SiteResourceAgencyNum=59482493
1186,LH-6600,Pharmacies,59482523,Chase PharmaChoice Food and Drug,59482531,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.",59482552,59482526,2506798611.0,https://www.pharmachoice.com/locations/pharmachoice-food-and-drug/,,Y,,Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 18:00; Sat 09:00 - 18:00; Sun 10:00 - 16:00; Statutory holiday hours: 10:00 - 16:00. Closed Christmas and New Year's Day.,,,,,,,,50.820079,-119.687445,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59482531&SiteResourceAgencyNum=59482526
1187,LH-6600,Pharmacies,59528208,Peoples Pharmacy No. 369,59528218,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",59528224,59528215,6045931788.0,,peoplespharmacy369@gmail.com,Y,,Mon 08:00 - 16:00; Tue 08:00 - 16:00; Wed 08:00 - 16:00; Thu 08:00 - 16:00; Fri 08:00 - 16:00; Sat 08:00 - 11:00; Sun 08:00 - 11:00; Closed statutory holidays,,,,,,,,49.151137,-122.890071,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59528218&SiteResourceAgencyNum=59528215
1188,LH-6600,Pharmacies,59528468,Mackenzie PharmaChoice,59537834,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",59537839,59528473,2509975460.0,https://www.pharmachoice.com/locations/mackenzie-pharmachoice/,mackenziefs@pharmachoice.ca,Y,,Mon 09:30 - 18:00; Tue 09:30 - 18:00; Wed 09:30 - 18:00; Thu 09:30 - 18:00; Fri 09:30 - 18:00; Sat 09:30 - 18:00;,,,,,,,,55.34119,-123.095087,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59537834&SiteResourceAgencyNum=59528473
1189,LH-6600,Pharmacies,59537853,Revelstoke Family Pharmacy,59537878,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.",59537881,59537876,2508375191.0,https://www.pharmachoice.com/locations/revelstoke-family-pharmacy/,revelstoke@pharmachoice.ca,Y,,Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 18:00; Sat 09:00 - 18:00; Sun 11:00 - 16:00; Statutory holiday hours: 10:00 - 17:00,,,,,,,,51.001764,-118.199254,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59537878&SiteResourceAgencyNum=59537876
1190,LH-6600,Pharmacies,59538143,Peoples Pharmacy No. 325,59538159,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",59538163,59538152,6045856227.0,,,Y,,Mon 09:30 - 18:00; Tue 09:30 - 18:00; Wed 09:30 - 18:00; Thu 09:30 - 18:00; Fri 09:30 - 18:00; Sat 10:00 - 14:00; Sun 10:00 - 14:00; Statutory holiday hours: 10:00 - 14:00,,,,,,,,49.162513,-122.79099,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59538159&SiteResourceAgencyNum=59538152
1191,LH-6600,Pharmacies,59549427,PharmaChoice Walnut Grove,59549755,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",59562158,59562156,6043711388.0,https://www.pharmachoice.com/locations/pharmachoice-walnut-grove-pharmacy/,walnutgrove@pharmachoice.ca,Y,,Mon 09:00 - 19:00; Tue 09:00 - 19:00; Wed 09:00 - 19:00; Thu 09:00 - 19:00; Fri 09:00 - 19:00; Sat 10:00 - 17:00; Sun 10:00 - 17:00;,,,,,,,,49.162554,-122.65945,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59549755&SiteResourceAgencyNum=59562156
1192,LH-6600,Pharmacies,59549761,Green Cross Medical Clinic and Pharmacy,59551653,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.",59551655,59549777,6045766815.0,https://www.facebook.com/greencrossmedicalclinicpharmacy/,pharmacygreencross@gmail.com,Y,,Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 17:00; Fri 08:30 - 17:00; Sat 09:00 - 17:00; Sun 10:00 - 12:00; Statutory holiday hours: 10:00 - 12:00,,,,,,,,49.117839,-122.756821,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59551653&SiteResourceAgencyNum=59549777
1193,LH-6600,Pharmacies,59603921,Ashcroft IDA Pharmacy,59603973,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",59603977,59603939,2504532553.0,https://www.guardian-ida-remedysrx.ca/en/british-columbia/aldergrove/aldergrove-community-pharmacy-ida-7008561,ashcroftidapharmacy@gmail.com,Y,,Mon 09:00 - 17:30; Tue 09:00 - 17:30; Wed 09:00 - 17:30; Thu 09:00 - 17:30; Fri 09:00 - 17:30; Sat 09:30 - 15:00; Closed statutory holidays,,,,,,,,50.724207,-121.279303,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59603973&SiteResourceAgencyNum=59603939
1194,LH-6600,Pharmacies,59604034,Nelson Clinic Pharmacy,59604049,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.",59604053,59604043,2503523121.0,,nelsonclinicpharmacy@gmail.com,Y,,Mon 09:00 - 17:30; Tue 09:00 - 17:30; Wed 09:00 - 17:30; Thu 09:00 - 17:30; Fri 09:00 - 17:30; Closed statutory holidays,,,,,,,,49.494279,-117.290205,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59604049&SiteResourceAgencyNum=59604043
1195,LH-6600,Pharmacies,59604086,PharmaChoice Scotch Creek,59604095,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",59604100,59604090,2509550602.0,https://www.pharmachoice.com/locations/pharmachoice-scotch-creek/,scotchcreekpharmacy@pharmachoice.ca,Y,,Mon 09:00 - 17:30; Tue 09:00 - 17:30; Wed 09:00 - 17:30; Thu 09:00 - 17:30; Fri 09:00 - 17:30; Closed statutory holidays,,,,,,,,50.91247,-119.458478,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59604095&SiteResourceAgencyNum=59604090
1196,LH-6600,Pharmacies,59604288,Sina Pharmacy and Health Centre,59604307,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change;�call ahead to confirm.",59604314,59604303,6043367462.0,https://mysina.ca/pharmacy/,,Y,,Mon 08:00 - 19:00; Tue 08:00 - 19:00; Wed 08:00 - 19:00; Thu 08:00 - 19:00; Fri 08:00 - 19:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00; Closed statutory holidays,,,,,,,,49.279307,-123.119477,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59604307&SiteResourceAgencyNum=59604303
1197,LH-6600,Pharmacies,59617272,Harbourside Pharmacy,59617306,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change;�call ahead to confirm.",59617310,59617295,2509563126.0,https://www.pharmachoice.com/locations/harbourside-pharmacy/,portmcneill@pharmachoice.ca,Y,,Mon 09:00 - 17:30; Tue 09:00 - 17:30; Wed 09:00 - 17:30; Thu 09:00 - 17:30; Fri 09:00 - 17:30; Sat 09:00 - 17:00; Closed statutory holidays,,,,,,,,50.589712,-127.087162,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59617306&SiteResourceAgencyNum=59617295
1198,LH-6600,Pharmacies,59617333,Gordon Head Pharmacy,59617355,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change;�call ahead to confirm.",59617361,59617345,2505900557.0,https://www.pharmachoice.com/locations/gordon-head-pharmacy/,gordonheadpharmacy@pharmachoice.ca,Y,,Mon 08:30 - 18:00; Tue 08:30 - 18:00; Wed 08:30 - 18:00; Thu 08:30 - 18:00; Fri 08:30 - 18:00;,,,,,,,,48.476251,-123.333801,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59617355&SiteResourceAgencyNum=59617345
