X,Y,FID,OGF_ID,MOH_PRO_ID,SERV_TYPE,SERV_DET,EN_NAME,FR_NAME,EN_ALT,FR_ALT,ADDRESS_1,ADDRESS_2,ADDR_DESCR,COMMUNITY,POSTALCODE,GEO_UPT_DT,EFF_DATE
-79.665058539,44.3688590960001,11150,137294878,N0515,Retirement Home, ,Allandale Station Retirement Residence, , , ,357 Yonge Street, , ,Barrie,L4N4K3,20210527133630,20210526124740
-75.639389417,45.4034944540001,11151,137294879,N0393,Retirement Home, ,Alta Vista Manor, , , ,751 Peter Morand Crescent, , ,Ottawa,K1G6S9,20210527133637,20210526124741
-80.2745155229999,43.157079556,11152,137294880,S0083,Retirement Home, ,Amber Lea Place Retirement Residence, , , ,384 St. Paul Avenue, , ,Brantford,N3R4N4,20210527133727,20210526124741
-79.400008692,43.68423089,11153,137294881,T0150,Retirement Home, ,Amica Balmoral Club, , , ,155 Balmoral Avenue, , ,Toronto,M4V1J5,20210527134532,20210526124741
-79.382415494,43.7672084050001,11154,137294882,T0143,Retirement Home, ,Amica Bayview Gardens, , , ,19 Rean Drive, , ,Toronto,M2K0A4,20210527134139,20210526124741
-79.383999094,43.766395005,11155,137294883,T0141,Retirement Home, ,Amica Bayview Village, , , ,15 Barberry Place, , ,Toronto,M2K1G4,20210527134325,20210526124742
-79.7146979669999,43.3947328240001,11156,137294884,T0434,Retirement Home, ,Amica Bronte Harbour, , , ,160 Bronte Road, , ,Oakville,L6L3C1,20210527134251,20210526124742
-79.647143862,43.587197561,11157,137294885,T0142,Retirement Home, ,Amica City Centre, , , ,380 Princess Royal Drive, , ,Mississauga,L5B4M9,20210527134721,20210526124742
-79.955034032,43.26447919,11158,137294886,S0103,Retirement Home, ,Amica Dundas, , , ,50 Hatt Street, , ,Hamilton,L9H0A1,20210527134427,20210526124742
-79.7161471809999,43.5495900510001,11159,137294887,T0147,Retirement Home, ,Amica Erin Mills, , , ,4620 Kimbermount Avenue, , ,Mississauga,L5M5W5,20210527134447,20210526124742
-79.919929654,43.6477282590001,11160,137294888,T0542,Retirement Home, ,Amica Georgetown, , , ,224 Maple Avenue, , ,Halton Hills,L7G1X2,20210527134652,20210526124742
-79.667887244,44.4162674040001,11161,137294889,N0414,Retirement Home, ,Amica Little Lake, , , ,70 Lakeside Terrace, , ,Barrie,L4M0J2,20210527133926,20210526124743
-81.306376535,43.020248382,11162,137294890,S0101,Retirement Home, ,Amica London, , , ,517 Fanshawe Park Road, , ,London,N6G0C1,20210527134104,20210526124743
-79.434965236,44.055017053,11163,137294891,T0145,Retirement Home, ,Amica Newmarket, , , ,275 Doak Lane, , ,Newmarket,L3Y0A2,20210527134531,20210526124743
-79.410216197,43.7058354930001,11164,137294892,T0255,Retirement Home, ,Amica On the Avenue, , , ,1066 Avenue Road, , ,Toronto,M5N0A3,20210527135025,20210526124743
-79.7656793089999,43.6899563740001,11165,137294893,T0528,Retirement Home, ,Amica Peel Village, , , ,223 Main Street, , ,Brampton,L6Y6H1,20210527133843,20210526124743
-82.979183092,42.3279796780001,11166,137294894,S0102,Retirement Home, ,Amica Riverside, , , ,4909 Riverside Drive, , ,Windsor,N8Y0A4,20210527134329,20210526124744
-79.748123562,43.217552691,11167,137294895,S0403,Retirement Home, ,Amica Stoney Creek, , , ,135 King Street East, , ,Hamilton,L8G1J8,20210527133813,20210526124744
-79.252430664,43.8952662340001,11168,137294896,T0148,Retirement Home, ,Amica Swan Lake, , , ,6360 16th Avenue, , ,Markham,L3P7Y6,20210527134523,20210526124744
-79.439053614,43.794388907,11169,137294897,T0149,Retirement Home, ,Amica Thornhill, , , ,546 Steeles Avenue, , ,Vaughan,L4J1A2,20210527134809,20210526124744
-79.3100090789999,43.856381524,11170,137294898,T0280,Retirement Home, ,Amica Unionville, , , ,34 Main Street Unionville, , ,Markham,L3R4Z8,20210527135006,20210526124745
-75.760811756,45.3888654470001,11171,137294899,N0134,Retirement Home, ,Amica Westboro Park, , , ,491 Richmond Road, , ,Ottawa,K2A1G4,20210527134138,20210526124745
-78.942218565,43.9029031490001,11172,137294900,T0146,Retirement Home, ,Amica Whitby, , , ,200 Kenneth Hobbs Avenue, , ,Whitby,L1R0G6,20210527134843,20210526124745
-81.540834064,43.6144737750001,11173,137294901,S0131,Retirement Home, ,Anfield Manor, , , ,26 Joseph Street, , ,Londesborough,N0M1L0,20210527134256,20210526124745
-79.2081733859999,43.159488406,11174,137294902,S0378,Retirement Home, ,Angel's Retirement Home, , , ,417 Queenston Street, , ,St. Catharines,L2P2Y3,20210527134718,20210526124745
-80.048012835,42.9673887330001,11175,137294903,S0168,Retirement Home, ,Anson Place Care Centre, , , ,85 Main Street, , ,Hagersville,N0A1H0,20210527134204,20210526124745
-79.755583477,43.368258118,11176,137294904,S0225,Retirement Home, ,Appleby Place, , , ,500 Appleby Line, , ,Burlington,L7L5Z6,20210527134708,20210526124746
-77.7277742859999,44.045230029,11177,137294905,N0084,Retirement Home, ,Applefest Lodge, , , ,120 Elizabeth Street, , ,Brighton,K0K1H0,20210527134646,20210526124746
-78.362803711,44.2786440410001,11178,137294906,T0035,Retirement Home, ,Applewood Retirement Residence, , , ,1500 Lansdowne Street, , ,Peterborough,K9J2A2,20210527134117,20210526124746
-75.093771029,45.3144582620001,11179,137294907,N0490,Retirement Home, ,Aquatria, , , ,11 Aquatria, , ,Casselman,K0A1M0,20210527134537,20210526124746
-77.387101785,44.1602707640001,11180,137294908,N0538,Retirement Home, ,Arabella Retirement Living, , , ,24 Dundas Street West, , ,Belleville,K8P3M7,20210527133732,20210526124746
-81.1748398889999,42.9629819790001,11181,137294909,S0221,Retirement Home, ,Arbor Trace Alzheimer's Special Care Center, , , ,120 Chelton Road, , ,London,N6M1C6,20210527134216,20210526124746
-76.364936259,45.4243894270001,11182,137294910,N0258,Retirement Home, ,Arnprior Villa, , , ,15 Arthur Street, , ,Arnprior,K7S1A1,20210527134456,20210526124747
-79.234435052,43.8320969230001,11183,137294911,T0293,Retirement Home, ,Arul Oli, , , ,8 Snowy Owl Way, , ,Toronto,M1X0B4,20210527134402,20210526124747
-81.2891350199999,42.909735164,11184,137294912,S0425,Retirement Home, ,Ashwood Manor, , , ,79 David Street, , ,London,N6P1B4,20210527134646,20210526124747
-79.30267656,43.6779058930001,11185,137294913,T0168,Retirement Home, ,Atrium at Kew Beach, , , ,500 Kingston Road, , ,Toronto,M4L1V3,20210527134830,20210526124747
-79.433485087,44.609910848,11186,137294914,N0355,Retirement Home, ,Atrium Retirement Residence, , , ,230 Coldwater Road, , ,Orillia,L3V3M2,20210527134428,20210526124748
-74.878517577,45.559538812,11187,137294915,N0031,Retirement Home, ,Auberge Plein Soleil, , , ,258 Telegraphe Road, , ,Alfred,K0B1A0,20210527133652,20210526124748
-82.7367102919999,42.0399631390001,11188,137294916,S0456,Retirement Home, ,Augustine Villas Retirement Home And Assisted Living, , , ,54 Spruce Street, , ,Kingsville,N9Y2E5,20210527134657,20210526124748
-80.1165051409999,43.9169994970001,11189,137294917,T0159,Retirement Home, ,Avalon Retirement Lodge, , , ,355 Broadway Avenue, , ,Orangeville,L9W3Y3,20210527134942,20210526124748
-80.978038511,42.7727843540001,11190,137294918,S0435,Retirement Home, ,Aylmer Retirement Residence, , , ,258 Talbot Street, , ,Aylmer,N5H1H7,20210527133945,20210526124748
-80.239722536,44.507698292,11191,137294919,N0472,Retirement Home, ,Balmoral Place Retirement Community, , , ,8 Harbour Street, , ,Collingwood,L9Y5B4,20210527134618,20210526124749
-75.742259641,45.277699028,11192,137294920,N0394,Retirement Home, ,Barrhaven Manor, , , ,110 Berrigan Drive, , ,Ottawa,K2J5A6,20210527134854,20210526124749
-79.655719338,44.3979773020001,11193,137294921,N0392,Retirement Home, ,Barrie Manor Senior Living, , , ,340 Blake Street, , ,Barrie,L4M1L3,20210527134007,20210526124749
-79.680008841,44.343235491,11194,137294922,N0516,Retirement Home, ,Barrieview Retirement Community, , , ,3 Concert Way, , ,Barrie,L4N6N5,20210527134415,20210526124749
-79.659906237,44.3637374950001,11195,137294923,T0583,Retirement Home, ,Barrington Retirement Residence, , , ,450 Yonge Street, , ,Barrie,L4N4E2,20210527134444,20210526124749
-79.879518003,43.209314584,11196,137294924,S0075,Retirement Home, ,Barton Retirement Inc. (The Wellington Retirement Community), , , ,1430 Upper Wellington Street, , ,Hamilton,L9A5H3,20210527133648,20210526124749
-80.1980320219999,44.4994632930001,11197,137294925,N0103,Retirement Home, ,Bay Haven Senior Care Community, , , ,499 Hume Street, , ,Collingwood,L9Y4H8,20210527134913,20210526124750
-79.937287764,44.7745701520001,11198,137294926,N0124,Retirement Home, ,Bayfield House Retirement Lodge, , , ,5 Beck Boulevard, , ,Penetanguishene,L9M1C1,20210527133941,20210526124750
-75.65273949,45.019250588,11199,137294927,N0389,Retirement Home, ,Bayfield Manor Retirement Community, , , ,100 Elvira Street, , ,Kemptville,K0G1J0,20210527134509,20210526124750
-79.707927288,44.7522411590001,11200,137294928,N0449,Retirement Home, ,Bayview Retirement Home, , , ,175 Walnut Street, , ,Waubaushene,L0K2C0,20210527134351,20210526124750
-79.3023397599999,43.677339993,11201,137294929,T0119,Retirement Home, ,Beach Arms Retirement Residence, , , ,505 Kingston Road, , ,Toronto,M4L1V5,20210527134512,20210526124751
-75.587025204,45.4508587650001,11202,137294930,N0104,Retirement Home, ,Beacon Heights Retirement Residence, , , ,2201 Montreal Road, , ,Ottawa,K1J0B4,20210527134231,20210526124751
-75.5638438949999,45.432590362,11203,137294931,N0479,Retirement Home, ,Bearbrook Retirement Residence, , , ,2645 Innes Road, , ,Ottawa,K1B3J7,20210527134700,20210526124751
-81.749920141,42.6486066950001,11204,137294932,S0401,Retirement Home, ,Beattie Manor, , , ,23328 Beattie Line, , ,Wardsville,N0L2N0,20210527134858,20210526124751
-80.542090834,43.456243396,11205,137294933,T0554,Retirement Home, ,Beechwood Manor, , , ,305 Erb Street, , ,Waterloo,N2L1W4,20210527134602,20210526124751
-79.390948688,43.674639088,11206,137294934,T0187,Retirement Home, ,Belmont House, , , ,55 Belmont Street, , ,Toronto,M5R1R1,20210527133834,20210526124752
-79.9550777319999,43.2650440900001,11207,137294935,S0025,Retirement Home, ,Bertram Place Retirement Living Centre, , , ,21 Hatt Street, , ,Hamilton,L9H2E9,20210527135029,20210526124752
-80.592583509,42.988640511,11208,137294936,S0477,Retirement Home, ,Bethany Care Home, , , ,35 Main Street, , ,Norwich,N0J1P0,20210527133927,20210526124752
-80.101078536,43.9154345970001,11209,137294937,T0245,Retirement Home, ,Bethsaida Retirement Home Ltd, , , ,3 Hillside Drive, , ,Orangeville,L9W1P5,20210527134123,20210526124752
-79.2992147699999,43.7990018150001,11210,137294938,T0290,Retirement Home, ,Bethseda Home, , , ,4 Partridge Lane, , ,Toronto,M1T3C6,20210527133954,20210526124752
-79.26619476,43.8018276170001,11211,137294939,T0291,Retirement Home, ,Bethseda Home, , , ,76 Silversted Drive, , ,Toronto,M1S3A5,20210527133719,20210526124752
-79.290370767,43.7952453140001,11212,137294940,T0294,Retirement Home, ,Bethseda Home, , , ,67 Belgreen Avenue, , ,Toronto,M1S1H5,20210527134147,20210526124753
-79.4346575,43.651586482,11213,137294941,T0189,Retirement Home, ,Bill McMurray Residence, , , ,180 Sheridan Avenue, , ,Toronto,M6K3C7,20210527133955,20210526124753
-75.6727411269999,45.3833877490001,11214,137294942,N0528,Retirement Home, ,Billings Lodge Retirement Community, , , ,1180 Belanger Avenue, , ,Ottawa,K1H8A2,20210527135001,20210526124753
-75.673434927,45.3849749500001,11215,137294943,N0487,Retirement Home, ,Billingswood Manor, , , ,1370 Bank Street, , ,Ottawa,K1H8N6,20210527133650,20210526124753
-79.413921881,44.6197673510001,11216,137294944,N0026,Retirement Home, ,Birchmere Retirement Residence, , , ,234 Bay Street, , ,Orillia,L3V3W8,20210527134104,20210526124754
-79.1306679149999,43.791977321,11217,137294945,T0389,Retirement Home, ,Birdsilver Gardens Senior Support Centre, , , ,16 Birdsilver Gardens, , ,Toronto,M1C4M5,20210527134002,20210526124754
-79.867093424,43.500293836,11218,137294946,S0384,Retirement Home, ,Birkdale Place Seniors Community, , , ,611 Farmstead Drive, , ,Milton,L9T7Y8,20210527134419,20210526124754
-80.7334419439999,43.985298679,11219,137294947,T0536,Retirement Home, ,Birmingham Retirement Community, , , ,356 Birmingham Street,Unit A, ,Mount Forest,N0G2L2,20210527134739,20210526124754
-79.968090135,43.2617325890001,11220,137294948,S0069,Retirement Home, ,Blackadar Retirement Residence, , , ,99 Creighton Road, , ,Hamilton,L9H3B7,20210527134743,20210526124754
-75.54869189,45.435940864,11221,137294949,N0475,Retirement Home, ,Blackburn Senior Retirement Home, , , ,2412 Cleroux Crescent, , ,Ottawa,K1W1A3,20210527135012,20210526124754
-81.987999187,42.3397166290001,11222,137294950,S0184,Retirement Home, ,Blenheim Community Village, , , ,10 Mary Avenue, , ,Chatham-Kent,N0P1A0,20210527134010,20210526124755
-80.083617578,44.421981685,11223,137294951,N0494,Retirement Home, ,Blue Mountain Manor, , , ,236 Weir Street, , ,Stayner,L0M1S0,20210527134155,20210526124755
-79.700172903,43.854036605,11224,137294952,T0545,Retirement Home, ,Bolton Mills Retirement Community, , , ,100 Morra Avenue, , ,Caledon,L7E4K5,20210527134819,20210526124755
-79.6004649509999,43.6259943700001,11225,137294953,T0263,Retirement Home, ,Bough Beeches Place, , , ,1130 Bough Beeches Boulevard, , ,Mississauga,L4W4G3,20210527134249,20210526124755
-78.688226884,43.910374162,11226,137294954,T0508,Retirement Home, ,Bowmanville Creek Retirement Community, , , ,105 Queen Street, , ,Bowmanville,L1C0T3,20210527134825,20210526124755
-79.4006683919999,43.6856633900001,11227,137294955,T0426,Retirement Home, ,Bradgate Arms, , , ,54 Foxbar Road, , ,Toronto,M4V2G6,20210527134444,20210526124755
-81.299223715,43.9010965360001,11228,137294956,S0019,Retirement Home, ,Braemar Retirement Centre, , , ,721 Josephine Street, , ,Wingham,N0G2W0,20210527133811,20210526124756
-79.725005199,43.71669058,11229,137294957,T0396,Retirement Home, ,Bramalea Retirement Residence, , , ,30 Peel Centre Drive, , ,Brampton,L6T4G8,20210527133748,20210526124756
-80.4446075019999,43.433976697,11230,137294958,T0486,Retirement Home, ,Briarfield Gardens, , , ,1250 Weber Street, , ,Kitchener,N2A4E1,20210527135033,20210526124756
-76.654435452,44.217889606,11231,137294959,N0376,Retirement Home, ,Briargate, , , ,4567 Bath Road, , ,Amherstview,K7N1A8,20210527134539,20210526124756
-75.7028683729999,44.6178575160001,11232,137294960,N0377,Retirement Home, ,Bridlewood Manor, , , ,1026 Bridlewood Drive, , ,Brockville,K6V7J8,20210527134222,20210526124757
-75.8609024799999,45.274210823,11233,137294961,N0036,Retirement Home, ,Bridlewood Trails Retirement Community, , , ,480 Brigitta Street, , ,Ottawa,K2S0K7,20210527134713,20210526124757
-80.2474773169999,43.178539861,11234,137294962,S0178,Retirement Home, ,Brierwood Gardens, , , ,425 Park Road, , ,Brantford,N3R7G5,20210527134916,20210526124757
-76.0206251,44.8880910500001,11235,137294963,N0181,Retirement Home, ,Broadview Retirement Lodge, , , ,210 Brockville Street, , ,Smiths Falls,K7A3Z4,20210527134902,20210526124757
-76.4814304179999,44.489890861,11236,137294964,N0112,Retirement Home, ,Brooks Landing Retirement Living, , , ,6449 Perth Road, , ,Perth Road,K0H2L0,20210527135005,20210526124757
-79.4123378149999,43.897219826,11237,137294965,T0225,Retirement Home, ,Brookside Court/Hilltop Place, , , ,1000 Elgin Mills Road,Unit 980, ,Richmond Hill,L4S1M4,20210527134053,20210526124757
-81.88315661,42.9551961430001,11238,137294966,S0017,Retirement Home, ,Brookside Retirement Living, , , ,7835 Confederation Line, , ,Watford,N0M2S0,20210527134048,20210526124758
-79.248400069,43.970814547,11239,137294967,T0154,Retirement Home, ,Buckingham Manor, , , ,6257 Main Street, , ,Whitchurch-Stouffville,L4A4J3,20210527134626,20210526124758
-79.1390696459999,44.1044931750001,11240,137294968,T0070,Retirement Home, ,Butternut Manor, , , ,3 Norm Goodspeed Drive, , ,Uxbridge,L9P0B7,20210527134528,20210526124758
-75.617731813,45.4325833600001,11241,137294969,N0226,Retirement Home, ,Camilla Gardens Retirement Home, , , ,1119 Bathgate Drive, , ,Ottawa,K1J9N4,20210527133710,20210526124758
-78.3606194119999,44.2928941440001,11242,137294970,T0004,Retirement Home, ,Canterbury Gardens Retirement Residence, , , ,1414 Sherbrooke Street, , ,Peterborough,K9J0B1,20210527134056,20210526124758
-79.414388704,43.7722321040001,11243,137294971,T0059,Retirement Home, ,Canterbury Place Retirement Residence, , , ,1 Canterbury Place, , ,Toronto,M2N0G7,20210527134030,20210526124759
-83.073849719,42.3030318690001,11244,137294972,S0353,Retirement Home, ,Cardinal Place, , , ,3140 Peter Street, , ,Windsor,N9C1H3,20210527134902,20210526124759
-79.29492787,43.812581117,11245,137294973,T0410,Retirement Home, ,Carefirst Transitional Care Centre, , , ,300 Silver Star Boulevard, , ,Toronto,M1V5P1,20210527134901,20210526124759
-77.101708838,45.8209730610001,11246,137294974,N0162,Retirement Home, ,Carefor Civic Complex, , , ,425 Cecelia Street, , ,Pembroke,K8A1S7,20210527134514,20210526124759
-77.10938344,45.81481876,11247,137294975,N0405,Retirement Home, ,Carefor Mackay Centre, , , ,700 MacKay Street, , ,Pembroke,K8A1G6,20210527134845,20210526124759
-80.529870965,43.8316991620001,11248,137294976,T0032,Retirement Home, ,Caressant Care - Arthur, , , ,215 Eliza Street, , ,Arthur,N0G1A0,20210527134021,20210526124800
-76.88751725,45.6285306390001,11249,137294977,N0024,Retirement Home, ,Caressant Care - Cobden, , , ,12 Wren Drive, , ,Cobden,K0J1K0,20210527133701,20210526124800
-80.370261103,43.7086064480001,11250,137294978,T0031,Retirement Home, ,Caressant Care - Fergus, , , ,450 Queen Street, , ,Fergus,N1M2Y7,20210527134438,20210526124800
-80.8780373829999,43.915634159,11251,137294979,T0033,Retirement Home, ,Caressant Care - Harriston, , , ,24 Louise Street, , ,Minto,N0G1Z0,20210527134316,20210526124800
-78.750236542,44.3432916350001,11252,137294980,T0030,Retirement Home, ,Caressant Care - Lindsay, , , ,240 Mary Street West, , ,Kawartha Lakes,K9V5K5,20210527135034,20210526124800
-80.953001289,43.723789423,11253,137294981,S0022,Retirement Home, ,Caressant Care - Listowel, , , ,710 Reserve Avenue, , ,Listowel,N4W3H4,20210527134846,20210526124800
-77.677332307,44.4807236070001,11254,137294982,N0025,Retirement Home, ,Caressant Care - Marmora, , , ,58 Bursthall Street, , ,Marmora,K0K2M0,20210527134902,20210526124801
-80.7422410679999,43.1236324280001,11255,137294983,S0024,Retirement Home, ,Caressant Care - Woodstock, , , ,81 Fyfe Avenue, , ,Woodstock,N4S8Y2,20210527133726,20210526124801
-81.161443268,42.772679646,11256,137294984,S0021,Retirement Home, ,Caressant Care On Bonnie Place, , , ,15 Bonnie Place, , ,St. Thomas,N5R5T8,20210527134641,20210526124801
-76.137443759,45.1326156870001,11257,137294985,N0270,Retirement Home, ,Carleton Place Terrace by Symphony, , , ,6 Arthur Street, , ,Carleton Place,K7C4S4,20210527133804,20210526124801
