INSTAL_COD,INSTAL_NOM,INSTAL_N_1,ETAB_CODE,ETAB_NOM,ETAB_NOM_A,RSS_CODE,RSS_NOM,ADRESSE,CASE_POST,CODE_POSTA,MUN_CODE,MUN_NOM,CLSC_CODE,CLSC_NOM,MRC_CODE,MRC_NOM,RLS_CODE,RLS_NOM,RUIS_CODE,RUIS_NOM,STATUT_COD,MD_CONS_CO,MD_FINAN_C,DESIGN_MIN,INSTANCE,DATE_INCOR,DATE_OUVER,LONGITUDE,LATITUDE,CHPSY,CHSGS,CHSLD,CLSC,CPEJ,CRDITED,CRDPA,CRDPM,CRDPV,CRDPL,CRJDA,CRMDA,CRD,DATE_MAJ
"53823811","IAKHIHSOHTHA LODGE","IAKHIHSOHTHA LODGE","24470528","Conseil Mohawk d'Akwesasne","Conseil Mohawk d'Akwesasne","16","Montérégie","95, Snye School Road"," ","H0M1A1","69802","Akwesasne","16331","Haut-Saint-Laurent","690","Le Haut-Saint-Laurent","1633","RLS du Haut-Saint-Laurent","3","RUISSS Université McGill","2","0","4"," ","N","2010-02-24","1988-06-01",-74.6025085449,45.0087394714,"Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"53876330","CLSC DE VILLE-ÉMARD-CÔTE-SAINT-PAUL","CLSC DE VILLE-ÉMARD-CÔTE-SAINT-PAUL","11045184","Centre intégré universitaire de santé et de services sociaux du Centre-Sud-de-l'Île-de-Montréal","CIUSSS du Centre-Sud-de-l'Île-de-Montréal","06","Montréal","6161, rue Laurendeau"," ","H4E3X6","66023","Montréal","06312","Saint-Paul","660","Montréal","0631","RLS de Verdun - Côte St-Paul - St-Henri - Pointe-St-Charles","2","RUISSS Université de Montréal","1","2","1"," ","N","","1988-09-20",-73.5890731812,45.4572753906,"Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"53876397","CENTRE DE RÉADAPTATION EN DÉFICIENCE PHYSIQUE DE MONT-LAURIER","CR EN DÉFICIENCE PHYSIQUE DE MONT-LAURIER","11045283","Centre intégré de santé et de services sociaux des Laurentides","CISSS des Laurentides","15","Laurentides","515, rue Hébert, bureau 01"," ","J9L2X4","79088","Mont-Laurier","15111","Antoine-Labelle","790","Antoine-Labelle","1511","RLS d'Antoine-Labelle","2","RUISSS Université de Montréal","1","2","1"," ","N","","1988-09-20",-75.4927062988,46.5540847778,"Non","Non","Non","Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","2021-12-03"
"53891818","CHSLD D'ORMSTOWN / ORMSTOWN CHSLD","CHSLD D'ORMSTOWN / ORMSTOWN CHSLD","12363412","Centre de santé et de services sociaux du Haut-Saint-Laurent","CSSS du Haut-Saint-Laurent","16","Montérégie","65, rue Hector"," ","J0S1K0","69037","Ormstown","16331","Haut-Saint-Laurent","690","Le Haut-Saint-Laurent","1633","RLS du Haut-Saint-Laurent","3","RUISSS Université McGill","1","4","1"," ","O","2007-04-10","1988-08-11",-74.0028533936,45.1293640137,"Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"53939641","CENTRE DE PROTECTION ET DE RÉADAPTATION POUR LES JEUNES EN DIFFICULTÉ D'ADAPTATION JACQUES-CARTIER","CPRJDA JACQUES-CARTIER","11045309","Centre intégré de santé et de services sociaux de la Montérégie-Est","CISSS de la Montérégie-Est","16","Montérégie","301, rue Jacques-Cartier"," ","J6T5H3","70052","Salaberry-de-Valleyfield","16321","Valleyfield-Beauharnois","700","Beauharnois-Salaberry","1632","RLS du Suroît","3","RUISSS Université McGill","1","2","1"," ","N","","1988-12-15",-74.1196136475,45.2438240051,"Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Oui","Non","Non","2021-12-03"
"53956983","SANTÉ COURVILLE DE LAVAL","SANTÉ COURVILLE DE LAVAL","11043999","Santé Courville inc.","Santé Courville inc.","13","Laval","5200, 80e Rue"," ","H7R5T6","65005","Laval","13111","Sainte-Rose-de-Laval","650","Laval","1311","RLS de Laval","2","RUISSS Université de Montréal","2","1","6"," ","N","2010-02-24","1988-10-25",-73.8550033569,45.5432891846,"Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"54000419","CENTRE DE RÉADAPTATION EN DÉFICIENCE INTELLECTUELLE DE LA MALBAIE","CRDI DE LA MALBAIE","11045135","Centre intégré universitaire de santé et de services sociaux de la Capitale-Nationale","CIUSSS de la Capitale-Nationale","03","Capitale-Nationale","367, rue Saint-Étienne, loc. 200","case postale 5","G5A1M3","15013","La Malbaie","03142","Charlevoix-Est","150","Charlevoix-Est","0314","RLS de Charlevoix","1","RUISSS Université Laval","1","2","1"," ","N","","1989-03-02",-70.1494445801,47.6541786194,"Non","Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"54001136","CASIS MONT-LAURIER","CASIS MONT-LAURIER","11045283","Centre intégré de santé et de services sociaux des Laurentides","CISSS des Laurentides","15","Laurentides","679, rue de la Madone"," ","J9L1T2","79088","Mont-Laurier","15111","Antoine-Labelle","790","Antoine-Labelle","1511","RLS d'Antoine-Labelle","2","RUISSS Université de Montréal","1","2","1"," ","N","","1989-03-02",-75.4953613281,46.5551071167,"Non","Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"54045042","CLSC DE BAIE-SAINTE-CATHERINE","CLSC DE BAIE-SAINTE-CATHERINE","11045135","Centre intégré universitaire de santé et de services sociaux de la Capitale-Nationale","CIUSSS de la Capitale-Nationale","03","Capitale-Nationale","309, rue Leclerc"," ","G0T1A0","15065","Baie-Sainte-Catherine","03142","Charlevoix-Est","150","Charlevoix-Est","0314","RLS de Charlevoix","1","RUISSS Université Laval","1","2","1"," ","N","","1989-04-18",-69.7261276245,48.1033668518,"Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"54102777","CLSC DE CHARLESBOURG","CLSC DE CHARLESBOURG","11045135","Centre intégré universitaire de santé et de services sociaux de la Capitale-Nationale","CIUSSS de la Capitale-Nationale","03","Capitale-Nationale","190, 76e Rue Est"," ","G1H7K4","23027","Québec","03132","Charlesbourg","230","Québec","0313","RLS de Québec-Nord","1","RUISSS Université Laval","1","2","1"," ","N","","1989-06-21",-71.265083313,46.85912323,"Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"54102900","FOYER DE GROUPE POUR LES JEUNES EN DIFFICULTÉ D'ADAPTATION LOUIS-HÉMON","FOYER DE GROUPE POUR JDA LOUIS-HÉMON","11045184","Centre intégré universitaire de santé et de services sociaux du Centre-Sud-de-l'Île-de-Montréal","CIUSSS du Centre-Sud-de-l'Île-de-Montréal","06","Montréal","6964, rue Louis-Hémon"," ","H2E2T5","66023","Montréal","06431","Villeray","660","Montréal","0643","RLS de la Petite Patrie - Villeray","2","RUISSS Université de Montréal","1","2","1"," ","N","","1990-02-01",-73.6007461548,45.5503425598,"Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Oui","Non","Non","2021-12-03"
"54103023","CLSC DU VILLAGE-OLYMPIQUE","CLSC DU VILLAGE-OLYMPIQUE","11045200","Centre intégré universitaire de santé et de services sociaux de l'Est-de-l'Île-de-Montréal","CIUSSS de l'Est-de-l'Île-de-Montréal","06","Montréal","5199, rue Sherbrooke Est, bureau 3175"," ","H1T3X2","66023","Montréal","06531","Rosemont","660","Montréal","0653","RLS de Hochelaga - Mercier-Ouest - Rosemont","2","RUISSS Université de Montréal","1","2","1"," ","N","","1989-06-21",-73.5532150269,45.5687980652,"Non","Oui","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"54103080","LES CENTRES DE LA JEUNESSE ET DE LA FAMILLE BATSHAW","LES CENTRES DE LA JEUNESSE ET DE LA FAMILLE BATSHAW","11045168","Centre intégré universitaire de santé et de services sociaux de l'Ouest-de-l'Île-de-Montréal","CIUSSS de l'Ouest-de-l'Île-de-Montréal","06","Montréal","6, rue Weredale Park"," ","H3Z1Y6","66032","Westmount","06225","Métro","660","Montréal","0622","RLS de Côte-des-Neiges - Métro - Parc-Extension","3","RUISSS Université McGill","1","2","1"," ","N","","1989-06-21",-73.582359314,45.4867973328,"Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Oui","Non","Non","2021-12-03"
"54103197","CENTRE DE PROTECTION ET DE RÉADAPTATION POUR LES JEUNES EN DIFFICULTÉ D'ADAPTATION DE MONT-LAURIER","CPRJDA DE MONT-LAURIER","11045283","Centre intégré de santé et de services sociaux des Laurentides","CISSS des Laurentides","15","Laurentides","419, rue de la Madone"," ","J9L1S1","79088","Mont-Laurier","15111","Antoine-Labelle","790","Antoine-Labelle","1511","RLS d'Antoine-Labelle","2","RUISSS Université de Montréal","1","2","1"," ","N","","1989-11-21",-75.5018768311,46.5517272949,"Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Oui","Non","Non","2021-12-03"
"54103262","FOYER DE GROUPE POUR LES JEUNES EN DIFFICULTÉ D'ADAPTATION L'ESCARGOT","FOYER DE GROUPE POUR JDA L'ESCARGOT","11045309","Centre intégré de santé et de services sociaux de la Montérégie-Est","CISSS de la Montérégie-Est","16","Montérégie","7000, rue Louis-Hébert"," ","J3Y8E9","58227","Longueuil","16112","Saint-Hubert","580","Longueuil","1611","RLS de Champlain","2","RUISSS Université de Montréal","1","2","1"," ","N","","1990-01-12",-73.3997039795,45.4863090515,"Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Oui","Non","Non","2021-12-03"
"54103320","CLSC DE LAVALTRIE","CLSC DE LAVALTRIE","11045275","Centre intégré de santé et de services sociaux de Lanaudière","CISSS de Lanaudière","14","Lanaudière","1400, rue Notre-Dame"," ","J5T1M6","52007","Lavaltrie","14114","D'Autray","520","D'Autray","1411","RLS de Lanaudière-Nord","2","RUISSS Université de Montréal","1","2","1"," ","N","","1989-11-15",-73.2762832642,45.8851318359,"Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"54103353","CLSC DE NOTRE-DAME-DU-LAUS","CLSC DE NOTRE-DAME-DU-LAUS","11045283","Centre intégré de santé et de services sociaux des Laurentides","CISSS des Laurentides","15","Laurentides","8, rue Saint-Denis","case postale 309","J0X2M0","79005","Notre-Dame-du-Laus","15111","Antoine-Labelle","790","Antoine-Labelle","1511","RLS d'Antoine-Labelle","2","RUISSS Université de Montréal","1","2","1"," ","N","","1989-11-21",-75.6215744019,46.0903129578,"Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"54129648","CENTRE D'HÉBERGEMENT ALPHONSE-RONDEAU","CENTRE D'HÉBERGEMENT ALPHONSE-RONDEAU","11045275","Centre intégré de santé et de services sociaux de Lanaudière","CISSS de Lanaudière","14","Lanaudière","419, rue Faust"," ","J0K1E0","52017","Lanoraie","14114","D'Autray","520","D'Autray","1411","RLS de Lanaudière-Nord","2","RUISSS Université de Montréal","1","2","1"," ","N","","1978-01-01",-73.2239685059,45.963848114,"Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"54146329","CHSLD DE CAP-SAINT-IGNACE","CHSLD DE CAP-SAINT-IGNACE","11045333","Centre intégré de santé et de services sociaux de Chaudière-Appalaches","CISSS de Chaudière-Appalaches","12","Chaudière-Appalaches","146, rue du Manoir Est"," ","G0R1H0","18045","Cap-Saint-Ignace","12151","Montmagny","180","Montmagny","1215","RLS de Montmagny-L'Islet","1","RUISSS Université Laval","1","2","1"," ","N","","1988-01-31",-70.4546661377,47.0402069092,"Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"54146360","CENTRE D'HÉBERGEMENT DU FAUBOURG","CENTRE D'HÉBERGEMENT DU FAUBOURG","11045135","Centre intégré universitaire de santé et de services sociaux de la Capitale-Nationale","CIUSSS de la Capitale-Nationale","03","Capitale-Nationale","925, avenue Turnbull"," ","G1R2X6","23027","Québec","03124","Québec - Haute-Ville","230","Québec","0312","RLS de Québec-Sud","1","RUISSS Université Laval","1","2","1"," ","N","","1982-10-15",-71.2242584229,46.8072891235,"Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"54146378","CENTRE D'HÉBERGEMENT SAINT-ANTOINE","CENTRE D'HÉBERGEMENT SAINT-ANTOINE","11045135","Centre intégré universitaire de santé et de services sociaux de la Capitale-Nationale","CIUSSS de la Capitale-Nationale","03","Capitale-Nationale","1451, boulevard Père-Lelièvre"," ","G1M1N8","23027","Québec","03122","Duberger-Les Saules-Lebourgneuf","230","Québec","0312","RLS de Québec-Sud","1","RUISSS Université Laval","1","2","1"," ","N","","1974-01-01",-71.2783966064,46.8099403381,"Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"54146469","CENTRE D'HÉBERGEMENT SAINT-AUGUSTIN","CENTRE D'HÉBERGEMENT SAINT-AUGUSTIN","11045135","Centre intégré universitaire de santé et de services sociaux de la Capitale-Nationale","CIUSSS de la Capitale-Nationale","03","Capitale-Nationale","2135, rue de la Terrasse-Cadieux"," ","G1C1Z2","23027","Québec","03133","Beauport","230","Québec","0313","RLS de Québec-Nord","1","RUISSS Université Laval","1","2","1"," ","N","","1987-04-01",-71.1633377075,46.8776779175,"Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"54166665","CLSC DE SAINT-AMBROISE","CLSC DE SAINT-AMBROISE","11045127","Centre intégré universitaire de santé et de services sociaux du Saguenay – Lac-Saint-Jean","CIUSSS du Saguenay – Lac-Saint-Jean","02","Saguenay–Lac-Saint-Jean","340, boulevard Gagnon"," ","G7P2R1","94255","Saint-Ambroise","02141","Jonquière","942","Le Fjord-du-Saguenay","0214","RLS de Jonquière","1","RUISSS Université Laval","1","2","1"," ","N","","1989-10-18",-71.3214797974,48.5540428162,"Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"54179742","CLSC DE SCHEFFERVILLE","CLSC DE SCHEFFERVILLE","11045234","Centre intégré de santé et de services sociaux de la Côte-Nord","CISSS de la Côte-Nord","09","Côte-Nord","320, rue A.-P.-Low"," ","G0G2T0","97040","Schefferville","09111","Caniapiscau","972","Caniapiscau","0911","RLS de Caniapiscau","1","RUISSS Université Laval","1","2","1"," ","N","","1978-07-06",-66.8152618408,54.7990112305,"Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"54179841","CLSC NASKAPI","CLSC NASKAPI","11043866","CLSC Naskapi","CLSC Naskapi","09","Côte-Nord","Case postale 5114"," ","G0G2Z0","97806","Kawawachikamach","09171","Territoire Naskapi","972","Caniapiscau","0917","RLS de Kawawachikamach","1","RUISSS Université Laval","1","2","1"," ","O","2002-10-15","1985-03-14",-66.764251709,54.8612480164,"Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"54198171","CENTRE D'ACCUEIL MARCELLE FERRON","CENTRE D'ACCUEIL MARCELLE FERRON","27368703","Centre d'accueil Marcelle Ferron Inc.","Centre d'accueil Marcelle Ferron Inc.","16","Montérégie","8600, boulevard Marie-Victorin"," ","J4X1A1","58007","Brossard","16111","Brossard - Saint-Lambert","580","Longueuil","1611","RLS de Champlain","2","RUISSS Université de Montréal","2","1","2"," ","N","2010-02-24","1989-10-10",-73.4943847656,45.446056366,"Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"54201306","CLSC ET GROUPE DE MÉDECINE DE FAMILLE UNIVERSITAIRE BORDEAUX-CARTIERVILLE","CLSC ET GMFU BORDEAUX-CARTIERVILLE","11045192","Centre intégré universitaire de santé et de services sociaux du Nord-de-l'Île-de-Montréal","CIUSSS du Nord-de-l'Île-de-Montréal","06","Montréal","11822, avenue du Bois-de-Boulogne"," ","H3M2X6","66023","Montréal","06411","Bordeaux-Cartierville","660","Montréal","0641","RLS du Nord de l'Île - Saint-Laurent","2","RUISSS Université de Montréal","1","2","1"," ","N","","1988-03-08",-73.6893386841,45.540813446,"Non","Oui","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"54205273","FOYER DE GROUPE (CENTRE DE SANTÉ TULATTAVIK DE L'UNGAVA)","FOYER DE GROUPE (CENTRE DE SANTÉ TULATTAVIK DE L'UNGAVA","12730628","Centre de santé Tulattavik de l'Ungava","Centre de santé Tulattavik de l'Ungava","17","Nunavik","Kuujjuaq"," ","J0M1C0","99095","Kuujjuaq","17012","Ungava","992","Administration régionale Kativik"," "," ","3","RUISSS Université McGill","1","2","1"," ","N","2010-05-03","1989-11-21",-68.4052734375,58.1070480347,"Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Oui","Non","Non","2021-12-03"
"54205315","MAISON DE TRANSIT (CENTRE DE SANTÉ TULATTAVIK DE L'UNGAVA)","MAISON DE TRANSIT (CENTRE DE SANTÉ TULATTAVIK DE L'UNGA","12730628","Centre de santé Tulattavik de l'Ungava","Centre de santé Tulattavik de l'Ungava","17","Nunavik","Kuujuuaq"," ","J0M1C0","99095","Kuujjuaq","17012","Ungava","992","Administration régionale Kativik"," "," ","3","RUISSS Université McGill","1","2","1"," ","N","2010-05-03","1989-11-21",-68.4052734375,58.1070480347,"Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"54205521","DISPENSAIRE D'UMIUJAQ","DISPENSAIRE D'UMIUJAQ","18456327","Centre de santé Inuulitsivik - Inuulitsivik Healthcenter","Centre de santé Inuulitsivik","17","Nunavik","Umiujaq"," ","J0M1Y0","99080","Umiujaq","17011","Baie D'Hudson","992","Administration régionale Kativik"," "," ","3","RUISSS Université McGill","1","2","1"," ","N","2010-05-03","1989-11-13",-76.5478973389,56.5530509949,"Non","Non","Non","Oui","Oui","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"54227095","CENTRE DE RÉADAPTATION EN DÉFICIENCE INTELLECTUELLE ET EN TROUBLE DU SPECTRE DE L’AUTISME DE BRIGHAM","CRDI-TSA DE BRIGHAM","11045317","Centre intégré de santé et de services sociaux de la Montérégie-Ouest","CISSS de la Montérégie-Ouest","05","Estrie","278, avenue des Érables"," ","J2K4C9","46090","Brigham","05111","Cowansville-Farnham-Bedford","460","Brome-Missisquoi","0511","RLS de la Pommeraie","4","RUISSS Université de Sherbrooke","1","2","1"," ","N","","1989-06-01",-72.8453140259,45.2471885681,"Non","Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"54227129","CENTRE DE RÉADAPTATION EN DÉFICIENCE INTELLECTUELLE ET EN TROUBLE DU SPECTRE DE L'AUTISME DE COWANSVILLE","CRDI-TSA DE COWANSVILLE","11045317","Centre intégré de santé et de services sociaux de la Montérégie-Ouest","CISSS de la Montérégie-Ouest","05","Estrie","159, rue des Textiles"," ","J2K3P8","46080","Cowansville","05111","Cowansville-Farnham-Bedford","460","Brome-Missisquoi","0511","RLS de la Pommeraie","4","RUISSS Université de Sherbrooke","1","2","1"," ","N","","1989-06-01",-72.7594604492,45.2028427124,"Non","Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"54255880","CHSLD NICOLET","CHSLD NICOLET","11045200","Centre intégré universitaire de santé et de services sociaux de l'Est-de-l'Île-de-Montréal","CIUSSS de l'Est-de-l'Île-de-Montréal","06","Montréal","2300, rue Nicolet"," ","H1W3L4","66023","Montréal","06533","Hochelaga-Maisonneuve","660","Montréal","0653","RLS de Hochelaga - Mercier-Ouest - Rosemont","2","RUISSS Université de Montréal","1","2","1"," ","N","","1988-12-16",-73.5485534668,45.5474700928,"Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"54263959","CENTRE D'HÉBERGEMENT GEORGES-HÉBERT","CENTRE D'HÉBERGEMENT GEORGES-HÉBERT","11045127","Centre intégré universitaire de santé et de services sociaux du Saguenay – Lac-Saint-Jean","CIUSSS du Saguenay – Lac-Saint-Jean","02","Saguenay–Lac-Saint-Jean","2841, rue Faraday"," ","G7S5C8","94068","Saguenay","02141","Jonquière","941","Saguenay","0214","RLS de Jonquière","1","RUISSS Université Laval","1","2","1"," ","N","","1989-11-23",-71.1825942993,48.4314956665,"Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"54263975","CENTRE D'HÉBERGEMENT DES PENSÉES","CENTRE D'HÉBERGEMENT DES PENSÉES","11045127","Centre intégré universitaire de santé et de services sociaux du Saguenay – Lac-Saint-Jean","CIUSSS du Saguenay – Lac-Saint-Jean","02","Saguenay–Lac-Saint-Jean","3240, rue des Pensées"," ","G7S5T9","94068","Saguenay","02141","Jonquière","941","Saguenay","0214","RLS de Jonquière","1","RUISSS Université Laval","1","2","1"," ","N","","1989-11-23",-71.2094345093,48.4219665527,"Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
