,ObjectId,Provider_Type,Provider_Name,Status,Date,Hours,Date_Updated,Vaccine_Comments,Note,RHA_Name,Address,City,Province,Phone,geometry,LONGITUDE,LATITUDE
696,697,Medical Clinic,Eaton Place Medical Center,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,81 333 St Mary Ave,Winnipeg,Manitoba,204-942-0933,POINT (-97.14335224899997 49.89129173700007),-97.14335224899997,49.89129173700007
697,698,Medical Clinic,Rosser Medical Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,Prairie Mountain Health,841 Rosser Ave,Brandon,Manitoba,204-729-8588,POINT (-99.949806 49.848622),-99.949806,49.848622
698,699,Medical Clinic,Berrydale Family Medical,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,Winnipeg,417 St Anne's Rd,Winnipeg,Manitoba,204-255-6256,POINT (-97.097173 49.84658),-97.097173,49.84658
699,700,Medical Clinic,Aboriginal Health and Wellness Centre,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,4,",,Winnipeg,215 181 Higgins Ave,Winnipeg,Manitoba,204-925-1203,POINT (-97.13269819999994 49.90494890000008),-97.13269819999994,49.90494890000008
700,701,Medical Clinic,Mcmicken Medical Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,Winnipeg,544 Ellice Ave,Winnipeg,Manitoba,204-786-2496,POINT (-97.156387 49.892711),-97.156387,49.892711
701,702,Medical Clinic,Birchwood Medical Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,Winnipeg,2416 Portage Ave,Winnipeg,Manitoba,204-885-4456,POINT (-97.25308800000001 49.875233),-97.25308800000001,49.875233
702,703,Medical Clinic,Academy Skin Centre,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,500 Academy Rd,Winnipeg,Manitoba,204-957-0141,POINT (-97.19252400000001 49.87389480000007),-97.19252400000001,49.87389480000007
703,704,Medical Clinic,The Assiniboine Medical Clinic,Taking appointments,,,2021-12-17T06:00:00+00:00,"3,6,",,Winnipeg,633 Lodge Ave,Winnipeg,Manitoba,204-958-6700 - Option 8,POINT (-97.27326929999998 49.88040670000004),-97.27326929999998,49.88040670000004
704,705,Medical Clinic,Healthway Medical,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,Winnipeg,865 Portage Ave,Winnipeg,Manitoba,204-783-6464,POINT (-97.16856 49.886104),-97.16856,49.886104
705,706,Medical Clinic,Bridge Care Clinic,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,6,",,Winnipeg,Lower Level 425 Elgin Ave,Winnipeg,Manitoba,204-940-4384,POINT (-97.145263 49.902322),-97.145263,49.902322
706,707,Medical Clinic,Greencrest Clinic,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,6,",,Winnipeg,B 2750 Pembina Hwy,Winnipeg,Manitoba,204-415-0044,POINT (-97.15664769999995 49.79262340000008),-97.15664769999995,49.79262340000008
707,708,Medical Clinic,Access Fort Garry Medical Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,135 Plaza Dr,Winnipeg,Manitoba,204-940-7100,POINT (-97.148613 49.82185690000006),-97.148613,49.82185690000006
708,709,Medical Clinic,Meadowood Medical Centre,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,6,",,Winnipeg,1555 St Mary's Rd,Winnipeg,Manitoba,204-256-4888,POINT (-97.11349139999999 49.82390230000004),-97.11349139999999,49.82390230000004
709,710,Medical Clinic,Riverwood medical centre,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,6,",,Winnipeg,981 Corydon Ave,Winnipeg,Manitoba,204-452-3345,POINT (-97.16237179999996 49.86818160000007),-97.16237179999996,49.86818160000007
710,711,Medical Clinic,Plessis Medical Centre,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,Winnipeg,12 801 Regent Ave W,Winnipeg,Manitoba,204-222-4200,POINT (-97.026594 49.896229),-97.026594,49.896229
711,712,Medical Clinic,Southwood Professional Centre,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"6,",,Winnipeg,3rd Floor 2385 Pembina Hwy,Winnipeg,Manitoba,204-261-3037,POINT (-97.156182 49.80545360000008),-97.156182,49.80545360000008
712,713,Medical Clinic,Charleswood Medical Clinic,Taking appointments,,,2021-12-17T06:00:00+00:00,"3,6,",,Winnipeg,2nd Flr 3360 Roblin Blvd,Winnipeg,Manitoba,204-889-7200,POINT (-97.25619539999997 49.86823170000008),-97.25619539999997,49.86823170000008
713,714,Medical Clinic,PORTAGE TRAIL PEDIATRICS,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,Winnipeg,G 3050 Portage Ave,Winnipeg,Manitoba,204-885-6442,POINT (-97.281713 49.879587),-97.281713,49.879587
714,715,Medical Clinic,Jebamani Children's Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,Winnipeg,B 986 Portage Ave,Winnipeg,Manitoba,204-774-1300,POINT (-97.175462 49.884197),-97.175462,49.884197
715,716,Medical Clinic,Access River East,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,975 Henderson Hwy,Winnipeg,Manitoba,204-938-5050,POINT (-97.09506127299994 49.93462969700005),-97.09506127299994,49.93462969700005
716,717,Medical Clinic,Access Transcona Primary Care Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,Winnipeg,845 Regent Ave W,Winnipeg,Manitoba,204-794-0839,POINT (-97.02895979999994 49.89623390000003),-97.02895979999994,49.89623390000003
717,718,Medical Clinic,Provencher Pediatrics,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,Winnipeg,103 147 Provencher Blvd,Winnipeg,Manitoba,204-233-1615,POINT (-97.124195 49.891993),-97.124195,49.891993
718,719,Medical Clinic,Tranquility Medical,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,",,Winnipeg,196 Osborne St,Winnipeg,Manitoba,204-306-8100,POINT (-97.14293724399994 49.87620200700007),-97.14293724399994,49.87620200700007
719,720,Medical Clinic,Stonewall Medical,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,",,Interlake-Eastern,589 3rd Ave S,Stonewall,Manitoba,204-467-5509,POINT (-97.33550163899997 50.13110859300008),-97.33550163899997,50.13110859300008
720,721,Medical Clinic,Access Winnipeg West Primary Care Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,Winnipeg,1st Floor 280 Booth Dr,Winnipeg,Manitoba,204-232-4871,POINT (-97.27556269999997 49.88191480000006),-97.27556269999997,49.88191480000006
721,722,Medical Clinic,Springfield Heights Medical,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,Winnipeg,4 963 Henderson Hwy,Winnipeg,Manitoba,204-663-4404,POINT (-97.095961 49.933715),-97.095961,49.933715
722,723,Medical Clinic,Brandon Clinic Medical Corporation,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,6,",,Prairie Mountain Health,620 Dennis St,Brandon,Manitoba,204-571-7173,POINT (-99.93800685899998 49.84020251300007),-99.93800685899998,49.84020251300007
723,724,Medical Clinic,Thompson Clinic,Taking appointments,,,2021-12-17T06:00:00+00:00,"3,4,",,Northern,50 Selkirk Ave,Thompson,Manitoba,204-677-1791,POINT (-97.85119299999999 55.742003),-97.85119299999999,55.742003
724,725,Medical Clinic,Steinbach Family Medical Centre,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Southern Health-Santé Sud,100 381 Stonebridge Crossing,Steinbach,Manitoba,204-326-8888,POINT (-96.67394034999995 49.53496972400006),-96.67394034999995,49.53496972400006
725,726,Medical Clinic,Hope Centre Health Care,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,Winnipeg,240 Powers St,Winnipeg,Manitoba,204-589-8354,POINT (-97.14165579999997 49.91863770000003),-97.14165579999997,49.91863770000003
726,727,Medical Clinic,Rivergrove Medical Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,2 2605 Main St,Winnipeg,Manitoba,204-632-0024,POINT (-97.087915 49.958981),-97.087915,49.958981
727,728,Medical Clinic,Virden Medical Associates,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,",,Prairie Mountain Health,455 Frame St E,Virden,Manitoba,204-748-1345,POINT (-100.92375849 49.85524120000008),-100.92375849,49.85524120000008
728,729,Medical Clinic,Lakewood Medical Centre,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,",,Winnipeg,34 Lakewood Blvd,Winnipeg,Manitoba,204-257-4900 ext 240,POINT (-97.08011819999996 49.85486070000007),-97.08011819999996,49.85486070000007
729,730,Pharmacy,ACS Pharmacy,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,1332 Clifton St,Winnipeg,Manitoba,866-712-6057,POINT (-97.18495299999999 49.905563),-97.18495299999999,49.905563
730,731,Medical Clinic,Sterling Lyon Pediatrics,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,6,",,Winnipeg,401 1020 Lorimer Blvd,Winnipeg,Manitoba,204-942-0949,POINT (-97.19973495399995 49.84306999200004),-97.19973495399995,49.84306999200004
731,732,Medical Clinic,Prana Family Medical Centre,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,208 Regent Ave W,Winnipeg,Manitoba,204-222-6771,POINT (-97.00622689999994 49.89483790000003),-97.00622689999994,49.89483790000003
732,733,Medical Clinic,Fairview Health & Wellness Clinic,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,6,",,Winnipeg,1850 Main St,Winnipeg,Manitoba,204-942-3128,POINT (-97.11588830099998 49.93945503200007),-97.11588830099998,49.93945503200007
733,734,Medical Clinic,Norwest Co-Op Community Health,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,",,Winnipeg,785 Keewatin St,Winnipeg,Manitoba,204-938-5900,POINT (-97.19327729999998 49.93650790000004),-97.19327729999998,49.93650790000004
734,735,Medical Clinic,Pinawa Medical Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Interlake-Eastern,30 Vanier Dr,Pinawa,Manitoba,204-753-2351,POINT (-95.883815 50.151101),-95.883815,50.151101
735,736,Medical Clinic,University Health Service,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,",,Winnipeg,193 Dafoe Rd,Winnipeg,Manitoba,204-474-8411,POINT (-97.13015610999997 49.80958998900007),-97.13015610999997,49.80958998900007
736,737,Medical Clinic,Dr. Jonathon Werier Medical Corp.,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,205 2265 Pembina Hwy,Winnipeg,Manitoba,204-261-9761,POINT (-97.15502381499994 49.80937460300004),-97.15502381499994,49.80937460300004
737,738,Medical Clinic,Dr. Sandra Lee,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,6,",,Winnipeg,5 St Anne's Rd,Winnipeg,Manitoba,204-231-3355,POINT (-97.110377 49.86428),-97.110377,49.86428
738,739,Medical Clinic,Crestview Medical Clinic,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,",,Winnipeg,B103 2080 Ness Ave,Winnipeg,Manitoba,207-888-0999,POINT (-97.24224549999997 49.88475510000006),-97.24224549999997,49.88475510000006
739,740,Medical Clinic,Laxmi Centre,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,301 200 Goulet St,Winnipeg,Manitoba,204-237-8479,POINT (-97.11956567899995 49.88228294600003),-97.11956567899995,49.88228294600003
740,741,Medical Clinic,"Drs Olson, Hilderman, Whittaker",Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,200 2265 Pembina Hwy,Winnipeg,Manitoba,204-989-4207,POINT (-97.155056 49.80936770000005),-97.155056,49.80936770000005
741,742,Medical Clinic,Centre De Sante Saint Boniface,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"6,",,Winnipeg,2nd Floor 170 Goulet St,Winnipeg,Manitoba,204-940-1155,POINT (-97.121274 49.88218370000004),-97.121274,49.88218370000004
742,743,Medical Clinic,Dr T Babick Office,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,Winnipeg,110 2110 Main St,Winnipeg,Manitoba,204-589-7386,POINT (-97.109916 49.947919),-97.109916,49.947919
743,744,Medical Clinic,Dr. Wilson & Dr. Dalling,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,102 1021 Court Ave,Winnipeg,Manitoba,204-338-8530,POINT (-97.14687279999998 49.95621540000008),-97.14687279999998,49.95621540000008
744,745,Medical Clinic,Dr Darrin Dueck Medical Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Interlake-Eastern,622 Main St,Oakbank,Manitoba,204-444-2934,POINT (-96.84311859999997 49.94179130000003),-96.84311859999997,49.94179130000003
745,746,Medical Clinic,Gimli Express Care Clinic,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,5,6,",,Interlake-Eastern,50 Center St Box 40,Gimli,Manitoba,204-641-1380,POINT (-96.99050889999995 50.63224290000005),-96.99050889999995,50.63224290000005
746,747,Medical Clinic,Aikins Community Health Centre,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"6,",,Winnipeg,601 Aikins St,Winnipeg,Manitoba,204-940-3628,POINT (-97.127357 49.92782890000007),-97.127357,49.92782890000007
747,748,Medical Clinic,Minnedosa Medical Group,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Prairie Mountain Health,333 1ST ST SW,Minnedosa,Manitoba,204-867-2722,POINT (-99.841521 50.241727),-99.841521,50.241727
748,749,Medical Clinic,Redwood Medical Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,4,",,Winnipeg,203 1750 Main St,Winnipeg,Manitoba,204-586-8426,POINT (-97.11844499999999 49.936494),-97.11844499999999,49.936494
749,750,Medical Clinic,Vista Medical Centre,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,Winnipeg,B 1633 St Mary's Rd,Winnipeg,Manitoba,204-257-3661,POINT (-97.11208793699996 49.81944018800004),-97.11208793699996,49.81944018800004
750,751,Pharmacy,Alliance Pharmacy Central,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,975 St James St,Winnipeg,Manitoba,204-202-5728,POINT (-97.200412 49.892326),-97.200412,49.892326
751,752,Medical Clinic,Manitoba Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,790 Sherbrook St,Winnipeg,Manitoba,204-788-5780,POINT (-97.15811703499998 49.90231831900007),-97.15811703499998,49.90231831900007
752,753,Medical Clinic,Lincoln Walk In Medical Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,2 756 Pembina Hwy,Winnipeg,Manitoba,204-284-5408,POINT (-97.15039586899996 49.85826537200006),-97.15039586899996,49.85826537200006
753,754,Medical Clinic,Woo Medical Centre,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,Winnipeg,489 St Mary's Rd,Winnipeg,Manitoba,204-254-2360,POINT (-97.110406 49.868565),-97.110406,49.868565
754,755,Medical Clinic,Al-Shifa Medical Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,639 Portage Ave,Winnipeg,Manitoba,204-783-4449,POINT (-97.158535 49.888853),-97.158535,49.888853
755,756,Medical Clinic,Selkirk Medical Associates - Selkirk Medical Centre,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,Interlake-Eastern,353 Eveline St,Selkirk,Manitoba,204-785-7660,POINT (-96.87183069999998 50.14202270000004),-96.87183069999998,50.14202270000004
756,757,Medical Clinic,St Vital Family Medical,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,Winnipeg,1087 St Mary's Rd,Winnipeg,Manitoba,204-255-2835,POINT (-97.111361 49.836394),-97.111361,49.836394
757,758,Medical Clinic,Linden Ridge Medical Centre,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,E 123 Scurfield Blvd,Winnipeg,Manitoba,204-489-7790,POINT (-97.19476598799997 49.81720582400004),-97.19476598799997,49.81720582400004
758,759,Pharmacy,Al-Shifa Pharmacy,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,639 Portage Ave,Winnipeg,Manitoba,204-772-5555,POINT (-97.158535 49.888853),-97.158535,49.888853
759,760,Medical Clinic,Health Sciences Center Internal Medicine Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,Winnipeg,GE 100 820 Sherbrook St,Winnipeg,Manitoba,204-787-7118,POINT (-97.15636193599994 49.90334081800006),-97.15636193599994,49.90334081800006
760,761,Medical Clinic,Beausejour Primary Health Care Center,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,Interlake-Eastern,151 1st St S Box 550,Beausejour,Manitoba,204-268-4966,POINT (-96.52022129999995 50.05756740000004),-96.52022129999995,50.05756740000004
761,762,Medical Clinic,Altona Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,Southern Health-Santé Sud,217 5th Ave NE,Altona,Manitoba,204-324-6447,POINT (-97.55268900199997 49.10726832600005),-97.55268900199997,49.10726832600005
762,763,Medical Clinic,Family Medical Practice,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,Winnipeg,453 Selkirk Ave,Winnipeg,Manitoba,204-791-0446,POINT (-97.14301229999995 49.91523480000006),-97.14301229999995,49.91523480000006
763,764,Medical Clinic,Mount Carmel Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,886 Main St,Winnipeg,Manitoba,204-582-2311,POINT (-97.134445 49.910116),-97.134445,49.910116
764,765,Medical Clinic,Dakota Medical Centre,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,6,",,Winnipeg,17 845 Dakota St,Winnipeg,Manitoba,204-254-2087,POINT (-97.10460359999996 49.82907150000005),-97.10460359999996,49.82907150000005
765,766,Medical Clinic,Envoy Medical Clinic,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,6,",,Winnipeg,481.5 William Ave,Winnipeg,Manitoba,204-786-4444,POINT (-97.14901009999994 49.90215780000005),-97.14901009999994,49.90215780000005
766,767,Medical Clinic,Gateway Medical Clinic (Inside the Superstore),Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,6,",,Winnipeg,1035 Gateway Rd,Winnipeg,Manitoba,204-667-5227,POINT (-97.06964169999998 49.92827090000003),-97.06964169999998,49.92827090000003
767,768,Medical Clinic,Regent Medical Clinic (Inside the Superstore),Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,6,",,Winnipeg,1578 Regent Ave W,Winnipeg,Manitoba,204-654-3083,POINT (-97.0663 49.89436150000006),-97.0663,49.89436150000006
768,769,Medical Clinic,Mandalay Medical Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,Winnipeg,70 Mandalay Dr,Winnipeg,Manitoba,204-294-5593,POINT (-97.182969 49.947998),-97.182969,49.947998
769,770,Medical Clinic,Red River Family Medical Ellice,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,",,Winnipeg,724 Ellice Ave,Winnipeg,Manitoba,204-786-4673,POINT (-97.164502 49.892936),-97.164502,49.892936
770,771,Medical Clinic,Dauphin Medical Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Prairie Mountain Health,622 3rd St SW,Dauphin,Manitoba,204-638-6445,POINT (-100.0613567999999 51.14696810000004),-100.0613567999999,51.14696810000004
771,772,Medical Clinic,Cancercare Manitoba,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,Winnipeg,675 Mcdermot Ave,Winnipeg,Manitoba,204-787-2302,POINT (-97.158393 49.903161),-97.158393,49.903161
772,773,Medical Clinic,Menzies Medical Centre,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Southern Health-Santé Sud,130 30 Stephen St,Morden,Manitoba,204-822-2601,POINT (-98.09270259999994 49.18938130000004),-98.09270259999994,49.18938130000004
773,774,Medical Clinic,Portage Clinic,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,6,",,Southern Health-Santé Sud,100 140 9th St SE,Portage la Prairie,Manitoba,204-857-3445,POINT (-98.27848400000001 49.96905170000008),-98.27848400000001,49.96905170000008
774,775,Medical Clinic,Parkview Medicentres  (Formely Parkview Medical),Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,Winnipeg,102 2110 Main St,Winnipeg,Manitoba,204-334-9526,POINT (-97.10969019999999 49.94786560000006),-97.10969019999999,49.94786560000006
775,776,Pharmacy,Apollo Pharmacy,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,",,Winnipeg,1200A-305 McPhillips St,Winnipeg,Manitoba,,POINT (-97.16932962199996 49.91428132600004),-97.16932962199996,49.91428132600004
776,777,Medical Clinic,Wawanesa Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,Prairie Mountain Health,506 Georg St,Wawanesa,Manitoba,204-824-2993,POINT (-99.684102 49.595461),-99.684102,49.595461
777,778,Pharmacy,Apothecary Of Morden Inc,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,",,Southern Health-Santé Sud,118 Stephen St,Morden,Manitoba,204-822-5222,POINT (-98.09486386799995 49.18988356300008),-98.09486386799995,49.18988356300008
778,779,Medical Clinic,Health Plus Medical Centre,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,6,",,Winnipeg,1075 Autumnwood Dr,Winnipeg,Manitoba,204-594-2100,POINT (-97.07668809999996 49.86178510000008),-97.07668809999996,49.86178510000008
779,780,Medical Clinic,Windsor Park Medical Centre,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,Winnipeg,215 St Anne's Rd,Winnipeg,Manitoba,204-256-4343,POINT (-97.10281371899998 49.85729527500007),-97.10281371899998,49.85729527500007
