,_id,locationId,locationName,locationType,address,city,postal_code,addressInfo,lat,long,dates,hours,info,phone,phoneExt,phoneAlt,phoneAltExt,website,accessibility,sameDayAppt,active,temporarily_closed,pharmacy,operated_by,location_name_fr,operated_by_fr,address_fr,province,PHU,PHU_fr,monday,tuesday,wednesday,thursday,friday,saturday,sunday,appointments,online_appointments,phone_appointments,walk_ins,symptomatic,drive_through,general_population,children_under_2,age_threshold,weeks_pregnant,french_language_services,accessible,asl_interpretation,first_nations,free_parking,paid_parking,public_transit,additional_information,additional_information_fr,Monday_Open,Monday_Closed,Tuesday_Open,Tuesday_Closed,Wednesday_Open,Wednesday_Closed,Thursday_Open,Thursday_Closed,Friday_Open,Friday_Closed,Saturday_Open,Saturday_Closed,Sunday_Open,Sunday_Closed,Data_Source,OBJECTID,Date_Added,wardName,geometry,LONGITUDE,LATITUDE
376,218670,583,Shoppers Drug Mart,Pharmacy Immunization Site,"593 Dundas Street East, South Tower",,,,,-79.361311342325,,,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-214-9440,,,,https://covid-19.shoppersdrugmart.ca/en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,389,2021-05-29,,POINT (-79.361311342325 43.660386700658),-79.361311342325,43.660386700658
377,218671,584,Shoppers Drug Mart,Pharmacy Immunization Site,467 Parliament Street,,,,,-79.367401655817,,,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://covid-19.shoppersdrugmart.ca/en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,390,2021-05-29,Toronto Centre,POINT (-79.36740165581701 43.664124383028),-79.36740165581701,43.664124383028
378,218672,585,Shoppers Drug Mart,Pharmacy Immunization Site,3003 Danforth Avenue,,,,,-79.290691015341,,,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://covid-19.shoppersdrugmart.ca/en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,391,2021-05-29,Beaches-East York,POINT (-79.290691015341 43.689887942737),-79.290691015341,43.689887942737
379,218673,586,Shoppers Drug Mart,Pharmacy Immunization Site,1012 Pape Avenue,,,,,-79.34885102736999,,,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://covid-19.shoppersdrugmart.ca/en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,392,2021-05-29,Toronto-Danforth,POINT (-79.34885102737 43.688888084446),-79.34885102737,43.688888084446
380,218674,587,Shoppers Drug Mart,Pharmacy Immunization Site,700 Bay Street,,,,,-79.385317457669,,,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-979-2424,,,,https://covid-19.shoppersdrugmart.ca/en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,393,2021-05-29,University-Rosedale,POINT (-79.385317457669 43.658343992891),-79.385317457669,43.658343992891
381,218675,588,Shoppers Drug Mart,Pharmacy Immunization Site,555 University Avenue,,,,,-79.38772367116,,,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://covid-19.shoppersdrugmart.ca/en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,394,2021-05-29,University-Rosedale,POINT (-79.38772367116 43.657347969153),-79.38772367116,43.657347969153
382,218676,589,Shoppers Drug Mart,Pharmacy Immunization Site,1115 Lodestar Road Building E,,,,,-79.466647876714,,,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://covid-19.shoppersdrugmart.ca/en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,395,2021-05-29,York Centre,POINT (-79.46664787671401 43.760244162885),-79.46664787671401,43.760244162885
383,218677,590,Shoppers Drug Mart,Pharmacy Immunization Site,351 Queen Street East,,,,,-79.364092215342,,,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://covid-19.shoppersdrugmart.ca/en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,396,2021-05-29,Toronto Centre,POINT (-79.364092215342 43.655683126719),-79.364092215342,43.655683126719
384,218678,591,Shoppers Simply Pharmacy,Pharmacy Immunization Site,"1223 St. Clair Avenue West, Unit 1221",,,,,-79.445008099997,,,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://covid-19.shoppersdrugmart.ca/en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,397,2021-05-29,Davenport,POINT (-79.445008099997 43.677423308439),-79.445008099997,43.677423308439
385,218679,592,The Drug Store Pharmacy,Pharmacy Immunization Site,650 Dupont Street,,,,,-79.42066128650501,,,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://covid19.yourhealthmattershere.ca/en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,398,2021-05-29,University-Rosedale,POINT (-79.42066128650499 43.672352904111),-79.42066128650499,43.672352904111
386,218680,614,Agape Pharmacy,Pharmacy Immunization Site,"10 Mallard Road, Unit C107",,,,,-79.34742079155599,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",647-344-3153,,,,https://agapepharmacy.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,399,2021-07-17,Don Valley East,POINT (-79.347420791556 43.748436133648),-79.347420791556,43.748436133648
387,218681,615,Yonge Cummer Pharmacy,Pharmacy Immunization Site,5925 Yonge Street,,,,,-79.417121906845,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",647-547-8184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,400,2021-07-17,Willowdale,POINT (-79.417121906845 43.787418678401),-79.417121906845,43.787418678401
388,218682,616,Ash Medical Pharmacy,Pharmacy Immunization Site,"2900 Eglinton Avenue East, Unit 3",,,,,-79.238136564637,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://myrxhealth.ca/amp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,401,2021-07-17,Scarborough Centre,POINT (-79.238136564637 43.739550253992),-79.238136564637,43.739550253992
389,218683,617,Guildview Pharmacy,Pharmacy Immunization Site,4160 Kingston Road,,,,,-79.198445006943,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-283-5388,,,,https://guildviewpharmacy.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,402,2021-07-17,Scarborough-Guildwood,POINT (-79.198445006943 43.758814301368),-79.198445006943,43.758814301368
390,218684,618,Maple Drug Mart,Pharmacy Immunization Site,2645 Lawrence Avenue East,,,,,-79.263560351094,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",647-427-5842,,,,https://mapledrugmart.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,403,2021-07-17,Scarborough Centre,POINT (-79.263560351094 43.751546223389),-79.263560351094,43.751546223389
391,218685,613,Akron Pharmacy,Pharmacy Immunization Site,2318 Lake Shore Boulevard West,,,,,-79.487651937712,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-259-6361,,,,https://theakronpharmacy.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,404,2021-07-17,Etobicoke-Lakeshore,POINT (-79.487651937712 43.617691905907),-79.487651937712,43.617691905907
392,218686,240,Weston Jane Pharmacy,Pharmacy Immunization Site,1292 Weston Rd,,,,,-79.495848285,,"Monday: 10 a.m.-6 p.m., Tuesday: 10 a.m.-6 p.m., Wednesday: 10 a.m.-6 p.m., Thursday: 10 a.m.-6 p.m., Friday: 10 a.m.-6 p.m., Saturday: 9 a.m.-1 p.m., Sunday: closed","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",647-344-9111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,405,2021-03-18,York South-Weston,POINT (-79.49584828499999 43.689037346),-79.49584828499999,43.689037346
393,218687,241,Nhatrang Drug Mart,Pharmacy Immunization Site,736 Wilson Avenue,,,,,-79.46413981100001,,"Monday: 2 a.m.-6:30 p.m., Tuesday: 2 a.m.-6:30 p.m., Wednesday: 2 a.m.-6:30 p.m., Thursday: 2 a.m.-6:30 p.m., Friday: 2 a.m.-6:30pm, Saturday: 2 a.m.-6:30 p.m., Sunday: closed","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-635-1586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,406,2021-03-18,York Centre,POINT (-79.464139811 43.73150664),-79.464139811,43.73150664
394,218688,242,Pharmasave,Pharmacy Immunization Site,"3485 Kingston Road, Scarborough",,,,,-79.217490071,,"Monday: 9:30 a.m.-7 p.m., Tuesday: 9:30 a.m.-8 p.m., Wednesday: 9:30 a.m.-8 p.m., Thursday: 9:30 a.m.-8 p.m., Friday: 9:30 a.m.-8 p.m., Saturday: 10 a.m.-6 p.m., Sunday: 11 a.m.-4 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-261-3346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,407,2021-03-18,Scarborough Southwest,POINT (-79.217490071 43.737767955),-79.217490071,43.737767955
395,218689,593,Wilson Pro Pharmacy,Pharmacy Immunization Site,928 Wilson Avenue,,,,,-79.470048966367,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-630-0300,,,,https://wilsonpropharmacy.myappts.ca/src/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,408,2021-06-05,York Centre,POINT (-79.470048966367 43.730320456417),-79.470048966367,43.730320456417
396,218690,594,Community Choice Pharmacy - Rexdale,Pharmacy Immunization Site,8 Taber Road,,,,,-79.571740722094,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-746-8260,,,,https://www.communitychoice.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,409,2021-06-05,Etobicoke North,POINT (-79.57174072209401 43.719510720942),-79.57174072209401,43.719510720942
397,218691,595,Ultima Pharmacy,Pharmacy Immunization Site,311 Sheppard Avenue East,,,,,-79.391982635586,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",647-705-7572,,,,https://ultimapharmacy.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,410,2021-06-05,Willowdale,POINT (-79.391982635586 43.765678372955),-79.391982635586,43.765678372955
398,218692,596,Danforth Village Pharmacy,Pharmacy Immunization Site,"3400 Danforth Avenue, Unit 6",,,,,-79.276061122094,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-691-6602,,,,https://www.danforthvillmed.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,411,2021-06-05,Scarborough Southwest,POINT (-79.27606112209401 43.69458786869),-79.27606112209401,43.69458786869
399,218693,597,Midland Pharmacy,Pharmacy Immunization Site,1207 Ellesmere Road,,,,,-79.267957706749,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-285-7418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,412,2021-06-05,Scarborough Centre,POINT (-79.267957706749 43.768445606394),-79.267957706749,43.768445606394
400,218694,598,Beech Medical Pharmacy,Pharmacy Immunization Site,855 Kingston Road,,,,,-79.290925066274,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-699-1118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,413,2021-06-05,Beaches-East York,POINT (-79.290925066274 43.68035593579901),-79.290925066274,43.68035593579901
401,218695,599,Dalecliff Medical Pharmacy,Pharmacy Immunization Site,"209 Ellesmere Road, Unit 2",,,,,-79.302654837438,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-445-6978,,,,https://www.guardian-ida-pharmacies.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,414,2021-06-05,Scarborough Centre,POINT (-79.302654837438 43.760551244864),-79.302654837438,43.760551244864
402,218696,600,Danforth Neighbourhood Pharmacy Care,Pharmacy Immunization Site,2416 Danforth Avenue,,,,,-79.305017437438,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-691-3871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,415,2021-06-05,Beaches-East York,POINT (-79.305017437438 43.687833491843),-79.305017437438,43.687833491843
403,218697,601,Datu's Pharmacy,Pharmacy Immunization Site,"2238 Dundas Street West, Unit 103",,,,,-79.45150619325901,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-588-4559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,416,2021-06-05,Parkdale-High Park,POINT (-79.45150619325899 43.654527630971),-79.45150619325899,43.654527630971
404,218698,602,Duke Pharmacy,Pharmacy Immunization Site,2798 Dundas Street West,,,,,-79.462716664421,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-767-8800,,,,https://www.dukepharmacy.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,417,2021-06-05,Parkdale-High Park,POINT (-79.462716664421 43.665691679278),-79.462716664421,43.665691679278
405,218699,603,Heritage Pharmacy,Pharmacy Immunization Site,1488 Danforth Avenue,,,,,-79.325768622093,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-469-0444,,,,https://www.heritagepharmacy.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,418,2021-06-05,Toronto-Danforth,POINT (-79.32576862209299 43.68326682507),-79.32576862209299,43.68326682507
