,facility_name,facility_type,health_authority,alternative_name,number_beds,address_str,street_no,street_name,street_addr,city,province,postal_code,provider,latitude,longitude,phone,email,website
19925,Pelham Hills Pharmacy,TYPE 4,Niagara Region Public Health Department,,,,,,"1018 Pelham Street, Unit 1",Fonthill,ON,L0S1E0,Province of Ontario,43.0205503,-79.2859053,905-892-5550,,https://pelhamhillspharmacy.medmeapp.ca/schedule
19926,Drugsmart Pharmacy,TYPE 4,Toronto Public Health,,,,,,5 The Market Place,Toronto,ON,M4C5M2,Province of Ontario,43.6958821,-79.2920273,,,https://drugsmartpharmacy.ca/
19927,Pharmasave Devon Pharmacy,TYPE 4,Durham Region Health Department,,,,,,360 Wilson Road South,Oshawa,ON,L1H6C7,Province of Ontario,43.892586,-78.839917,905-725-6513,,https://devonpharmasave.medmeapp.ca/schedule
19928,Shoppers Drug Mart,TYPE 4,Niagara Region Public Health Department,,,,,,450 Garrison Road,Fort Erie,ON,L2A1N1,Province of Ontario,42.905884,-78.928852,905-871-2226,,https://covid-19.shoppersdrugmart.ca/en
19929,Queen Street Pharmacy,TYPE 4,Niagara Region Public Health Department,,,,,,4421 Queen Street,Niagara Falls,ON,L2E2L2,Province of Ontario,43.106916,-79.066064,905-354-5604,,https://www.queenstreetpharmacy.com/
19930,Shoppers Drug Mart,TYPE 4,York Region Public Health Services,,,,,,"17600 Yonge Street Lower Level, Unit B3",Newmarket,ON,L3Y4Z1,Province of Ontario,44.055679,-79.484541,,,https://covid-19.shoppersdrugmart.ca/en
19931,Shoppers Drug Mart,TYPE 4,Niagara Region Public Health Department,,,,,,"500 Grantham Avenue, Unit 486",St. Catharines,ON,L2M3J7,Province of Ontario,43.200481,-79.220611,,,https://covid-19.shoppersdrugmart.ca/en
19932,Health-Guard Pharmacy,TYPE 4,Toronto Public Health,,,,,,"4002 Sheppard Avenue East, Unit 103",Scarborough,ON,M1S1S6,Province of Ontario,43.784212,-79.2881115,416-291-9994,,
19933,The Chase Pharmacy,TYPE 4,Peel Health Unit,,,,,,"1675 The Chase, Unit 1 & 2",Mississauga,ON,L5M5Y7,Province of Ontario,43.565234,-79.701033,905-828-8877,,
19934,Hooper's Pharmacy,TYPE 4,Toronto Public Health,,,,,,2136 Queen Street East,Toronto,ON,M4E1E3,Province of Ontario,43.671491,-79.293809,,,www.hoopershealth.com
19935,Shoppers Drug Mart,TYPE 4,Durham Region Health Department,,,,,,"419 King Street West, Unit 1130A",Oshawa,ON,L1J2K5,Province of Ontario,43.888091,-78.879603,,,https://covid-19.shoppersdrugmart.ca/en
19936,Garrison Road Remedy's Rx,TYPE 4,Niagara Region Public Health Department,,,,,,"660 Garrison Road, Unit 7",Fort Erie,ON,L2A6E2,Province of Ontario,42.9059617,-78.939896,,,https://garrisonsquare.medmeapp.ca/schedule
19937,Wal-Mart Pharmacy,TYPE 4,Toronto Public Health,,,,,,1000 Gerrard Street East,Toronto,ON,M4M3G6,Province of Ontario,43.669476,-79.33894,,,https://www.walmart.ca/en/covid19-vaccinations-centre-info
19938,West Lincoln Pharmacy,TYPE 4,Niagara Region Public Health Department,,,,,,239 St. Catharines Street,Smithville,ON,L0R2A0,Province of Ontario,43.0963024,-79.5380916,905-957-5700,,https://westlincolnpharmacy.medmeapp.ca/schedule
19939,Shoppers Drug Mart,TYPE 4,Hamilton Public Health Services,,,,,,510 Concession Street,Hamilton,ON,L9A1C4,Province of Ontario,43.2412449,-79.8545952,,,https://covid-19.shoppersdrugmart.ca/en
19940,LSV Pharmacy,TYPE 4,Halton Region Health Department,,,,,,"4057 New Street, Unit 1",Burlington,ON,L7L1S8,Province of Ontario,43.3551507,-79.7686304,289-288-0600,,www.lsvpharmacy.com
19941,Health Care Mart,TYPE 4,Toronto Public Health,,,,,,1173 Queen Street West,Toronto,ON,M6J1J4,Province of Ontario,43.64259,-79.426012,416-539-9555,,https://hcmpharmacy.pharmabest.ca/
19942,Rexall,TYPE 4,Toronto Public Health,,,,,,807 Broadview Avenue,Toronto,ON,M4K2P8,Province of Ontario,43.677979,-79.358261,,,https://www.rexall.ca/covid-19/vaccines
19943,Rexall,TYPE 4,Toronto Public Health,,,,,,1421 Dundas Street West,Toronto,ON,M6J1Y4,Province of Ontario,43.649373,-79.429291,,,https://www.rexall.ca/covid-19/vaccines
19944,Rexall Pharma Plus,TYPE 4,Simcoe Muskoka District Health Unit,,,,,,58 Mississaga Street East,Orillia,ON,L3V1V5,Province of Ontario,44.609,-79.41828,,,https://www.rexall.ca/covid-19/vaccines
19945,Rexall,TYPE 4,Toronto Public Health,,,,,,2447 Kingston Road,Scarborough,ON,M1N1V4,Province of Ontario,43.708752,-79.248541,,,https://www.rexall.ca/covid-19/vaccines
19946,Stafford IDA Pharmacy,TYPE 4,Ottawa Public Health,,,,,,1861 Robertson Road,Nepean,ON,K2H9N5,Province of Ontario,45.327903,-75.820894,613-726-7999,,www.staffordida.com
19947,Rexall,TYPE 4,Toronto Public Health,,,,,,76 Grenville Street,Toronto,ON,M5S1B2,Province of Ontario,43.661456,-79.387014,,,https://www.rexall.ca/covid-19/vaccines
19948,New Edinburg Pharmacy,TYPE 4,Ottawa Public Health,,,,,,5 Beechwood Avenue,Ottawa,ON,K1M1M2,Province of Ontario,45.438738,-75.677898,613-749-4444,,
19949,MMMC Pharmacy,TYPE 4,Toronto Public Health,,,,,,"3610 Mcnicoll Avenue, Unit 12",Scarborough,ON,M1X0B7,Province of Ontario,43.8243319,-79.2476746,416 754 8808,,mmmcpharmacy.medmeapp.ca/schedule
19950,Cook's Pharmacy,TYPE 4,"Region of Waterloo, Public Health",,,,,,75 Huron Street,New Hamburg,ON,N3A1K1,Province of Ontario,43.3781241,-80.7110056,,,www.cooksrx.ca
19951,Manhattan Guardian Pharmacy,TYPE 4,York Region Public Health Services,,,,,,"411 Manhattan Drive, Unit B",Markham,ON,L3P7P4,Province of Ontario,43.8811716,-79.2887761,9054771414,,http://manhattanguardianpharmacy.ca/
19952,Madawaska Pharmasave,TYPE 4,Toronto Public Health,,,,,,6043 Yonge Street,North York,ON,M2M3W2,Province of Ontario,43.7902044,-79.4199645,647-352-5688,,https://madawaskapharmacy.medmeapp.ca/schedule
19953,Heritage Park Pharmacy,TYPE 4,"Region of Waterloo, Public Health",,,,,,"200 Lorraine Avenue, Unit 2",Kitchener,ON,N2B3R3,Province of Ontario,43.460826,-80.44104,519-744-6770,,http://heritageparkpharmacy.ca/
19954,Shoppers Drug Mart,TYPE 4,Wellington-Dufferin-Guelph Public Health,,,,,,489 Broadway,Orangeville,ON,L9W0A4,Province of Ontario,43.913569,-80.12666,,,https://covid-19.shoppersdrugmart.ca/en
19955,Mina Drug Store,TYPE 4,Toronto Public Health,,,,,,1474 Kingston Road,Scarborough,ON,M1N1R6,Province of Ontario,43.688717,-79.270006,416-699-7121,,www.minadrugstore.com
19956,Shoppers Drug Mart,TYPE 4,Halton Region Health Department,,,,,,3505 Upper Middle Road,Burlington,ON,L7M4C6,Province of Ontario,43.3790439,-79.8085078,,,https://covid-19.shoppersdrugmart.ca/en
19957,Mount Pleasant Pharmacy,TYPE 4,Toronto Public Health,,,,,,245 Eglinton Avenue East,Toronto,ON,M4P3B7,Province of Ontario,43.708155,-79.389411,416-488-3232,,
19958,Shoppers Drug Mart,TYPE 4,Ottawa Public Health,,,,,,298 Dalhousie Street,Ottawa,ON,K1N7E7,Province of Ontario,45.429455,-75.691808,,,https://covid-19.shoppersdrugmart.ca/en
19959,Rexall,TYPE 4,Toronto Public Health,,,,,,440 Brown's Line,Toronto,ON,M8W3T9,Province of Ontario,43.60199,-79.545608,,,https://www.rexall.ca/covid-19/vaccines
19960,Rexall,TYPE 4,Toronto Public Health,,,,,,159 Yonge Street,Toronto,ON,M5C1X7,Province of Ontario,43.651977,-79.378858,,,https://www.rexall.ca/covid-19/vaccines
19961,Shoppers Simply Pharmacy,TYPE 4,Halton Region Health Department,,,,,,2951 Walkers Line,Burlington,ON,L7M4Y1,Province of Ontario,43.3920913,-79.8216491,,,https://covid-19.shoppersdrugmart.ca/en
19962,Pharmasave Simcoe,TYPE 4,Simcoe Muskoka District Health Unit,,,,,,301 Blake Street,Barrie,ON,L4M1K7,Province of Ontario,44.395799,-79.657944,,,https://pharmasavesimcoe.medmeapp.ca/schedule
19963,Rexall,TYPE 4,Peel Health Unit,,,,,,10425 Kennedy Road North,Brampton,ON,L6Z0A4,Province of Ontario,43.724667,-79.787601,,,https://www.rexall.ca/covid-19/vaccines
19964,West Hill Pharmasave,TYPE 4,Toronto Public Health,,,,,,"4218 Lawrence Avenue East, Unit 4",Scarborough,ON,M1E4X9,Province of Ontario,43.7693759,-79.1847431,416-284-4741,,https://www.westhillpharmacy.com/
19965,Shoppers Drug Mart,TYPE 4,York Region Public Health Services,,,,,,15408 Yonge Street,Aurora,ON,L4G1N9,Province of Ontario,44.0033929,-79.46952,,,https://covid-19.shoppersdrugmart.ca/en
19966,Shoppers Drug Mart,TYPE 4,"Region of Waterloo, Public Health",,,,,,101 Holiday Inn Drive,Cambridge,ON,N3C1Z3,Province of Ontario,43.419151,-80.324347,,,https://covid-19.shoppersdrugmart.ca/en
19967,Shoppers Drug Mart,TYPE 4,Hamilton Public Health Services,,,,,,1900 King Street East,Hamilton,ON,L8K1W1,Province of Ontario,43.2308565,-79.8077284,,,https://covid-19.shoppersdrugmart.ca/en
19968,Shoppers Simply Pharmacy,TYPE 4,Simcoe Muskoka District Health Unit,,,,,,119 Memorial Avenue,Orillia,ON,L3V5X1,Province of Ontario,44.600873,-79.427102,,,https://covid-19.shoppersdrugmart.ca/en
19969,Shoppers Drug Mart,TYPE 4,York Region Public Health Services,,,,,,1070 Major Mackenzie Drive East,Richmond Hill,ON,L4S1P3,Province of Ontario,43.877355,-79.41264,,,https://covid-19.shoppersdrugmart.ca/en
19970,Rexall,TYPE 4,Niagara Region Public Health Department,,,,,,111 Queenston Street,St. Catharines,ON,L2R2Z5,Province of Ontario,43.16365,-79.233318,,,https://www.rexall.ca/covid-19/vaccines
19971,Don Mills Pharmacy,TYPE 4,Toronto Public Health,,,,,,1300 Don Mills Road,North York,ON,M3B2W6,Province of Ontario,43.745441,-79.346523,416-391-3828,,www.donmillspharmacy.ca
19972,Shoppers Drug Mart,TYPE 4,Wellington-Dufferin-Guelph Public Health,,,,,,89 Geddes Street,Elora,ON,N0B1S0,Province of Ontario,43.683486,-80.42988,,,https://covid-19.shoppersdrugmart.ca/en
19973,Shoppers Drug Mart,TYPE 4,Toronto Public Health,,,,,,"2901 Bayview Avenue, Unit 7A",North York,ON,M2K1E6,Province of Ontario,43.76929,-79.385756,,,https://covid-19.shoppersdrugmart.ca/en
19974,Shoppers Drug Mart,TYPE 4,"Region of Waterloo, Public Health",,,,,,950 Franklin Boulevard,Cambridge,ON,N1R8R3,Province of Ontario,43.3916551,-80.3029156,519-622-1344,,https://covid-19.shoppersdrugmart.ca/en
19975,PrinceRx - Bessarion Pharmacy,TYPE 4,Toronto Public Health,,,,,,"701 Sheppard Avenue East, Unit 101",North York,ON,M2K2Z3,Province of Ontario,43.768605,-79.377543,437-747-3022,,
19976,Shoppers Drug Mart,TYPE 4,Hamilton Public Health Services,,,,,,1183 Barton Street East,Hamilton,ON,L8H2V4,Province of Ontario,43.2508284,-79.8123257,,,https://covid-19.shoppersdrugmart.ca/en
19977,Shoppers Drug Mart,TYPE 4,Niagara Region Public Health Department,,,,,,105 Lakeshore Road,St. Catharines,ON,L2N2T6,Province of Ontario,43.204627,-79.244278,,,https://covid-19.shoppersdrugmart.ca/en
19978,Shoppers Simply Pharmacy,TYPE 4,Toronto Public Health,,,,,,"1525 Albion Road, Unit 104",Etobicoke,ON,M9V5G5,Province of Ontario,43.740285,-79.585704,,,https://covid-19.shoppersdrugmart.ca/en
19979,Shoppers Drug Mart,TYPE 4,Simcoe Muskoka District Health Unit,,,,,,67 Victoria Street,Alliston,ON,L9R1L5,Province of Ontario,44.1543606,-79.8660647,,,https://covid-19.shoppersdrugmart.ca/en
19980,Shoppers Drug Mart,TYPE 4,Hamilton Public Health Services,,,,,,399 Greenhill Avenue,Hamilton,ON,L8K6N5,Province of Ontario,43.2167316,-79.7956031,,,https://covid-19.shoppersdrugmart.ca/en
19981,Shoppers Drug Mart,TYPE 4,"Region of Waterloo, Public Health",,,,,,"1400 Ottawa Street South, Unit B-1",Kitchener,ON,N2E4E2,Province of Ontario,43.415355,-80.51374,,,https://covid-19.shoppersdrugmart.ca/en
19982,Ultracare Compounding Pharmacy,TYPE 4,Ottawa Public Health,,,,,,"1366 Clyde Avenue, Unit 11",Ottawa,ON,K2C3Z4,Province of Ontario,45.361994,-75.740661,,,https://ultracarepharmacy.medmeapp.ca/schedule
19983,Seamless Care Pharmacy,TYPE 4,Toronto Public Health,,,,,,15 Grand Marshall Drive,Scarborough,ON,M1B5N6,Province of Ontario,43.8002186,-79.1952801,416-281-9900,,https://www.seamlesscare.ca/
19984,Bowmanville Clinic Pharmacy,TYPE 4,Durham Region Health Department,,,,,,"222 King Street East, Unit 1106",Bowmanville,ON,L1C1P6,Province of Ontario,43.911481,-78.676852,,,https://bowmanvilleclinic.medmeapp.ca/schedule
19985,Wal-Mart Pharmacy,TYPE 4,"Region of Waterloo, Public Health",,,,,,70 Bridgeport Road,Waterloo,ON,N2J2J9,Province of Ontario,43.4700928,-80.5163148,,,https://www.walmart.ca/en/covid19-vaccinations-centre-info
19986,BH Pharmacy,TYPE 4,Toronto Public Health,,,,,,"1300 Finch Avenue West, Unit 29",North York,ON,M3J3K2,Province of Ontario,43.7643784,-79.4894958,,,www.bookmyshot.com/4166332268
19987,Rexall,TYPE 4,Toronto Public Health,,,,,,"50 Bloor Street West, Unit C28-29",Toronto,ON,M4W3L8,Province of Ontario,43.67034,-79.3882621,,,https://www.rexall.ca/covid-19/vaccines
19988,Shoppers Drug Mart,TYPE 4,Hamilton Public Health Services,,,,,,1599 Upper James Street,Hamilton,ON,L9B0H7,Province of Ontario,43.202691,-79.892413,,,https://covid-19.shoppersdrugmart.ca/en
19989,Shoppers Drug Mart,TYPE 4,Halton Region Health Department,,,,,,333 Mountainview Road South,Georgetown,ON,L7G6E8,Province of Ontario,43.6328041,-79.8781879,905-877-2299,,https://covid-19.shoppersdrugmart.ca/en
19990,Danny's Wellness Pharmacy,TYPE 4,Toronto Public Health,,,,,,1206 The Queensway,Etobicoke,ON,M8Z1R8,Province of Ontario,43.6220094,-79.5256493,416-901-1206,,https://dannyrx1206.wixsite.com/website
19991,Bloor West Pharmacy,TYPE 4,Toronto Public Health,,,,,,2262 Bloor Street West,Toronto,ON,M6S1N9,Province of Ontario,43.650954,-79.477996,416-766-6477,,https://bloorwestpharmacy.medmeapp.ca/schedule/
19992,College Medical Pharmacy,TYPE 4,Toronto Public Health,,,,,,474 College Street,Toronto,ON,M6G1A4,Province of Ontario,43.656433,-79.409394,,,http://www.collegemedical.ca/contactus.html
19993,Mclaren Pharmacy,TYPE 4,Lambton Health Unit,,,,,,5299 Nauvoo Road,Watford,ON,N0M2S0,Province of Ontario,42.9482876,-81.8801709,519-876-2213,,
19994,Carpenter Guardian Pharmacy,TYPE 4,"Region of Waterloo, Public Health",,,,,,501 Krug Street,Kitchener,ON,N2B1L3,Province of Ontario,43.456094,-80.4633177,519-744-4424,,https://www.guardian-ida-pharmacies.ca/en/ontario/kitchener/carpenter-pharmacy-7002953
19995,Mcintyre IDA Pharmacy,TYPE 4,Chatham-Kent Health Unit,,,,,,49 Talbot Street West,Blenheim,ON,N0P1A0,Province of Ontario,42.334308,-81.998653,519-676-5467,,www.sunshinedrugs.com
19996,Wal-Mart Pharmacy,TYPE 4,Brant County Health Unit,,,,,,300 King George Road,Brantford,ON,N3R5L7,Province of Ontario,43.183934,-80.278672,,,https://www.walmart.ca/en/covid19-vaccinations-centre-info
19997,Wal-Mart Pharmacy,TYPE 4,Lambton Health Unit,,,,,,1444 Quinn Drive,Sarnia,ON,N7S6M8,Province of Ontario,42.988729,-82.348018,,,https://www.walmart.ca/en/covid19-vaccinations-centre-info
19998,Macarthur Drugs,TYPE 4,"Haliburton, Kawartha, Pine Ridge District Health Unit",,,,,,21 Colborne Street,Fenelon Falls,ON,K0M1N0,Province of Ontario,44.536585,-78.7392337,705-887-2041,,https://www.guardian-ida-pharmacies.ca/
19999,Shoppers Drug Mart,TYPE 4,Toronto Public Health,,,,,,467 Parliament Street,Toronto,ON,M5A3A3,Province of Ontario,43.663997,-79.367508,,,https://covid-19.shoppersdrugmart.ca/en
20000,Janzen's Pharmacy,TYPE 4,Thunder Bay,,,,,,296 Bay Street,Thunder Bay,ON,P7B1R8,Province of Ontario,48.431914,-89.229143,807-345-1191,,www.janzens.ca
20001,Warkworth Pharmacy,TYPE 4,"Haliburton, Kawartha, Pine Ridge District Health Unit",,,,,,26 Main Street,Warkworth,ON,K0K3K0,Province of Ontario,44.201487,-77.885999,705-924-2711,,https://warkworthpharmacy.medmeapp.ca/schedule
20002,Roulston's Pharmacy,TYPE 4,Haldimand-Norfolk Health Unit,,,,,,414 Main Street,Port Dover,ON,N0A1N0,Province of Ontario,42.788025,-80.2051698,,,www.roulstons.com
20003,Pharmacie Plantagenet,TYPE 4,Eastern Ontario Health Unit,,,,,,181 Old Highway 17,Plantagenet,ON,K0B1L0,Province of Ontario,45.5402713,-74.989579,613-673-4837,,plantagenetpharmacy.ca
20004,Medical Centre Pharmacy,TYPE 4,Peterborough Public Health,,,,,,707 Charlotte Street,Peterborough,ON,K9J7B3,Province of Ontario,44.299906,-78.340514,,,www.medicalcentrepharmacy.net
20005,The Dispensary,TYPE 4,Southwestern Public Health,,,,,,510 Ingersoll Avenue,Woodstock,ON,N4S4X9,Province of Ontario,43.136534,-80.757553,519-539-8528,,https://dispensarypharmasave635.myappts.ca/src/
20006,Metro Pharmacy,TYPE 4,Middlesex-London Health Unit,,,,,,1030 Adelaide Street North,London,ON,N5Y2M9,Province of Ontario,43.00731,-81.239419,,,https://metro.ca/covid19
20007,Cenpro Pharmacy,TYPE 4,Brant County Health Unit,,,,,,72 Brant Avenue,Brantford,ON,N3T5Z8,Province of Ontario,43.141012,-80.271398,519-759-1640,,https://cenpropharmacy.weebly.com/contact-us.html
20008,Food Basics Pharmacy,TYPE 4,Halton Region Health Department,,,,,,3365 Fairview Street,Burlington,ON,L7N3N9,Province of Ontario,43.355675,-79.785152,,,https://foodbasics.ca/covid19
20009,Food Basics Pharmacy,TYPE 4,Huron Perth Health Unit,,,,,,925 Ontario Street,Stratford,ON,N5A6W5,Province of Ontario,43.369443,-80.949315,,,https://foodbasics.ca/covid19
20010,Pharmasave,TYPE 4,"Region of Waterloo, Public Health",,,,,,170 University Avenue West,Waterloo,ON,N2L3E9,Province of Ontario,43.472003,-80.538854,519-886-2420,,https://pharmasavecampus.com/
20011,Metro Pharmacy,TYPE 4,Middlesex-London Health Unit,,,,,,395 Wellington Road South,London,ON,N6C4P9,Province of Ontario,42.9598478,-81.2331694,,,https://foodbasics.ca/covid19
20012,First Place Pharmacy,TYPE 4,Peel Public Health,,,,,,"170 Queensway West, Unit 101",Mississauga,ON,L5B3A8,Province of Ontario,43.56996,-79.611202,905-848-3222,,
20013,Food Basics Pharmacy,TYPE 4,Niagara Region Public Health Department,,,,,,275 Geneva Street,St. Catharines,ON,L2N2E9,Province of Ontario,43.176329,-79.24155,,,https://foodbasics.ca/covid19
20014,NoFrills Pharmacy,TYPE 4,Toronto Public Health,,,,,,1880 Eglinton Avenue East,Scarborough,ON,M1L2L1,Province of Ontario,43.726238,-79.299427,,,https://www.nofrills.ca/covid19
20015,Rockwood Pharmacy,TYPE 4,Wellington-Dufferin-Guelph Health Unit,,,,,,175 Alma Street,Rockwood,ON,N0B2K0,Province of Ontario,43.6165165,-80.1461054,,,https://rockwoodpharmacy.myappts.ca/src/
20016,Bryan's Pharmacy,TYPE 4,"Kingston, Fontenac, Lennox and Addington Health Unit",,,,,,"235 Gore Road, RR 2",Kingston,ON,K7L5H6,Province of Ontario,44.258559,-76.455586,613-542-7277,,www.bryanspharmacy.ca
20017,Hogan Pharmacy,TYPE 4,Lambton Health Unit,,,,,,348 Lyndock Street,Corunna,ON,N0N1G0,Province of Ontario,42.891796,-82.452723,519-862-5521,,www.hoganpharmacy.com
20018,Loblaw Pharmacy,TYPE 4,Porcupine Health Unit,,,,,,654 Algonquin Boulevard East,Timmins,ON,P4N8R4,Province of Ontario,48.478209,-81.315104,,,yourindependentgrocer.ca/covid19
20019,Pharmasave Gananoque,TYPE 4,"Leeds,Grenville, and Lanark District Health Unit",,,,,,220 King Street East,Gananoque,ON,K7G1G5,Province of Ontario,44.3312267,-76.1604309,613-382-1333,,
20020,Wal-Mart Pharmacy,TYPE 4,Hastings and Prince Edward Counties Health Unit,,,,,,274 Millennium Parkway RR 5,Belleville,ON,K8N4Z5,Province of Ontario,44.195293,-77.395779,,,https://www.walmart.ca/en/covid19-vaccinations-centre-info
20021,Loblaw Pharmacy,TYPE 4,Sudbury and District Health Unit,,,,,,65 Regional Road 24,Lively,ON,P3Y1C3,Province of Ontario,46.421198,-81.14177,,,yourindependentgrocer.ca/covid19
20022,Loblaw Pharmacy,TYPE 4,Ottawa Public Health,,,,,,296 Bank Street,Ottawa,ON,K2P1X4,Province of Ontario,45.415053,-75.696852,,,yourindependentgrocer.ca/covid19
20023,Wal-Mart Pharmacy,TYPE 4,Ottawa Public Health,,,,,,500 Earl Grey Drive,Kanata,ON,K2T1B6,Province of Ontario,45.311201,-75.912786,,,https://www.walmart.ca/en/covid19-vaccinations-centre-info
20024,Inter Pharmacy,TYPE 4,Peel Public Health,,,,,,295 Eglinton Avenue East,Mississauga,ON,L4Z3K6,Province of Ontario,43.6137509,-79.646173,,,https://interpharmacy.medmeapp.ca/schedule
20025,The Drug Store Pharmacy,TYPE 4,Toronto Public Health,,,,,,650 Dupont Street,Toronto,ON,M6G4B1,Province of Ontario,43.672111,-79.420999,,,loblaws.ca/covid19
20026,Real Canadian Superstore,TYPE 4,Chatham-Kent Health Unit,,,,,,791 St. Clair Street,Chatham,ON,N7L0E9,Province of Ontario,42.432342,-82.2177476,,,https://www.realcanadiansuperstore.ca/covid19
20027,Western On Campus Pharmacy,TYPE 4,Middlesex-London Health Unit,,,,,,1151 Richmond Street,London,ON,N6A3K7,Province of Ontario,43.009597,-81.273734,,,https://universitypharmacy.ca/locations/western/
20028,Loblaw Pharmacy,TYPE 4,Ottawa Public Health,,,,,,200 Earl Grey Drive,Kanata,ON,K2T1B6,Province of Ontario,45.309315,-75.913543,,,loblaws.ca/covid19
20029,Loblaw Pharmacy,TYPE 4,Timiskaming Health Unit,,,,,,15 Mcchesney Avenue,Kirkland Lake,ON,P2N3R9,Province of Ontario,48.1455143,-80.0422985,,,yourindependentgrocer.ca/covid19
20030,Metro Pharmacy,TYPE 4,Wellington-Dufferin-Guelph Health Unit,,,,,,500 Edinburgh Road South,Guelph,ON,N1G4Z1,Province of Ontario,43.5215828,-80.2335534,,,https://metro.ca/covid19
20031,Loblaw Pharmacy,TYPE 4,Thunder Bay District Health Unit,,,,,,971 Carrick Street,Thunder Bay,ON,P7B6L9,Province of Ontario,48.409127,-89.248692,,,loblaws.ca/covid19
