Year,Month,Permit_Issued_Date,Ward,Structure_Type,Type_of_Work,Permit_Fee,Construction_Value,Units,Issued_Date,FID
2015,5,2015-05-20T00:00:00.000Z,Ward 8,Single Detached Dwelling,Addition,184,22328,0,2015-05-20T00:00:00.000Z,3204
2015,5,2015-05-19T00:00:00.000Z,Ward 1,Single Detached Dwelling,Renovation,32,3700,0,2015-05-19T00:00:00.000Z,3205
2015,5,2015-05-19T00:00:00.000Z,Ward 9,Accesory Building,New,7.5,1000,0,2015-05-19T00:00:00.000Z,3206
2015,5,2015-05-15T00:00:00.000Z,Ward 5,Single Detached Dwelling,Renovation,24,3000,0,2015-05-15T00:00:00.000Z,3207
2015,5,2015-05-15T00:00:00.000Z,Ward 2,Single Detached Dwelling,Renovation,32,4000,0,2015-05-15T00:00:00.000Z,3208
2015,5,2015-05-15T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,24,3000,0,2015-05-15T00:00:00.000Z,3209
2015,5,2015-05-15T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,32,4000,0,2015-05-15T00:00:00.000Z,3210
2015,5,2015-05-15T00:00:00.000Z,Ward 2,Single Detached Dwelling,Renovation,56,7000,0,2015-05-15T00:00:00.000Z,3211
2015,5,2015-05-15T00:00:00.000Z,Ward 9,Single Detached Dwelling,Renovation,32,4000,0,2015-05-15T00:00:00.000Z,3212
2015,5,2015-05-15T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,56,7000,0,2015-05-15T00:00:00.000Z,3213
2015,5,2015-05-15T00:00:00.000Z,Ward 11,Single Detached Dwelling,Renovation,104,13000,0,2015-05-15T00:00:00.000Z,3214
2015,5,2015-05-15T00:00:00.000Z,Ward 2,Accesory Building,New,32,3500,0,2015-05-15T00:00:00.000Z,3215
2015,5,2015-05-15T00:00:00.000Z,Ward 11,Commercial Building,Demolition,,0,0,2015-05-15T00:00:00.000Z,3216
2015,5,2015-05-15T00:00:00.000Z,Ward 11,Commercial Building,Demolition,,0,0,2015-05-15T00:00:00.000Z,3217
2015,5,2015-05-15T00:00:00.000Z,Ward 2,Single Detached Dwelling,Renovation,48,5500,0,2015-05-15T00:00:00.000Z,3218
2015,5,2015-05-15T00:00:00.000Z,Ward 8,Federal/Provincial,Renovation,568,70485,0,2015-05-15T00:00:00.000Z,3219
2015,5,2015-05-15T00:00:00.000Z,Ward 7,Single Detached Dwelling,Renovation,56,7000,0,2015-05-15T00:00:00.000Z,3220
2015,5,2015-05-15T00:00:00.000Z,Ward 8,Single Detached Dwelling,Renovation,112,13100,0,2015-05-15T00:00:00.000Z,3221
2015,5,2015-05-15T00:00:00.000Z,Ward 5,Single Detached Dwelling,Renovation,72,9000,0,2015-05-15T00:00:00.000Z,3222
2015,5,2015-05-15T00:00:00.000Z,Ward 7,Townhouse,Renovation,208,26000,0,2015-05-15T00:00:00.000Z,3223
2015,5,2015-05-15T00:00:00.000Z,Ward 8,Single Detached Dwelling,Renovation,,100,0,2015-05-15T00:00:00.000Z,3224
2015,5,2015-05-14T00:00:00.000Z,Ward 12,Single Detached Dwelling,Renovation,72,8407,0,2015-05-14T00:00:00.000Z,3225
2015,5,2015-05-14T00:00:00.000Z,Ward 12,Commercial Building,New,16,1685,0,2015-05-14T00:00:00.000Z,3226
2015,5,2015-05-14T00:00:00.000Z,Ward 12,Single Detached Dwelling,Renovation,88,11000,0,2015-05-14T00:00:00.000Z,3227
2015,5,2015-05-13T00:00:00.000Z,Ward 7,Single Detached Dwelling,Renovation,24,3000,0,2015-05-13T00:00:00.000Z,3228
2015,5,2015-05-12T00:00:00.000Z,Ward 4,Accesory Building,New,16,2000,0,2015-05-12T00:00:00.000Z,3229
2015,5,2015-05-12T00:00:00.000Z,Ward 12,Single Detached Dwelling,Repair,32,4000,0,2015-05-12T00:00:00.000Z,3230
2015,5,2015-05-12T00:00:00.000Z,Ward 3,Detached Garage,Addition,80,10000,0,2015-05-12T00:00:00.000Z,3231
2015,5,2015-05-12T00:00:00.000Z,Ward 3,Pool,New,128,16000,0,2015-05-12T00:00:00.000Z,3232
2015,5,2015-05-12T00:00:00.000Z,Ward 2,Commercial Building,Renovation,840,105000,0,2015-05-12T00:00:00.000Z,3233
2015,5,2015-05-11T00:00:00.000Z,Ward 12,Mini Home,Renovation,32,3500,0,2015-05-11T00:00:00.000Z,3234
2015,5,2015-05-11T00:00:00.000Z,Ward 6,Single Detached Dwelling,Demolition,,0,0,2015-05-11T00:00:00.000Z,3235
2015,5,2015-05-11T00:00:00.000Z,Ward 4,Single Detached Dwelling,Renovation,72,8200,0,2015-05-11T00:00:00.000Z,3236
2015,5,2015-05-11T00:00:00.000Z,Ward 1,Single Detached Dwelling,Renovation,16,2000,0,2015-05-11T00:00:00.000Z,3237
2015,5,2015-05-11T00:00:00.000Z,Ward 9,Single Detached Dwelling,Renovation,16,2000,0,2015-05-11T00:00:00.000Z,3238
2015,5,2015-05-11T00:00:00.000Z,Ward 12,Single Detached Dwelling,Renovation,72,9000,0,2015-05-11T00:00:00.000Z,3239
2015,5,2015-05-11T00:00:00.000Z,Ward 1,Single Detached Dwelling,Renovation,48,5200,0,2015-05-11T00:00:00.000Z,3240
2015,5,2015-05-11T00:00:00.000Z,Ward 10,Single Detached Dwelling,Renovation,32,4000,0,2015-05-11T00:00:00.000Z,3241
2015,5,2015-05-11T00:00:00.000Z,Ward 4,Single Detached Dwelling,Renovation,64,8000,0,2015-05-11T00:00:00.000Z,3242
2015,5,2015-05-11T00:00:00.000Z,Ward 2,Deck,New,32,4000,0,2015-05-11T00:00:00.000Z,3243
2015,5,2015-05-11T00:00:00.000Z,Ward 2,Pool,New,80,10000,0,2015-05-11T00:00:00.000Z,3244
2015,5,2015-05-11T00:00:00.000Z,Ward 2,Commercial Building,Renovation,1328,165826,0,2015-05-11T00:00:00.000Z,3245
2015,5,2015-05-11T00:00:00.000Z,Ward 10,Apartment Building,Renovation,48,5300,0,2015-05-11T00:00:00.000Z,3246
2015,5,2015-05-11T00:00:00.000Z,Ward 12,Commercial Building,New,14400,1800000,0,2015-05-11T00:00:00.000Z,3247
2015,5,2015-05-11T00:00:00.000Z,Ward 10,Single Detached Dwelling,Renovation,48,6000,0,2015-05-11T00:00:00.000Z,3248
2015,5,2015-05-08T00:00:00.000Z,Ward 11,Single Detached Dwelling,Renovation,24,2800,0,2015-05-08T00:00:00.000Z,3249
2015,5,2015-05-08T00:00:00.000Z,Ward 11,Single Detached Dwelling,Renovation,40,5000,0,2015-05-08T00:00:00.000Z,3250
2015,3,2015-03-23T00:00:00.000Z,Ward 8,Institutional,Renovation,792,99000,0,2015-03-23T00:00:00.000Z,3251
2015,1,2015-01-09T00:00:00.000Z,Ward 2,Commercial Building,Renovation,128,16000,0,2015-01-09T00:00:00.000Z,3252
2015,5,2015-05-08T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,16,1500,0,2015-05-08T00:00:00.000Z,3253
2015,4,2015-04-16T00:00:00.000Z,Ward 11,Commercial Building,Renovation,520,64140,0,2015-04-16T00:00:00.000Z,3254
2015,4,2015-04-29T00:00:00.000Z,Ward 8,Single Detached Dwelling,Renovation,64,8000,0,2015-04-29T00:00:00.000Z,3255
2015,2,2015-02-18T00:00:00.000Z,Ward 12,Semi Detached,Renovation,56,6500,0,2015-02-18T00:00:00.000Z,3256
2015,5,2015-05-29T00:00:00.000Z,Ward 11,Single Detached Dwelling,Renovation,120,15000,0,2015-05-29T00:00:00.000Z,3257
2015,5,2015-05-08T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,48,5165,0,2015-05-08T00:00:00.000Z,3258
2015,5,2015-05-08T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,160,20000,0,2015-05-08T00:00:00.000Z,3259
2015,5,2015-05-08T00:00:00.000Z,Ward 11,Federal/Provincial,Renovation,2840,354200,0,2015-05-08T00:00:00.000Z,3260
2015,5,2015-05-08T00:00:00.000Z,Ward 11,Federal/Provincial,Renovation,16,1500,0,2015-05-08T00:00:00.000Z,3261
2015,5,2015-05-08T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,64,7200,0,2015-05-08T00:00:00.000Z,3262
2015,5,2015-05-08T00:00:00.000Z,Ward 10,Accesory Building,New,40,4500,0,2015-05-08T00:00:00.000Z,3263
2015,5,2015-05-08T00:00:00.000Z,Ward 10,Single Detached Dwelling,Renovation,24,3000,0,2015-05-08T00:00:00.000Z,3264
2015,5,2015-05-08T00:00:00.000Z,Ward 10,Single Detached Dwelling,Addition,800,100000,0,2015-05-08T00:00:00.000Z,3265
2015,5,2015-05-08T00:00:00.000Z,Ward 12,Townhouse,New,21776,2722000,33,2015-05-08T00:00:00.000Z,3266
2015,5,2015-05-07T00:00:00.000Z,Ward 6,Single Detached Dwelling,Renovation,96,11500,0,2015-05-07T00:00:00.000Z,3267
2015,5,2015-05-07T00:00:00.000Z,Ward 2,Detached Garage,New,32,4000,0,2015-05-07T00:00:00.000Z,3268
2015,5,2015-05-06T00:00:00.000Z,Ward 3,Pool,New,120,14139,0,2015-05-06T00:00:00.000Z,3269
2015,5,2015-05-06T00:00:00.000Z,Ward 12,Accesory Building,New,16,2000,0,2015-05-06T00:00:00.000Z,3270
2015,2,2015-02-18T00:00:00.000Z,Ward 10,Single Detached Dwelling,Renovation,320,40000,0,2015-02-18T00:00:00.000Z,3271
2015,5,2015-05-05T00:00:00.000Z,Ward 1,Single Detached Dwelling,Repair,40,4200,0,2015-05-05T00:00:00.000Z,3272
2015,1,2015-01-08T00:00:00.000Z,Ward 10,Commercial Building,Renovation,1200,150000,0,2015-01-08T00:00:00.000Z,3273
2015,2,2015-02-18T00:00:00.000Z,Ward 11,Commercial Building,Renovation,7.5,900,0,2015-02-18T00:00:00.000Z,3274
2015,5,2015-05-05T00:00:00.000Z,Ward 1,Accesory Building,New,16,1500,0,2015-05-05T00:00:00.000Z,3275
2015,4,2015-04-29T00:00:00.000Z,Ward 6,Commercial Building,Renovation,208,26000,0,2015-04-29T00:00:00.000Z,3276
2015,1,2015-01-07T00:00:00.000Z,Ward 2,Single Detached Dwelling,Demolition,,0,0,2015-01-07T00:00:00.000Z,3277
2015,3,2015-03-23T00:00:00.000Z,Ward 7,Single Detached Dwelling,Renovation,40,5000,0,2015-03-23T00:00:00.000Z,3278
2015,4,2015-04-15T00:00:00.000Z,Ward 9,Single Detached Dwelling,Renovation,16,1600,0,2015-04-15T00:00:00.000Z,3279
2015,2,2015-02-18T00:00:00.000Z,Ward 7,Industrial,Renovation,1200,150000,0,2015-02-18T00:00:00.000Z,3280
2015,5,2015-05-05T00:00:00.000Z,Ward 12,Single Detached Dwelling,Renovation,32,3500,0,2015-05-05T00:00:00.000Z,3281
2015,1,2015-01-07T00:00:00.000Z,Ward 3,Commercial Building,Demolition,,0,0,2015-01-07T00:00:00.000Z,3282
2015,3,2015-03-23T00:00:00.000Z,Ward 7,Federal/Provincial,Renovation,32,4000,0,2015-03-23T00:00:00.000Z,3283
2015,4,2015-04-29T00:00:00.000Z,Ward 4,Single Detached Dwelling,Addition,152,18574,0,2015-04-29T00:00:00.000Z,3284
2015,4,2015-04-15T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,64,7535,0,2015-04-15T00:00:00.000Z,3285
2015,2,2015-02-17T00:00:00.000Z,Ward 12,Commercial Building,Renovation,288,36000,0,2015-02-17T00:00:00.000Z,3286
2015,5,2015-05-05T00:00:00.000Z,Ward 9,Single Detached Dwelling,Renovation,40,4041,0,2015-05-05T00:00:00.000Z,3287
2015,1,2015-01-05T00:00:00.000Z,Ward 11,Apartment Building,Renovation,32,3100,0,2015-01-05T00:00:00.000Z,3288
2015,3,2015-03-20T00:00:00.000Z,Ward 12,Mini Home,New,155,89500,1,2015-03-20T00:00:00.000Z,3289
2015,4,2015-04-29T00:00:00.000Z,Ward 11,Single Detached Dwelling,Renovation,160,20000,0,2015-04-29T00:00:00.000Z,3290
2015,4,2015-04-29T00:00:00.000Z,Ward 4,Apartment Building,Renovation,256,32000,0,2015-04-29T00:00:00.000Z,3291
2015,4,2015-04-29T00:00:00.000Z,Ward 8,Single Detached Dwelling/Apartment,Renovation,232,28560,1,2015-04-29T00:00:00.000Z,3292
2015,4,2015-04-29T00:00:00.000Z,Ward 9,Single Detached Dwelling/Apartment,Renovation,40,5000,1,2015-04-29T00:00:00.000Z,3293
2015,4,2015-04-28T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,7.5,500,0,2015-04-28T00:00:00.000Z,3294
2015,4,2015-04-28T00:00:00.000Z,Ward 3,Single Detached Dwelling,Demolition,,0,0,2015-04-28T00:00:00.000Z,3295
2015,4,2015-04-27T00:00:00.000Z,Ward 1,Accesory Building,Demolition,,0,0,2015-04-27T00:00:00.000Z,3296
2015,4,2015-04-27T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,240,30000,0,2015-04-27T00:00:00.000Z,3297
2015,4,2015-04-27T00:00:00.000Z,Ward 2,Single Detached Dwelling,Renovation,32,4000,0,2015-04-27T00:00:00.000Z,3298
2015,4,2015-04-27T00:00:00.000Z,Ward 2,Deck,New,16,2000,0,2015-04-27T00:00:00.000Z,3299
2015,4,2015-04-27T00:00:00.000Z,Ward 4,Single Detached Dwelling,Demolition,,0,0,2015-04-27T00:00:00.000Z,3300
2015,4,2015-04-24T00:00:00.000Z,Ward 7,Municipal,Renovation,872,108597,0,2015-04-24T00:00:00.000Z,3301
2015,4,2015-04-24T00:00:00.000Z,Ward 8,Single Detached Dwelling,Renovation,56,7000,0,2015-04-24T00:00:00.000Z,3302
2015,4,2015-04-24T00:00:00.000Z,Ward 7,Industrial,Renovation,416,51490,0,2015-04-24T00:00:00.000Z,3303
2015,4,2015-04-24T00:00:00.000Z,Ward 7,Single Detached Dwelling,Renovation,64,7698,0,2015-04-24T00:00:00.000Z,3304
2015,4,2015-04-24T00:00:00.000Z,Ward 11,Apartment Building,Renovation,32,4000,0,2015-04-24T00:00:00.000Z,3305
2015,4,2015-04-24T00:00:00.000Z,Ward 11,Apartment Building,Renovation,56,7000,0,2015-04-24T00:00:00.000Z,3306
2015,4,2015-04-24T00:00:00.000Z,Ward 7,Single Detached Dwelling,Renovation,32,4000,0,2015-04-24T00:00:00.000Z,3307
2015,4,2015-04-24T00:00:00.000Z,Ward 5,Single Detached Dwelling,Renovation,32,4000,0,2015-04-24T00:00:00.000Z,3308
2015,4,2015-04-24T00:00:00.000Z,Ward 8,Single Detached Dwelling/Apartment,Renovation,240,15000,1,2015-04-24T00:00:00.000Z,3309
2015,4,2015-04-24T00:00:00.000Z,Ward 7,Industrial,Addition,3040,380000,0,2015-04-24T00:00:00.000Z,3310
2015,4,2015-04-23T00:00:00.000Z,Ward 10,Deck,New,336,42000,0,2015-04-23T00:00:00.000Z,3311
2015,4,2015-04-23T00:00:00.000Z,Ward 12,Accesory Building,New,24,2500,0,2015-04-23T00:00:00.000Z,3312
2015,4,2015-04-23T00:00:00.000Z,Ward 12,Single Detached Dwelling,Renovation,56,6548,0,2015-04-23T00:00:00.000Z,3313
2015,4,2015-04-23T00:00:00.000Z,Ward 12,Single Detached Dwelling,Renovation,64,8000,0,2015-04-23T00:00:00.000Z,3314
2015,4,2015-04-23T00:00:00.000Z,Ward 9,Single Detached Dwelling,Renovation,32,4000,0,2015-04-23T00:00:00.000Z,3315
2015,4,2015-04-23T00:00:00.000Z,Ward 12,Commercial Building,Renovation,32,3500,0,2015-04-23T00:00:00.000Z,3316
2015,4,2015-04-23T00:00:00.000Z,Ward 10,Apartment Building,Renovation,96,11500,0,2015-04-23T00:00:00.000Z,3317
2015,4,2015-04-23T00:00:00.000Z,Ward 12,Commercial Building,New,40,5000,0,2015-04-23T00:00:00.000Z,3318
2015,4,2015-04-23T00:00:00.000Z,Ward 12,Single Detached Dwelling,New,3112,388260,1,2015-04-23T00:00:00.000Z,3319
2015,4,2015-04-21T00:00:00.000Z,Ward 12,Mini Home,Addition,152,18646,0,2015-04-21T00:00:00.000Z,3320
2015,4,2015-04-21T00:00:00.000Z,Ward 6,Accesory Building,New,16,1412,0,2015-04-21T00:00:00.000Z,3321
2015,4,2015-04-21T00:00:00.000Z,Ward 7,Single Detached Dwelling,Renovation,7.5,1000,0,2015-04-21T00:00:00.000Z,3322
2015,4,2015-04-21T00:00:00.000Z,Ward 6,Attached Garage,New,48,6000,0,2015-04-21T00:00:00.000Z,3323
2015,4,2015-04-17T00:00:00.000Z,Ward 10,Accessory Building,New,7.5,1000,0,2015-04-17T00:00:00.000Z,3324
2015,4,2015-04-17T00:00:00.000Z,Ward 10,Single Detached Dwelling,Renovation,56,7000,0,2015-04-17T00:00:00.000Z,3325
2015,4,2015-04-17T00:00:00.000Z,Ward 9,Apartment Building,Renovation,80,10000,0,2015-04-17T00:00:00.000Z,3326
2015,4,2015-04-17T00:00:00.000Z,Ward 12,Apartment Building,Renovation,1040,129700,0,2015-04-17T00:00:00.000Z,3327
2015,4,2015-04-17T00:00:00.000Z,Ward 7,Apartment Building,Renovation,288,36000,0,2015-04-17T00:00:00.000Z,3328
2015,4,2015-04-17T00:00:00.000Z,Ward 11,Single Detached Dwelling,Renovation,96,11721,0,2015-04-17T00:00:00.000Z,3329
2015,4,2015-04-17T00:00:00.000Z,Ward 11,Commercial Building,Renovation,560,69335,0,2015-04-17T00:00:00.000Z,3330
2015,4,2015-04-17T00:00:00.000Z,Ward 11,Apartment Building,Renovation,80,10000,0,2015-04-17T00:00:00.000Z,3331
2015,4,2015-04-17T00:00:00.000Z,Ward 4,Single Detached Dwelling,Renovation,80,9313,0,2015-04-17T00:00:00.000Z,3332
2015,4,2015-04-17T00:00:00.000Z,Ward 11,Single Detached Dwelling,Renovation,40,4599,0,2015-04-17T00:00:00.000Z,3333
2015,4,2015-04-17T00:00:00.000Z,Ward 8,Institutional,Renovation,160,20000,0,2015-04-17T00:00:00.000Z,3334
2015,4,2015-04-17T00:00:00.000Z,Ward 8,Commercial Building,Renovation,1200,150000,0,2015-04-17T00:00:00.000Z,3335
2015,4,2015-04-17T00:00:00.000Z,Ward 8,Institutional,Renovation,104,12700,0,2015-04-17T00:00:00.000Z,3336
2015,5,2015-05-29T00:00:00.000Z,Ward 9,Accessory Building,New,7.5,1000,0,2015-05-29T00:00:00.000Z,3337
2015,4,2015-04-15T00:00:00.000Z,Ward 10,Single Detached Dwelling,Demolition,,0,0,2015-04-15T00:00:00.000Z,3338
2015,4,2015-04-15T00:00:00.000Z,Ward 5,Single Detached Dwelling,New,960,120000,1,2015-04-15T00:00:00.000Z,3339
2015,4,2015-04-14T00:00:00.000Z,Ward 9,Single Detached Dwelling,Renovation,96,11963,0,2015-04-14T00:00:00.000Z,3340
2015,4,2015-04-14T00:00:00.000Z,Ward 12,Single Detached Dwelling,Renovation,88,10482,0,2015-04-14T00:00:00.000Z,3341
2015,4,2015-04-14T00:00:00.000Z,Ward 2,Accessory Building,New,7.5,1000,0,2015-04-14T00:00:00.000Z,3342
2015,4,2015-04-14T00:00:00.000Z,Ward 4,Semi Detached,Renovation,80,10000,0,2015-04-14T00:00:00.000Z,3343
2015,4,2015-04-14T00:00:00.000Z,Ward 11,Commercial Building,Addition,8880,1110000,0,2015-04-14T00:00:00.000Z,3344
2015,4,2015-04-13T00:00:00.000Z,Ward 8,Single Detached Dwelling,Renovation,40,4500,0,2015-04-13T00:00:00.000Z,3345
2015,4,2015-04-13T00:00:00.000Z,Ward 8,Institutional,Renovation,168,20700,0,2015-04-13T00:00:00.000Z,3346
2015,4,2015-04-13T00:00:00.000Z,Ward 1,Single Detached Dwelling,Renovation,80,10000,0,2015-04-13T00:00:00.000Z,3347
2015,4,2015-04-13T00:00:00.000Z,Ward 11,Commercial Building,Renovation,112,13500,0,2015-04-13T00:00:00.000Z,3348
2015,4,2015-04-10T00:00:00.000Z,Ward 1,Deck,New,7.5,600,0,2015-04-10T00:00:00.000Z,3349
2015,4,2015-04-10T00:00:00.000Z,Ward 1,Accesory Building,New,16,1250,0,2015-04-10T00:00:00.000Z,3350
2015,4,2015-04-10T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,160,20000,0,2015-04-10T00:00:00.000Z,3351
2015,4,2015-04-10T00:00:00.000Z,Ward 10,Duplex,Renovation,32,3894,0,2015-04-10T00:00:00.000Z,3352
2015,4,2015-04-10T00:00:00.000Z,Ward 4,Municipal,Renovation,14800,1850000,0,2015-04-10T00:00:00.000Z,3353
2015,4,2015-04-10T00:00:00.000Z,Ward 9,Detached Garage,New,176,22000,0,2015-04-10T00:00:00.000Z,3354
2015,4,2015-04-10T00:00:00.000Z,Ward 12,Single Detached Dwelling,New,1168,146000,1,2015-04-10T00:00:00.000Z,3355
2015,4,2015-04-09T00:00:00.000Z,Ward 10,Commercial Building,Renovation,240,30000,0,2015-04-09T00:00:00.000Z,3356
2015,4,2015-04-09T00:00:00.000Z,Ward 12,Commercial Building,Renovation,1400,175000,0,2015-04-09T00:00:00.000Z,3357
2015,4,2015-04-08T00:00:00.000Z,Ward 2,Accessory Building,New,7.5,1000,0,2015-04-08T00:00:00.000Z,3358
2015,4,2015-04-08T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,48,5500,0,2015-04-08T00:00:00.000Z,3359
2015,4,2015-04-08T00:00:00.000Z,Ward 10,Apartment Building,Renovation,96,12000,0,2015-04-08T00:00:00.000Z,3360
2015,4,2015-04-08T00:00:00.000Z,Ward 12,Commercial Building,Renovation,2000,250000,0,2015-04-08T00:00:00.000Z,3361
2015,4,2015-04-07T00:00:00.000Z,Ward 12,Single Detached Dwelling,Renovation,64,7200,0,2015-04-07T00:00:00.000Z,3362
2015,4,2015-04-07T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,16,2000,0,2015-04-07T00:00:00.000Z,3363
2015,4,2015-04-07T00:00:00.000Z,Ward 2,Single Detached Dwelling,Renovation,16,2000,0,2015-04-07T00:00:00.000Z,3364
2015,4,2015-04-07T00:00:00.000Z,Ward 9,Single Detached Dwelling,Renovation,24,3000,0,2015-04-07T00:00:00.000Z,3365
2015,4,2015-04-07T00:00:00.000Z,Ward 9,Single Detached Dwelling,Renovation,32,4000,0,2015-04-07T00:00:00.000Z,3366
2015,4,2015-04-07T00:00:00.000Z,Ward 10,Commercial Building,Renovation,72,8400,0,2015-04-07T00:00:00.000Z,3367
2015,4,2015-04-07T00:00:00.000Z,Ward 4,Commercial Building,Renovation,560,70000,0,2015-04-07T00:00:00.000Z,3368
2015,3,2015-03-30T00:00:00.000Z,Ward 2,Commercial Building,Renovation,6400,800000,0,2015-03-30T00:00:00.000Z,3369
2015,3,2015-03-27T00:00:00.000Z,Ward 4,Single Detached Dwelling,Renovation,48,5616,0,2015-03-27T00:00:00.000Z,3370
2015,3,2015-03-27T00:00:00.000Z,Ward 9,Single Detached Dwelling,Renovation,16,1500,0,2015-03-27T00:00:00.000Z,3371
2015,3,2015-03-27T00:00:00.000Z,Ward 9,Deck,New,64,8000,0,2015-03-27T00:00:00.000Z,3372
2015,3,2015-03-25T00:00:00.000Z,Ward 11,Commercial Building,Renovation,200,25000,0,2015-03-25T00:00:00.000Z,3373
2015,3,2015-03-24T00:00:00.000Z,Ward 12,Single Detached Dwelling,Renovation,176,22000,0,2015-03-24T00:00:00.000Z,3374
2015,3,2015-03-24T00:00:00.000Z,Ward 2,Single Detached Dwelling,Renovation,224,27500,0,2015-03-24T00:00:00.000Z,3375
2015,3,2015-03-24T00:00:00.000Z,Ward 11,Single Detached Dwelling,Renovation,160,20000,0,2015-03-24T00:00:00.000Z,3376
2015,3,2015-03-24T00:00:00.000Z,Ward 7,Federal/Provincial,Renovation,336,41400,0,2015-03-24T00:00:00.000Z,3377
2015,3,2015-03-24T00:00:00.000Z,Ward 10,Single Detached Dwelling,Renovation,240,30000,0,2015-03-24T00:00:00.000Z,3378
2015,3,2015-03-24T00:00:00.000Z,Ward 9,Apartment Building,Renovation,24,3000,0,2015-03-24T00:00:00.000Z,3379
2015,3,2015-03-24T00:00:00.000Z,Ward 2,Commercial Building,Addition,496,62000,0,2015-03-24T00:00:00.000Z,3380
2015,3,2015-03-24T00:00:00.000Z,Ward 4,Single Detached Dwelling,Renovation,40,5000,0,2015-03-24T00:00:00.000Z,3381
2015,3,2015-03-24T00:00:00.000Z,Ward 3,Accessory Building,New,40,5000,0,2015-03-24T00:00:00.000Z,3382
2015,3,2015-03-23T00:00:00.000Z,Ward 8,Single Detached Dwelling/Apartment,Renovation,120,14438,0,2015-03-23T00:00:00.000Z,3383
2015,3,2015-03-23T00:00:00.000Z,Ward 5,Single Detached Dwelling,Renovation,40,4057.14,0,2015-03-23T00:00:00.000Z,3384
2015,2,2015-02-16T00:00:00.000Z,Ward 8,Single Detached Dwelling,Renovation,104,13000,0,2015-02-16T00:00:00.000Z,3385
2015,5,2015-05-29T00:00:00.000Z,Ward 9,Apartment Building,Repair,72,9000,0,2015-05-29T00:00:00.000Z,3386
2015,3,2015-03-20T00:00:00.000Z,Ward 11,Single Detached Dwelling,Renovation,120,15000,0,2015-03-20T00:00:00.000Z,3387
2014,12,2014-12-31T00:00:00.000Z,Ward 12,Commercial Building,Demolition,,0,0,2014-12-31T00:00:00.000Z,3388
2015,5,2015-05-05T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,48,5435,0,2015-05-05T00:00:00.000Z,3389
2015,5,2015-05-29T00:00:00.000Z,Ward 8,Federal/Provincial,New,40,5000,0,2015-05-29T00:00:00.000Z,3390
2015,5,2015-05-28T00:00:00.000Z,Ward 7,Single Detached Dwelling,Renovation,120,15000,0,2015-05-28T00:00:00.000Z,3391
2015,5,2015-05-28T00:00:00.000Z,Ward 10,Apartment Building,Demolition,,0,0,2015-05-28T00:00:00.000Z,3392
2015,5,2015-05-28T00:00:00.000Z,Ward 12,Commercial Building,Renovation,280,35000,0,2015-05-28T00:00:00.000Z,3393
2015,5,2015-05-28T00:00:00.000Z,Ward 8,Commercial/Residential,New,,0,12,2015-05-28T00:00:00.000Z,3394
2015,5,2015-05-28T00:00:00.000Z,Ward 10,Commercial Building,New,1812.5,250000,0,2015-05-28T00:00:00.000Z,3395
2015,5,2015-05-27T00:00:00.000Z,Ward 1,Deck,Renovation,32,3700,0,2015-05-27T00:00:00.000Z,3396
2015,5,2015-05-27T00:00:00.000Z,Ward 8,Single Detached Dwelling,Repair,40,4424,0,2015-05-27T00:00:00.000Z,3397
2015,5,2015-05-27T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,48,5800,0,2015-05-27T00:00:00.000Z,3398
2015,5,2015-05-27T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,80,10000,0,2015-05-27T00:00:00.000Z,3399
2015,5,2015-05-27T00:00:00.000Z,Ward 2,Single Detached Dwelling,Renovation,40,4700,0,2015-05-27T00:00:00.000Z,3400
2015,5,2015-05-27T00:00:00.000Z,Ward 4,Commercial Building,Addition,240,30000,0,2015-05-27T00:00:00.000Z,3401
2015,5,2015-05-26T00:00:00.000Z,Ward 10,Single Detached Dwelling,Renovation,32,4000,0,2015-05-26T00:00:00.000Z,3402
2015,5,2015-05-26T00:00:00.000Z,Ward 10,Single Detached Dwelling,Renovation,72,9000,0,2015-05-26T00:00:00.000Z,3403
2015,5,2015-05-26T00:00:00.000Z,Ward 12,Commercial Building,Renovation,56,6400,0,2015-05-26T00:00:00.000Z,3404
2015,5,2015-05-26T00:00:00.000Z,Ward 3,Single Detached Dwelling,Addition,264,32022,0,2015-05-26T00:00:00.000Z,3405
2015,5,2015-05-26T00:00:00.000Z,Ward 2,Pool,New,232,29000,0,2015-05-26T00:00:00.000Z,3406
