EI Code,EI name,Other Name for EI,Institution Type,Designation Status,Designation Reason,Date of Designation,Date of De-Designation,Address Line 1,Address Line 2,Address Line 3,City,Province,Postal Code,Country,Telephone Number Overseas,Telephone Number,Fax Number
FPBJ,College Lafleche,null,Private Institution,Designated,NA,2017-10-18,null,1687 Blvd Du Carmel,null,null,Trois-Rivieres,Quebec,G8Z 3R8,Canada,(819) 375-7346,(819) 375-7346,(819) 375-7346
FPAN,College O'sullivan de Montreal,null,Private Institution,Designated,NA,2020-09-16,null,1191- rue de la Montagne,null,null,Montreal,Quebec,H3G1Z2,Canada,(514) 866-4622,(514) 866-4622,(514) 866-4622
FPBN,College O'sullivan de Quebec,null,Private Institution,Designated,NA,2017-09-01,null,600 Rue St-Jean,null,null,Quebec,Quebec,G1R1P8,Canada,(418) 529-3355,(418) 529-3355,(418) 529-3355
FPFK,College Universel,null,Private Institution,Designated,NA,2018-10-18,null,101 Rue Saint Jean Bosco,null,null,Gatineau,Quebec,J8Y3G5,Canada,8135032400,8135032400,8135032400
FPBZ,College de L'immobilier du Quebec,null,Private Institution,Designated,NA,2020-08-17,null,600 Chemin du Golf,null,null,Ile des Soeurs,Quebec,H3E1A8,Canada,(514) 762-1862,(514) 762-1862,(514) 762-1862
FPCX,College de Photographie Marsan,null,Private Institution,Designated,NA,2018-01-31,null,3536 St. Laurent Blvd.,null,null,Montreal,Quebec,H2X 2V1,Canada,(514) 525-3030,(514) 525-3030,(514) 525-3030
FPFL,Collège Ellis,null,Private Institution,Designated,NA,2020-12-22,null,150 Place Charles Le-Moyne,Suite 2060,null,Longueuil,Quebec,J4K 0A8,Canada,450-463-1500,450-463-1500,450-463-1500
FPEQ,Ecole National de Cirque,null,Private Institution,Designated,NA,2014-09-23,null,8181 2nd Ave.,null,null,Montreal,Quebec,H1Z 2N9,Canada,5149820859,5149820859,5149820859
FPEE,Ecole de Stenographie Judiciaire du Quebec,null,Private Institution,Designated,NA,2020-09-18,null,465 rue Saint-Jean,bureau 505,null,Montreal- QC,Quebec,H2Y2R6,Canada,(514) 954-3459,(514) 954-3459,(514) 954-3459
FPAA,Herzing College (Montreal),null,Private Institution,Designated,NA,2013-07-03,null,1616 Rene Levesque Blvd.,null,null,Montreal,Quebec,H3H 1P8,Canada,514-935-7494,514-935-7494,514-935-7494
FPCC,INSTITUT TECHNIQUE AVIRON MTL.,null,Private Institution,Designated,NA,2009-03-25,null,5460 Royalmount,null,null,Ville Mont-Royal,Quebec,H4P1H7,Canada,null,null,null
FPFG,Institut Grasset,null,Private Institution,Designated,NA,2017-02-28,null,220 Avenue,Fairmount Ouest,null,Montreal,Quebec,H2T2M7,Canada,5142774027,5142774027,5142774027
FPBH,Lasalle College,null,Private Institution,Designated,NA,1988-12-21,null,2000 Sainte-Catherine St. W.,R-D,null,Montreal,Quebec,H3H 2T2,Canada,5149392006,5149392006,5149392006
FPAL,National Theatre School of Canada,null,Private Institution,Designated,NA,1988-12-21,null,5030 Saint - Dennis,null,null,Montreal,Quebec,H2J 2L8,Canada,5148427954,5148427954,5148427954
FPDS,Recording Arts Canada,null,Private Institution,Designated,NA,1994-09-12,null,390- Notre-Dame Ouest,Bureau 320,null,Montreal,Quebec,H2Y 1T9,Canada,5142864336,5142864336,5142864336
FPEF,Rosemount  Technology Centre,null,Private Institution,Designated,NA,2018-04-26,null,3737 Beaubien,null,null,Montreal,Quebec,H1X1H2,Canada,(514) 376-4725,(514) 376-4725,(514) 376-4725
FPFF,Syn Studio,null,Private Institution,Designated,NA,2016-05-30,null,460 Saint Catherine West,#508,null,Montreal,Quebec,H3B1A7,Canada,5149987625,5149987625,5149987625
FPCM,Trebas Institute,null,Private Institution,Designated,NA,1988-12-21,null,550 Sherbrooke Street West,6th Floor,East Tower,Montreal,Quebec,H3A 1B9,Canada,5148454141,5148454141,5148454141
FVBH,CFP Competences Outaouais,null,Technical and Vocational,Designated,NA,2017-04-18,null,183 Broadway Ouest,null,null,Gatineau,Quebec,J8P3T6,Canada,8196434640,8196434640,8196434640
FVBN,CFP du Grand-Fjord Pavillon Oasis,null,Technical and Vocational,Designated,NA,2021-02-26,null,624 Lafontaine,null,null,Chicoutimi,Quebec,G7H 4V4,Canada,4186985012,4186985012,4186985012
FVDL,Cegep Edouard Montpetit,null,Technical and Vocational,Designated,NA,2019-11-13,null,945 Ch. Chambly,null,null,Longueuil,Quebec,J4H3M6,Canada,null,null,null
FVBO,Centre  de Formation L'Envol,null,Technical and Vocational,Designated,NA,2009-06-23,null,15 Rue Comeau,null,null,Carleton,Quebec,G0C1J0,Canada,(418) 364-7510,(418) 364-7510,(418) 364-7510
FVDJ,Centre De Formation Professionnelle Lennoxville Vocational Training Centre,null,Technical and Vocational,Designated,NA,2016-11-04,null,1700 rue College,null,null,Sherbrooke,Quebec,J1M0C8,Canada,8195635627,8195635627,8195635627
FVDM,Centre De Formation Professionnelle de Forestville,CFP de Forestville,Technical and Vocational,Designated,NA,2019-12-03,null,34- 11e Rue,null,null,Forestville,Quebec,G0T 1E0,Canada,(418) 587-4735,(418) 587-4735,(418) 587-4735
FVDP,Centre de Formation Competence-de-la-rive-sud,null,Technical and Vocational,Designated,NA,2021-03-01,null,50 BOUL. Taschereau,null,null,La Prairie- Quebec,Quebec,J5R4V3,Canada,null,null,null
FVDO,Centre de Formation Des Metiers De la Sante,null,Technical and Vocational,Designated,NA,2020-04-28,null,3501 bl Saint-Charles,null,null,Kirkland,Quebec,H9H4S3,Canada,null,null,null
FVCA,Centre de Formation Professionel Gabriel-Rousseau,null,Technical and Vocational,Designated,NA,2017-12-15,null,3724 Avenue_Des Eglises,null,null,Charny,Quebec,G6X1X4,Canada,(418) 832-1616,(418) 832-1616,(418) 832-1616
FVCV,Centre de Formation Professionnelle (C.F.P.)Mont-Joli-Mittis,null,Technical and Vocational,Designated,NA,2016-07-08,null,1414- Rue Des Erables,null,null,Mont-Joli,Quebec,G5H4A8,Canada,(418) 775-7577,(418) 775-7577,(418) 775-7577
FVAV,Centre de Formation Professionnelle Pavillon de L'Avenir,null,Technical and Vocational,Designated,NA,1991-11-15,null,65- Rue Sainte-Anne,null,null,Riviere-Du-Loup,Quebec,G5R 1P3,Canada,4188682286,4188682286,4188682286
FVDN,Centre de formation professionnelle Val-d’or,null,Technical and Vocational,Designated,NA,2020-01-30,null,700 boul des Pins,null,null,Val-d'Or,Quebec,J9P0M4,Canada,null,null,null
FVCN,Conservatoire de Musique et D'Art Dramatique de Montreal,null,Technical and Vocational,Designated,NA,2014-10-17,null,4750- Avenue Henri-Julien,null,null,Montreal,Quebec,H2T2C8,Canada,(514) 873-4283,(514) 873-4283,(514) 873-4283
FVCT,Eastern Shores School Board,null,Technical and Vocational,Designated,NA,2003-01-06,null,40 Mount Sorel,null,null,New Carlisle,Quebec,G0C 1Z0,Canada,4187522247,4187522247,4187522247
FVDK,Ecole des Metiers de lequipement Motorise de,null,Technical and Vocational,Designated,NA,2017-05-18,null,5455 rue Saint Denis,null,null,Montreal,Quebec,H2J4B7,Canada,5145965855,5145965855,5145965855
FVDG,Ecole des Metiers du Sud-Ouest de Montreal,Trade School of South-West Montreal,Technical and Vocational,Designated,NA,2015-05-21,null,717 Rue Saint Ferdinand,null,null,Montreal,Quebec,H4C 3L7,Canada,null,null,null
FVAB,Institut Maritime du Quebec,null,Technical and Vocational,Designated,NA,2018-04-11,null,53 St-Germain Ouest,null,null,Rimouski,Quebec,G5L4B4,Canada,(418) 724-2822,(418) 724-2822,(418) 724-2822
FVAG,Institut Teccart (2003),null,Technical and Vocational,Designated,NA,2018-05-16,null,3030- rue Hochelaga,null,null,Montreal,Quebec,H1W 1G2,Canada,(514) 526-2501,(514) 526-2501,(514) 526-2501
FVDF,Institut de Technologie Agroalimentaire St Hyacinthe,null,Technical and Vocational,Designated,NA,2020-08-18,null,3230 rue Sicotte,null,null,Saint-Hyacinthe,Quebec,J2S7B3,Canada,4507786504,4507786504,4507786504
FVCY,John F. Kennedy Business Centre,null,Technical and Vocational,Designated,NA,2008-08-14,null,3030 Villeray St,null,null,Montreal,Quebec,H2A1E7,Canada,null,null,null
FVDE,Listuguj Migmag Development Centre,null,Technical and Vocational,Designated,NA,2014-08-11,null,2 Pacific Dr.,null,null,Listuguj,Quebec,G0C2R0,Canada,4187885668,4187885668,4187885668
FVCZ,Nova Career  Centre,null,Technical and Vocational,Designated,NA,2016-11-24,null,70 Maple Blvd.,null,null,Chateauguay- Quebec,Quebec,J6J3P8,Canada,(450) 691-2540,(450) 691-2540,(450) 691-2540
FUAA,Bishop's University,null,University,Designated,NA,1988-12-21,null,2600 College Street,null,null,Sherbrooke,Quebec,J1M1Z7,Canada,(819) 822-9600,(819) 822-9600,(819) 822-9600
FUAC,Concordia University,null,University,Designated,NA,1988-12-21,null,1550 de Maisonneuve Blvd W,Guy-Metro (GM),Room 230,Montreal,Quebec,H3G1N2,Canada,5148482424,5148482424,5148482424
FUAS,Ecole Polytechnique de Montreal,null,University,Designated,NA,2014-06-23,null,2900 boul Edourd-Montpetit,C.P. 6079 Succ. Centre Ville,null,Montreal,Quebec,H3C3A7,Canada,(514) 340-4711,(514) 340-4711,(514) 340-4711
FUAR,HEC Montreal,null,University,Designated,NA,2018-04-10,null,Côte-Sainte-Catherine Building,3000 Côte-Sainte-Catherine Rd,null,Montréal,Quebec,H3T 2A7,Canada,5143406000,5143406000,5143406000
FUAT,Institut national de recherche scientifiques,National Institute of Scientific Research,University,Designated,NA,2017-12-14,null,490 rue de la Couronne,null,null,Quebec,Quebec,G1K9A9,Canada,418-654-4677,418-654-4677,418-654-4677
FUAV,Mcgill University,null,University,Designated,NA,2014-01-16,null,Blouin-Macbain Student Aid Cnr,3600 Mctavish St. - Suite 3200,null,Montreal,Quebec,H3A0G3,Canada,(514) 398-6013,(514) 398-6013,(514) 398-6013
FUAN,Mcgill University,null,University,Designated,NA,2018-09-12,null,Macdonald Campus,Student Services Centre,21-111 Lakeshore,Ste-Anne De Bellevue,Quebec,H9X3V9,Canada,(514) 398-6013,(514) 398-6013,(514) 398-6013
FUAX,Presbyterian College of Montreal,null,University,Designated,NA,2016-09-28,null,3495 University St.,null,null,Montreal,Quebec,H3A2A8,Canada,(514) 288-5256,(514) 288-5256,(514) 288-5256
FUAU,Universite Laval,null,University,Designated,NA,1988-12-21,null,Bureau - bourses et aide finan,Pavillon Alphonse-Desjardins,2325- rue de l'Université- loc,Quebec,Quebec,G1V0A6,Canada,null,null,null
FUAD,Universite de Montreal,null,University,Designated,NA,2006-10-05,null,Pavillon J.A. Deseve,2332 Boul Edouard-Montpetit,4th Fl. Rm 4302,Montreal,Quebec,H3T1J4,Canada,(514) 343-7076,(514) 343-7076,(514) 343-7076
FUAE,Universite de Montreal School of Veterinary Medicine,null,University,Designated,NA,2016-05-20,null,C.P. 5000,null,null,St Hyacinthe,Quebec,J2S7C6,Canada,5147738521,5147738521,5147738521
FUAL,Universite de Sherbrooke,null,University,Designated,NA,2018-05-23,null,2500 Boul. De L'Universite,null,null,Sherbrooke,Quebec,J1K 2R1,Canada,8198217684,8198217684,8198217684
FUAQ,Universite du Quebec - Ecole de Technologie Superieur,null,University,Designated,NA,2017-12-05,null,A/S De Monique Gagnon,Service D'Aide Financière,1100- Rue Notre-Dame Ouest,Montreal,Quebec,H3C1K3,Canada,(514) 289-8800,(514) 289-8800,(514) 289-8800
FUAK,Universite du Quebec - Rimouski,null,University,Designated,NA,2020-11-10,null,300 Allee Des Ursulines,null,null,Rimouski,Quebec,G5L3A1,Canada,(418) 723-1986,(418) 723-1986,(418) 723-1986
FUAH,Universite du Quebec - Trois-Rivieres,null,University,Designated,NA,2020-10-22,null,3351 Boul. Des Forges,null,null,Trois-Rivieres,Quebec,G9A5H7,Canada,(819) 376-5011,(819) 376-5011,(819) 376-5011
FUAJ,Universite du Quebec En Outaouais,null,University,Designated,NA,1988-12-21,null,101 rue Saint-Jean-Bosco,station BPO Box 1250,null,Gatineau,Quebec,J8X3X7,Canada,(819) 773-1680,(819) 773-1680,(819) 773-1680
FUBC,Universite du Quebec Tele Universite,null,University,Designated,NA,2014-02-03,null,455 Rue Du Parvis,null,null,Quebec,Quebec,G1K9H6,Canada,(800) 561-2263,(800) 561-2263,(800) 561-2263
FUAG,Universite du Quebec a Montreal,null,University,Designated,NA,2018-01-08,null,Pavillion J.A. DéSève,Bureau DS-R305,320 Rue Sainte-Catherine Est,Montreal,Quebec,H2X 1L7,Canada,(514) 987-3000,(514) 987-3000,(514) 987-3000
FUAI,Universite du Quebeca Chicoutimi,null,University,Designated,NA,2011-02-04,null,555 Boul. De L'Universite,null,null,Chicoutimi,Quebec,G7H2B1,Canada,(418) 545-5005,(418) 545-5005,(418) 545-5005
FUAO,Université du Québec en Abitibi-Témiscamingue,UQAT,University,Designated,NA,2018-08-09,null,445- boulevard de l'Universite,C.P. 700,null,Rouyn-Noranda,Quebec,J9X5E4,Canada,8197620971,8197620971,8197620971
CJAA,Carlton Trail Regional College,null,Junior College,Designated,NA,1988-12-21,null,Box 720,611 - 17th Street,null,Humboldt,Saskatchewan,S0K2A0,Canada,(306) 682-2623,(306) 682-2623,(306) 682-2623
CJAC,Cumberland Regional College,null,Junior College,Designated,NA,1988-12-21,null,Box  2225 ,503-2nd Street East,null,Nipawin,Saskatchewan,S0E1E0,Canada,(306) 862-9833,(306) 862-9833,(306) 862-9833
CJAR,Great Plains College,null,Junior College,Designated,NA,2009-05-28,null,Box 700,null,null,Biggar,Saskatchewan,S0K0M0,Canada,(306) 948-3363,(306) 948-3363,(306) 948-3363
CJAG,North West Regional College,null,Junior College,Designated,NA,1988-12-21,null,10702 Diefenbaker Drive,null,null,North Battleford,Saskatchewan,S9A4A8,Canada,(306) 937-5100,(306) 937-5100,(306) 937-5100
CJAF,Northlands College,null,Junior College,Designated,NA,1993-05-18,null,P. O. Box 1000,null,null,Air Ronge,Saskatchewan,S0J3G0,Canada,(306) 425-4480,(306) 425-4480,(306) 425-4480
CJAI,Parkland Regional College,null,Junior College,Designated,NA,1988-12-21,null,200 Block 9th Avenue East,P.O. Box 790,null,Melville,Saskatchewan,S0A2P0,Canada,(306) 563-6808,(306) 563-6808,(306) 563-6808
CJAT,Saskatchewan Indian Institute of Technologies ,null,Junior College,Designated,NA,1988-05-12,null,118 - 335 Packham Avenue,null,null,Saskatoon,Saskatchewan,S7N4S1,Canada,(306) 244-4444,(306) 244-4444,(306) 244-4444
CJAM,Southeast  Regional College,null,Junior College,Designated,NA,1988-12-21,null,Box 1565,null,null,Weyburn,Saskatchewan,S4H 0T1,Canada,(306) 848-2505,(306) 848-2505,(306) 848-2505
CZAA,College Mathieu,null,Miscellaneous,Designated,NA,2010-04-20,null,C.P. 989,null,null,Gravelbourg,Saskatchewan,S0H1X0,Canada,null,null,null
CPHR,Academy of Fashion Design,null,Private Institution,Designated,NA,1998-05-29,null,625-B 1st Avenue North,null,null,Saskatoon,Saskatchewan,S7K 1X7,Canada,3069789088,3069789088,3069789088
CPHQ,Academy of Learning,null,Private Institution,Designated,NA,1998-04-08,null,1492-105th Street,null,null,North Battleford,Saskatchewan,S9A1T3,Canada,(306) 445-8188,(306) 445-8188,(306) 445-8188
CPBJ,Academy of Learning Career College - Wascana Campus,null,Private Institution,Designated,NA,2020-11-30,null,205- 2075 Hamilton Street,null,null,Regina,Saskatchewan,S4P2E1,Canada,306-527-0441,306-527-0441,306-527-0441
CPAZ,Apex Academy of Professional Grooming and Animal Arts,(formerly Zoom Zoom Groom Academy of Pet Grooming),Private Institution,Designated,NA,2014-03-19,null,1180 Winnipeg Street,null,null,Regina,Saskatchewan,S4R 1J6,Canada,null,null,null
CPDH,Avant-Garde College ,null,Private Institution,Designated,NA,1988-03-24,null,1033 - 8th Avenue,null,null,Regina,Saskatchewan,S4R1E1,Canada,(306) 522-5900,(306) 522-5900,(306) 522-5900
CPBI,Axiom Career College,null,Private Institution,Designated,NA,2017-07-26,null,2345 Ave C North- Unit #1,null,null,Saskatoon,Saskatchewan,S7L 5Z5,Canada,null,null,null
CPAC,Briercrest College and Seminary,null,Private Institution,Designated,NA,1988-12-21,null,510 College Dr.,null,null,Caronport,Saskatchewan,S0H0S0,Canada,(306) 756-3200,(306) 756-3200,(306) 756-3200
CPBH,Elite Hairstyling & Esthetics Training Center,null,Private Institution,Designated,NA,2015-03-27,null,228 2nd Ave NW,null,null,Moose Jaw,Saskatchewan,S6H 7R1,Canada,null,null,null
CPAG,Eston College,null,Private Institution,Designated,NA,1988-12-21,null,Box  579,null,null,Eston,Saskatchewan,S0L1A0,Canada,(306) 962-3621,(306) 962-3621,(306) 962-3621
CPCJ,Faith Alive Bible College,null,Private Institution,Designated,NA,1988-08-30,null,637 University Drive,null,null,Saskatoon,Saskatchewan,S7N0H8,Canada,(306) 652-2230,(306) 652-2230,(306) 652-2230
CPAO,Horizon College & Seminary   ,null,Private Institution,Designated,NA,1988-12-21,null,604 Webster Street,null,null,Saskatoon,Saskatchewan,S7N 3P9,Canada,(306) 374-6655,(306) 374-6655,(306) 374-6655
CPHW,Leading Edge Aviation Limited,null,Private Institution,Designated,NA,1998-10-29,null,P.O. Box 1477,null,null,Yorkton,Saskatchewan,S3N3G3,Canada,(306) 783-0321,(306) 783-0321,(306) 783-0321
CPDT,MC College,null,Private Institution,Designated,NA,1989-11-09,null,228 - 21st Street East,null,null,Saskatoon,Saskatchewan,S7K0B7,Canada,(306) 664-2474,(306) 664-2474,(306) 664-2474
CPBY,Mckay Career Training Inc.,null,Private Institution,Designated,NA,1988-12-21,null,133 Third Avenue North,null,null,Saskatoon,Saskatchewan,S7K2H4,Canada,(306) 955-1616,(306) 955-1616,(306) 955-1616
CPBA,Millar College of the Bible,null,Private Institution,Designated,NA,1988-12-21,null,Box 25,null,null,Pamburn,Saskatchewan,S0N1W0,Canada,(306) 582-2033,(306) 582-2033,(306) 582-2033
CPID,Millennium Aviation,null,Private Institution,Designated,NA,2001-02-07,null,#6 Hangar Row,Saskatoon Airport,Wayne Hicks Lane,Saskatoon,Saskatchewan,S7L6S1,Canada,(306) 384-4230,(306) 384-4230,(306) 384-4230
CPDN,Mitchinson Flying Service,null,Private Institution,Designated,NA,1989-01-23,null,2620 Thayer Ave,null,null,Saskatoon,Saskatchewan,S7L 6S1,Canada,(306) 244-6714,(306) 244-6714,(306) 244-6714
CPBD,Nipawin Bible College ,null,Private Institution,Designated,NA,1988-12-21,null,Box 1986,Highway 35 South,null,Nipawin,Saskatchewan,S0E1E0,Canada,(306) 862-5095,(306) 862-5095,(306) 862-5095
CPHJ,Nipawin Flight Center,null,Private Institution,Designated,NA,1997-03-20,null,Box 209,null,null,Nipawin,Saskatchewan,S0E1E0,Canada,(306) 862-4451,(306) 862-4451,(306) 862-4451
CPEE,Professional Institute of Massage Therapy,null,Private Institution,Designated,NA,1993-06-28,null,114 - 701 Cynthia Street  ,null,null,Saskatoon,Saskatchewan,S7L6B7,Canada,(306) 955-5833,(306) 955-5833,(306) 955-5833
CPII,RCMP Training Academy,null,Private Institution,Designated,NA,1999-05-27,null,Cadet Training Centre,P.O. Box 6500,null,Regina,Saskatchewan,S4P3J7,Canada,(306) 780-5820,(306) 780-5820,(306) 780-5820
CPBL,Regina Flying Club,null,Private Institution,Designated,NA,1988-12-21,null,2610 Airport Road,null,null,Regina,Saskatchewan,S4W 1A3,Canada,(306) 525-6194,(306) 525-6194,(306) 525-6194
CPAM,Saskatoon Business College,null,Private Institution,Designated,NA,1988-12-21,null,221 Third Ave. N,null,null,Saskatoon,Saskatchewan,S7K2H7,Canada,(306) 244-6333,(306) 244-6333,(306) 244-6333
CPAU,Saskatoon Spa Academy Ltd,null,Private Institution,Designated,NA,2011-01-11,null,511 J 33rd Street West ,null,null,Saskatoon,Saskatchewan,S7L0V7,Canada,null,null,null
CPAV,Southeast Aviation Services ,null,Private Institution,Designated,NA,2011-05-12,null, PO Box 1701 STN Main ,null,null,Estevan,Saskatchewan,S4A1C8,Canada,null,null,null
CPBE,THE STYLE ACADEMY INC.,null,Private Institution,Designated,NA,1988-12-21,null,2455 Broad St,null,null,Regina,Saskatchewan,S4P 0C7,Canada,(306) 522-2077,(306) 522-2077,(306) 522-2077
CPAW,The Globe Theatre Conservatory ,null,Private Institution,Designated,NA,2012-04-19,null,1801 Scarth Street- 4th Floor ,null,null,Regina,Saskatchewan,S4P2G9,Canada,306-525-9553,306-525-9553,306-525-9553
