,idx,facility_name,facility_type,alternative_name,longitude,latitude,street_addr,city,province,postal_code,provider,filename
8491,8491,Shoppers Drug Mart #846,Pharmacy,,-79.307475176,43.8336748200001,1661 Denison Street,Markham,ON,L3R6E4,Province of Ontario,ON_healthcare_facilities.csv
8492,8492,Yorkgate Ida Drugmart,Pharmacy,,-79.518806737,43.7589947970001,1 York Gate Boulevard,Toronto,ON,M3N3A1,Province of Ontario,ON_healthcare_facilities.csv
8493,8493,Orchard Terrace Care Centre,Pharmacy,,-79.6833144409999,43.210359693,199 Glover Road,Hamilton,ON,L8E5J2,Province of Ontario,ON_healthcare_facilities.csv
8494,8494,Shoppers Drug Mart #1368,Pharmacy,,-79.7413988979999,43.654017169,7900 Mclaughlin Road South,Brampton,ON,L6Y5A7,Province of Ontario,ON_healthcare_facilities.csv
8495,8495,Brierwood Gardens,Pharmacy,,-80.2474773169999,43.178539861,425 Park Road North,Brantford,ON,N3R7G9,Province of Ontario,ON_healthcare_facilities.csv
8496,8496,Golfdale Pharmacy,Pharmacy,,-79.2150700399999,43.7627643120001,3750 Lawrence Avenue East,Toronto,ON,M1G1R1,Province of Ontario,ON_healthcare_facilities.csv
8497,8497,Creekway Village,Pharmacy,,-79.779853187,43.3930282210001,5200 Corporate Drive,Burlington,ON,L7L7G7,Province of Ontario,ON_healthcare_facilities.csv
8498,8498,Almonte Country Haven,Pharmacy,,-76.1902590839999,45.218367399,333 Country Street,Mississippi Mills,ON,K0A1A0,Province of Ontario,ON_healthcare_facilities.csv
8499,8499,Smith's Pharmacy,Pharmacy,,-79.4043118979999,43.734180898,3463 Yonge Street,Toronto,ON,M4N2N3,Province of Ontario,ON_healthcare_facilities.csv
8500,8500,Shoppers Drug Mart #735,Pharmacy,,-79.626966054,43.571982059,3029 Clayhill Road,Mississauga,ON,L5B4L2,Province of Ontario,ON_healthcare_facilities.csv
8501,8501,The Village of Riverside Glen,Pharmacy,,-80.27473336,43.569825929,60 Woodlawn Road East,Guelph,ON,N1H8M8,Province of Ontario,ON_healthcare_facilities.csv
8502,8502,Elgin Mills Crossing Pharmacy,Pharmacy,,-79.392938909,43.9001023280001,10 John Birchall Road,Richmond Hill,ON,L4S0B2,Province of Ontario,ON_healthcare_facilities.csv
8503,8503,Drugstore Pharmacy #566,Pharmacy,,-82.587046947,42.0587428490001,201 Talbot Street East,Leamington,ON,N8H3X5,Province of Ontario,ON_healthcare_facilities.csv
8504,8504,Canadian Compounding Pharmacy,Pharmacy,,-79.507232523,43.6485155780001,2920 Bloor Street West,Toronto,ON,M8X1B6,Province of Ontario,ON_healthcare_facilities.csv
8505,8505,Hallowell House,Pharmacy,,-77.142371893,44.007321548,R.R. 1,Prince Edward,ON,K0K2T0,Province of Ontario,ON_healthcare_facilities.csv
8506,8506,Pharmacie Limoges Guardian Ph,Pharmacy,,-75.249215581,45.3262991570001,601 Limoges Road,Limoges,ON,K0A2M0,Province of Ontario,ON_healthcare_facilities.csv
8507,8507,Westside Pharmacy,Pharmacy,,-79.467433414,43.6921300880001,2404 Eglinton Avenue West,Toronto,ON,M6M1S6,Province of Ontario,ON_healthcare_facilities.csv
8508,8508,South Ottawa Pharmacy,Pharmacy,,-75.624766708,45.3478787450001,Queensdale Avenue,Ottawa,ON,K1T1N8,Province of Ontario,ON_healthcare_facilities.csv
8509,8509,Whole Health Pharmacy,Pharmacy,,-79.622096453,43.5748432600001,250 Dundas Street,Mississauga,ON,L5B1J2,Province of Ontario,ON_healthcare_facilities.csv
8510,8510,Markham Clinic Pharmacy,Pharmacy,,-79.265115768,43.900893834,50 Buroak Avenue,Markham,ON,L6C0A2,Province of Ontario,ON_healthcare_facilities.csv
8511,8511,Jennas Pharmacy,Pharmacy,,-79.653566763,43.578416959,769 Burnhamthorpe Road West,Mississauga,ON,L5C2R9,Province of Ontario,ON_healthcare_facilities.csv
8512,8512,West Elgin Pharmacy,Pharmacy,,-81.606828892,42.6040740940001,229 Graham Road,West Lorne,ON,N0L2P0,Province of Ontario,ON_healthcare_facilities.csv
8513,8513,Food Basics Pharmacy #597,Pharmacy,,-80.449778802,43.419520694,655 Fairway Road South,Kitchener,ON,N2C1X4,Province of Ontario,ON_healthcare_facilities.csv
8514,8514,Taunton Pharmacy,Pharmacy,,-78.8778678469999,43.9336722580001,30 Taunton Road East,Oshawa,ON,L1G3T7,Province of Ontario,ON_healthcare_facilities.csv
8515,8515,Caressant Care on Mclaughlin,Pharmacy,,-78.7608185459999,44.3445988340001,114 McLaughlin Road,Kawartha Lakes,ON,K9V6L1,Province of Ontario,ON_healthcare_facilities.csv
8516,8516,Century City Pharmacy,Pharmacy,,-79.67180317,43.5908795610001,5025 Heatherleigh Avenue,Mississauga,ON,L5V2Y7,Province of Ontario,ON_healthcare_facilities.csv
8517,8517,Ut Pharmacy and Print,Pharmacy,,-79.394898688,43.6587171850001,193 College Street,Toronto,ON,M5T1P9,Province of Ontario,ON_healthcare_facilities.csv
8518,8518,Sobeys Pharmacy #7208,Pharmacy,,-79.293197376,43.892712831,9580 Mccowan Road,Markham,ON,L3P3J3,Province of Ontario,ON_healthcare_facilities.csv
8519,8519,Rx Drug Mart #5010,Pharmacy,,-79.929148222,46.3665800160001,228 King Street,West Nipissing,ON,P2B1R9,Province of Ontario,ON_healthcare_facilities.csv
8520,8520,Lanark Heights Ltc Centre,Pharmacy,,-80.535254029,43.423979891,46 Lanark Crescent,Kitchener,ON,N2N2Z8,Province of Ontario,ON_healthcare_facilities.csv
8521,8521,Brown's Guardian Pharmacy,Pharmacy,,-81.1477475889999,44.132839683,331 Durham Street,Walkerton,ON,N0G2V0,Province of Ontario,ON_healthcare_facilities.csv
8522,8522,Park Lane Terrace,Pharmacy,,-80.3877814639999,43.21120296,295 Grand River Street North,Brant,ON,N3L2N9,Province of Ontario,ON_healthcare_facilities.csv
8523,8523,Sandy Cove Drug Store,Pharmacy,,-79.5539815019999,44.352856499,902 Lockhart Road,Innisfil,ON,L9S4V2,Province of Ontario,ON_healthcare_facilities.csv
8524,8524,Swiderski Pharmacy,Pharmacy,,-79.622299353,43.5755533600001,3015 Parkerhill Road,Mississauga,ON,L5B4B2,Province of Ontario,ON_healthcare_facilities.csv
8525,8525,Pharmasave Monarch Pharmacy,Pharmacy,,-80.300943752,43.3913164960001,95 Saginaw Parkway,Cambridge,ON,N1T1W2,Province of Ontario,ON_healthcare_facilities.csv
8526,8526,Norfinch Care Community,Pharmacy,,-79.526536639,43.756008496,22 Norfinch Drive,Toronto,ON,M3N1N1,Province of Ontario,ON_healthcare_facilities.csv
8527,8527,Owen Sound Ida Pharmacy,Pharmacy,,-80.959726571,44.566752867,810 10th Street West,Owen Sound,ON,N4K3S1,Province of Ontario,ON_healthcare_facilities.csv
8528,8528,Allwell Pharmacy,Pharmacy,,-79.640520763,43.6160376670001,4665 Central Parkway East,Mississauga,ON,L4Z2V5,Province of Ontario,ON_healthcare_facilities.csv
8529,8529,Division Pharmacy,Pharmacy,,-76.4957625019999,44.242278717,472 Division Street,Kingston,ON,K7K4B1,Province of Ontario,ON_healthcare_facilities.csv
8530,8530,Nova Pharmacy,Pharmacy,,-79.4431919049999,43.677491387,1674 Dufferin Street,Toronto,ON,M6H3M1,Province of Ontario,ON_healthcare_facilities.csv
8531,8531,Central All Care Pharmacy,Pharmacy,,-79.609541049,43.575448861,2420 Hurontario Street,Mississauga,ON,L5B4A9,Province of Ontario,ON_healthcare_facilities.csv
8532,8532,Campbellville Pharmacy,Pharmacy,,-79.984706661,43.4880899280001,35 Crawford Crescent,Milton,ON,L0P1B0,Province of Ontario,ON_healthcare_facilities.csv
8533,8533,Mulock Medical Pharmacy,Pharmacy,,-79.452900041,44.040357849,16700 Bayview Avenue,Newmarket,ON,L3X1W1,Province of Ontario,ON_healthcare_facilities.csv
8534,8534,Duke Pharmacy,Pharmacy,,-79.46273301,43.665518284,2798 Dundas Street West,Toronto,ON,M6P1Y5,Province of Ontario,ON_healthcare_facilities.csv
8535,8535,Respect Rx. Ottawa West,Pharmacy,,-76.1358395729999,45.2955649150001,2006 Robinson Road,Ottawa,ON,K2H1A5,Province of Ontario,ON_healthcare_facilities.csv
8536,8536,Hamilton Compounding Pharmacy,Pharmacy,,-79.839044088,43.1915849820001,260 Nebo Road,Hamilton,ON,L8W3K5,Province of Ontario,ON_healthcare_facilities.csv
8537,8537,Winchester Pharmasave,Pharmacy,,-75.3722946029999,45.0875184110001,12015 Main Street West,Winchester,ON,K0C2K0,Province of Ontario,ON_healthcare_facilities.csv
8538,8538,Mi Clinic Pharmacy,Pharmacy,,-79.716578682,43.557977453,2690 Erin Centre Boulevard,Mississauga,ON,L5M5P5,Province of Ontario,ON_healthcare_facilities.csv
8539,8539,Queen Care Pharmacy,Pharmacy,,-79.805797952,44.0235896300001,29 Queen Street North,New Tecumseth,ON,L0G1W0,Province of Ontario,ON_healthcare_facilities.csv
8540,8540,Supercare Pharmacy,Pharmacy,,-79.217912239,43.744006509,3208 Eglinton Avenue East,Toronto,ON,M1J2H6,Province of Ontario,ON_healthcare_facilities.csv
8541,8541,Healthshare Medical Pharmacy,Pharmacy,,-79.877303905,43.2401824890001,574 Upper James Street,Hamilton,ON,L9C2Y6,Province of Ontario,ON_healthcare_facilities.csv
8542,8542,Cundles Pharmacy,Pharmacy,,-79.702419054,44.4060554010001,18 Cundles Road East,Barrie,ON,L4M2Z5,Province of Ontario,ON_healthcare_facilities.csv
8543,8543,Southfields Pharmasave Pharm,Pharmacy,,-79.828268635,43.7565571820001,12531 Kennedy Road,Caledon,ON,L7C3T6,Province of Ontario,ON_healthcare_facilities.csv
8544,8544,Grace Villa Nursing Home,Pharmacy,,-79.8470965929999,43.211476286,45 Lockton Crescent,Hamilton,ON,L8V4V5,Province of Ontario,ON_healthcare_facilities.csv
8545,8545,St Mary's Dixie Pharmacy,Pharmacy,,-79.606169452,43.6243647700001,4120 Dixie Road,Mississauga,ON,L4W4V8,Province of Ontario,ON_healthcare_facilities.csv
8546,8546,Stutts Pharmacy,Pharmacy,,-78.617777067,43.9772138770001,5344 Main Street,Orono,ON,L0B1M0,Province of Ontario,ON_healthcare_facilities.csv
8547,8547,Chartwell London Ltc Residence,Pharmacy,,-81.2607492229999,43.044068689,2000 Blackwater Road,London,ON,N5X4K6,Province of Ontario,ON_healthcare_facilities.csv
8548,8548,Hanin Pharmacy Ltd,Pharmacy,,-79.60910935,43.5873979630001,333 Dundas Street East,Mississauga,ON,L5A1X1,Province of Ontario,ON_healthcare_facilities.csv
8549,8549,Windwood Pharmacy,Pharmacy,,-79.749060094,43.576053454,3080 Windwood Drive,Mississauga,ON,L5N2K5,Province of Ontario,ON_healthcare_facilities.csv
8550,8550,Yee Hong Centre for Geriatric,Pharmacy,,-79.686959776,43.604489162,5510 Mavis Road,Mississauga,ON,L5V2X5,Province of Ontario,ON_healthcare_facilities.csv
8551,8551,Sinclair Pharmacy,Pharmacy,,-80.982670766,43.37045356,12 Wellington Street,Stratford,ON,N5A7V4,Province of Ontario,ON_healthcare_facilities.csv
8552,8552,Shoppers Drug Mart #791,Pharmacy,,-79.695709278,43.5871718590001,5425 Creditview Road,Mississauga,ON,L5V2P3,Province of Ontario,ON_healthcare_facilities.csv
8553,8553,Cornwall Medical Pharmacy,Pharmacy,,-79.6601692569999,43.4788071420001,1525 Cornwall Road,Oakville,ON,L6J0B2,Province of Ontario,ON_healthcare_facilities.csv
8554,8554,Pharmasave Casselman Pharmacy,Pharmacy,,-75.087206427,45.313674162,732 Principale Street,Casselman,ON,K0A1M0,Province of Ontario,ON_healthcare_facilities.csv
8555,8555,Victoria Pharmacy,Pharmacy,,-75.7251525459999,45.403819551,1065 Wellington Street,Ottawa,ON,K1Y2Y2,Province of Ontario,ON_healthcare_facilities.csv
8556,8556,Remedy's Al- Shafa Pharmacy,Pharmacy,,-79.52913583,43.6486138770001,4922 Dundas Street West,Toronto,ON,M9A1B7,Province of Ontario,ON_healthcare_facilities.csv
8557,8557,Apothe Sos Pharmacy,Pharmacy,,-75.733400446,45.3683048440001,314 Central Park Drive,Ottawa,ON,K2C0R2,Province of Ontario,ON_healthcare_facilities.csv
8558,8558,Medbrands Ida Pharmacy,Pharmacy,,-79.590108062,43.785538699,53 Woodbridge Avenue,Vaughan,ON,L4L9K9,Province of Ontario,ON_healthcare_facilities.csv
8559,8559,Deer Ridge Pharmacy,Pharmacy,,-80.399747185,43.4088495940001,4281 King Street East,Kitchener,ON,N2P2E9,Province of Ontario,ON_healthcare_facilities.csv
8560,8560,Cedarbrae Medical Pharmacy,Pharmacy,,-79.2227812419999,43.760872411,3630 Lawrence Avenue East,Toronto,ON,M1G1P6,Province of Ontario,ON_healthcare_facilities.csv
8561,8561,Mda Discount Pharmacy,Pharmacy,,-79.1926818329999,43.766547614,4125 Lawrence Avenue East,Toronto,ON,M1E2S2,Province of Ontario,ON_healthcare_facilities.csv
8562,8562,"Versa-Care Place, Tecumseh",Pharmacy,,-82.9008511659999,42.309009378,1400 Banwell Road,Tecumseh,ON,N8N2M4,Province of Ontario,ON_healthcare_facilities.csv
8563,8563,Smile Drug Store,Pharmacy,,-79.853256197,43.2414059910001,517 Concession Street,Hamilton,ON,L8V1A6,Province of Ontario,ON_healthcare_facilities.csv
8564,8564,Drugsmart Pharmacy #005,Pharmacy,,-79.448560056,44.2204830810001,234 Dovedale Drive,Georgina,ON,L4P0H3,Province of Ontario,ON_healthcare_facilities.csv
8565,8565,Oak Medical Pharmacy,Pharmacy,,-89.2960766739999,48.380073553,620 Arthur Street West,Thunder Bay,ON,P7E5R8,Province of Ontario,ON_healthcare_facilities.csv
8566,8566,Super Care Pharmacy,Pharmacy,,-79.2368802569999,43.878556931,6633 Highway 7,Markham,ON,L3P7P2,Province of Ontario,ON_healthcare_facilities.csv
8567,8567,Pars Medcial Pharmacy,Pharmacy,,-79.437984021,43.8754685210001,10171 Yonge Street,Richmond Hill,ON,L4C1T5,Province of Ontario,ON_healthcare_facilities.csv
8568,8568,Parkdale Pharmacy,Pharmacy,,-79.4370117999999,43.63671278,1439 King Street West,Toronto,ON,M6K1H9,Province of Ontario,ON_healthcare_facilities.csv
8569,8569,Sunmed Pharmacy,Pharmacy,,-79.4302612119999,43.7971925080001,248 Steeles Avenue West,Vaughan,ON,L4J1A1,Province of Ontario,ON_healthcare_facilities.csv
8570,8570,Advance Pharmacy Inc,Pharmacy,,-79.2956805709999,43.8263429190001,Steeles Avenue East,Toronto,ON,M1V4S5,Province of Ontario,ON_healthcare_facilities.csv
8571,8571,Meadow Park (London) Nh,Pharmacy,,-81.2020518959999,42.9466784750001,1210 Southdale Road East,London,ON,N6E1B4,Province of Ontario,ON_healthcare_facilities.csv
8572,8572,Origins Pharmacy Milton,Pharmacy,,-79.867124724,43.492976334,Bronte Street South,Milton,ON,L9T9K1,Province of Ontario,ON_healthcare_facilities.csv
8573,8573,Harbourfront Medicine Cabinet,Pharmacy,,-79.381200882,43.6405500830001,8 York Street,Toronto,ON,M5J2Y2,Province of Ontario,ON_healthcare_facilities.csv
8574,8574,Parkwood Mennonite Home,Pharmacy,,-80.4988419219999,43.4699182000001,75 Cardinal Crescent,Waterloo,ON,N2J2E6,Province of Ontario,ON_healthcare_facilities.csv
8575,8575,Speers Pharmacy,Pharmacy,,-79.690773763,43.4439803340001,225 Speers Road,Oakville,ON,L6K0J4,Province of Ontario,ON_healthcare_facilities.csv
8576,8576,Main St Pharmacy,Pharmacy,,-79.092473943,43.0891500980001,5904 Main Street,Niagara Falls,ON,L2G2Z8,Province of Ontario,ON_healthcare_facilities.csv
8577,8577,Crescent Park Pharmacy,Pharmacy,,-78.9619702859999,42.9052816710001,1264 Garrison Road,Fort Erie,ON,L2A1P1,Province of Ontario,ON_healthcare_facilities.csv
8578,8578,Bloor St Pharmacy,Pharmacy,,-79.423695998,43.6623130850001,849 Bloor Street West,Toronto,ON,M6G1M3,Province of Ontario,ON_healthcare_facilities.csv
8579,8579,Metro Pharmacy #536,Pharmacy,,-78.926739862,43.924065554,4111 Thickson Road North,Whitby,ON,L1R2X3,Province of Ontario,ON_healthcare_facilities.csv
8580,8580,Main St Pharmacy &Wellness Cnt,Pharmacy,,-82.740497493,42.037595138,19 Main Street West,Kingsville,ON,N9Y1H2,Province of Ontario,ON_healthcare_facilities.csv
8581,8581,East York Pharmasave 9773,Pharmacy,,-79.326658169,43.690133394,840 Coxwell Avenue,Toronto,ON,M4C5T2,Province of Ontario,ON_healthcare_facilities.csv
8582,8582,Binbrook Family Health Phar,Pharmacy,,-79.8020106709999,43.1247848720001,2537 Hamilton Regional Road 56,Hamilton,ON,L0R1C0,Province of Ontario,ON_healthcare_facilities.csv
8583,8583,Sanomed Pharm&compounding Cent,Pharmacy,,-79.387832386,43.665056087,1000 Bay Street,Toronto,ON,M5S3A8,Province of Ontario,ON_healthcare_facilities.csv
8584,8584,Murray Shore Pharmacy,Pharmacy,,-79.431843906,43.7298654960001,3537 Bathurst Street,Toronto,ON,M6A2C7,Province of Ontario,ON_healthcare_facilities.csv
8585,8585,New Day Pharmacy,Pharmacy,,-76.493332301,44.232802215,162 Division Street,Kingston,ON,K7L3M6,Province of Ontario,ON_healthcare_facilities.csv
8586,8586,Oak Lake Pharmacy,Pharmacy,,-79.6754289579999,43.4384133340001,146 Lake Shore Road West,Oakville,ON,L6K1E4,Province of Ontario,ON_healthcare_facilities.csv
8587,8587,Metro Pharmacy #572,Pharmacy,,-79.4177948939999,43.6398959810001,100 Lynn Williams Street,Toronto,ON,M6K3N6,Province of Ontario,ON_healthcare_facilities.csv
8588,8588,Wal-Mart Pharmacy,Pharmacy,,-79.711594708,43.8645592070001,150 McEwan Drive East,Caledon,ON,L7E2Y3,Province of Ontario,ON_healthcare_facilities.csv
8589,8589,Tls Regal Care Drug Mart,Pharmacy,,-79.8691059989999,43.205690884,480 Stone Church Road East,Hamilton,ON,L8W0B1,Province of Ontario,ON_healthcare_facilities.csv
8590,8590,Extendicare Skilled Nursing C,Pharmacy,,-78.8751524429999,43.8973774510001,82 Park Road North,Oshawa,ON,L1J4L1,Province of Ontario,ON_healthcare_facilities.csv
8591,8591,Drugstore Pharmacy #4223,Pharmacy,,-74.601308988,45.5931431290001,1560 Cameron Street,Hawkesbury,ON,K6A3S5,Province of Ontario,ON_healthcare_facilities.csv
8592,8592,Shoppers Drug Mart #669,Pharmacy,,-84.317752453,46.5228294010001,44 Great Northern Road,Sault Ste. Marie,ON,P6B4Y5,Province of Ontario,ON_healthcare_facilities.csv
8593,8593,Shoppers Drug Mart # 929,Pharmacy,,-84.368742571,46.538019101,364 Second Line West,Sault Ste. Marie,ON,P6C2J7,Province of Ontario,ON_healthcare_facilities.csv
8594,8594,Smithville Pharmacy,Pharmacy,,-79.545002387,43.097502579,128 St Catharines Street,Smithville,ON,L0R2A0,Province of Ontario,ON_healthcare_facilities.csv
8595,8595,Inspired Pharmacy,Pharmacy,,-79.7859186219999,43.7592813850001,128 Inspire Boulevard,Brampton,ON,L6R3X8,Province of Ontario,ON_healthcare_facilities.csv
8596,8596,Dryden Pharmacy,Pharmacy,,-92.8383936019999,49.7835176730001,35 Whyte Avenue,Dryden,ON,P8N1Z2,Province of Ontario,ON_healthcare_facilities.csv
8597,8597,Ohsweken Best Care,Pharmacy,,-80.19602699,43.056363542,753 Sour Springs Road,Hagersville,ON,N0A1H0,Province of Ontario,ON_healthcare_facilities.csv
8598,8598,Shoppers Drug Mart #1242,Pharmacy,,-79.204977538,43.780513516,2863 Ellesmere Road,Toronto,ON,M1E5E9,Province of Ontario,ON_healthcare_facilities.csv
8599,8599,Calabogie Pharmacy,Pharmacy,,-76.730765569,45.2997530900001,1101 Francis Street,Calabogie,ON,K0J1H0,Province of Ontario,ON_healthcare_facilities.csv
8600,8600,Hamilton Downtown Pharmacy,Pharmacy,,-79.869499704,43.2615225930001,52 Cannon Street West,Hamilton,ON,L8R2B5,Province of Ontario,ON_healthcare_facilities.csv
8601,8601,Sentrex Pharmacy Group,Pharmacy,,-79.363807094,43.8318831170001,250 Sheilds Court,Markham,ON,L3R9W7,Province of Ontario,ON_healthcare_facilities.csv
8602,8602,Pharmacie St Charles Pharmacy,Pharmacy,,-80.4162609799999,46.3620631900001,1 King Street East,St.-Charles,ON,P0M2W0,Province of Ontario,ON_healthcare_facilities.csv
8603,8603,Catp,Pharmacy,,-80.9862157809999,46.5032411830001,450 Notre Dame Avenue,Greater Sudbury,ON,P3C5K8,Province of Ontario,ON_healthcare_facilities.csv
8604,8604,Val-Est Pharmacy,Pharmacy,,-80.94590256,46.4334932740001,3179 Highway 69,Greater Sudbury,ON,P3N1S5,Province of Ontario,ON_healthcare_facilities.csv
8605,8605,Rexall Pharmacy,Pharmacy,,-75.6928701369999,45.419738855,160 Elgin Street,Ottawa,ON,K2P2C4,Province of Ontario,ON_healthcare_facilities.csv
8606,8606,Northern Lights Remedy Rx,Pharmacy,,-79.9423063259999,46.3662691150001,12006 Highway 17,West Nipissing,ON,P2B3K8,Province of Ontario,ON_healthcare_facilities.csv
8607,8607,Chartwell Willowgrove Ltc Resi,Pharmacy,,-79.935275823,43.2332464850001,1217 Old Mohawk Road,Hamilton,ON,L9K1P6,Province of Ontario,ON_healthcare_facilities.csv
8608,8608,Lakeside Health Pharmacy,Pharmacy,,-79.680974942,43.228606696,825 North Service Road,Hamilton,ON,L8E0J7,Province of Ontario,ON_healthcare_facilities.csv
8609,8609,Shoppers Drug Mart #851,Pharmacy,,-79.3134620709999,43.7570681070001,85 Ellesmere Road,Toronto,ON,M1R4B7,Province of Ontario,ON_healthcare_facilities.csv
8610,8610,Wal-Mart Pharmacy,Pharmacy,,-79.231701791,45.3387849810001,Howland Drive,Huntsville,ON,P1H2P4,Province of Ontario,ON_healthcare_facilities.csv
8611,8611,A & J Pharmacy,Pharmacy,,-79.298739272,43.8269574190001,1 Sun Yat Sen Avenue,Markham,ON,L3R5K9,Province of Ontario,ON_healthcare_facilities.csv
8612,8612,Wal-Mart Pharmacy,Pharmacy,,-79.68336357,43.543968852,2160 Burnamthorpe Road West,Mississauga,ON,L5L5Z5,Province of Ontario,ON_healthcare_facilities.csv
8613,8613,Dearness Home,Pharmacy,,-81.224203903,42.9441083730001,710 Southdale Road East,London,ON,N6E1R8,Province of Ontario,ON_healthcare_facilities.csv
8614,8614,Wal-Mart Pharmacy,Pharmacy,,-76.033044204,44.89230065,114 Lombard Street,Smiths Falls,ON,K7A5B8,Province of Ontario,ON_healthcare_facilities.csv
8615,8615,Essential Pharmacy W Windsor,Pharmacy,,-83.05304811,42.2782472650001,2055 Huron Church Road,Windsor,ON,N9C2L6,Province of Ontario,ON_healthcare_facilities.csv
8616,8616,Wal-Mart Pharmacy,Pharmacy,,-79.810766998,43.4070687220001,4515 Dundas Street West,Burlington,ON,L7M5B4,Province of Ontario,ON_healthcare_facilities.csv
