X,Y,OBJECTID,FOLDERTYPE,DESCRIPTION,STATUS,ISSUEDATE,PROPERTYADDRESS
608019.923000000417233,4818045.379,2683,MS,Miscellaneous Building,Issued,2018-11-16T16:03:54.000Z,2960 South Sheridan Way 
609169.190000000409782,4814010.107,2575,RN,Residential Dwelling (New/Add) Building,Issued,2019-01-09T13:04:53.000Z,247 Dolphin Crt 
604405.281499999575317,4815840.536499999464,2579,RN,Residential Dwelling (New/Add) Building,Issued,2000-01-17T15:29:31.000Z,488 Ravineview Way 
601311.7785,4814446.093,2304,RN,Residential Dwelling (New/Add) Building,Conditional,2018-02-13T10:56:00.000Z,341 Ironside Dr 
606216.222500000149012,4818206.0985,2195,DA,Industrial (Alt/Imp) Building,Issued,2015-02-06T13:21:03.000Z,2679 Bristol Cir 
602497.531000000424683,4815858.447499999776,2898,RA,Residential Dwelling (Alt/Imp) Building,Issued,2019-01-10T13:07:12.000Z,154 Threshing Mill Blvd 
607190.338000000454485,4812965.485,2107,CA,Commercial (Alt/Imp) Building,Issued,2016-10-25T15:06:39.000Z,481 Cornwall Rd 
606154.824,4814626.561499999836,2712,TH,Town House (New/Add/Alt) Building,Conditional,2000-01-21T15:19:43.000Z,1050 Grand Blvd Unit 7 
603495.344499999657273,4815321.43899999931,2631,PS,Plumbing Only,Issued,2019-05-15T08:39:01.000Z,261 Oak Walk Dr 
602365.690999999642372,4815648.78,2968,RN,Residential Dwelling (New/Add) Building,Conditional,2017-03-30T10:20:46.000Z,89 Natalie Way 
604904.42850000038743,4806759.386499999091,2038,RN,Residential Dwelling (New/Add) Building,Conditional,2017-06-12T11:55:12.000Z,2053 Seafare Dr 
600281.008500000461936,4811463.58699999936,2355,CA,Commercial (Alt/Imp) Building,Issued,2018-04-19T10:19:17.000Z,2530 Third Line 
606878.357499999925,4819288.2795,2149,CA,Commercial (Alt/Imp) Building,Issued,2018-04-30T12:37:34.000Z,2381 Bristol Cir 
601275.359000000171363,4814356.8165,2015,RN,Residential Dwelling (New/Add) Building,Conditional,2018-01-16T18:14:17.000Z,368 Ironside Dr 
603441.651499999687076,4803007.7375,2184,RA,Residential Dwelling (Alt/Imp) Building,Issued,2015-05-01T08:39:27.000Z,3550 Lakeshore Rd W 
602742.767,4815231.913499999791,2771,RN,Residential Dwelling (New/Add) Building,Conditional,2017-10-16T17:24:55.000Z,3050 Post Rd 
605411.634499999694526,4816675.059499999508,2822,RA,Residential Dwelling (Alt/Imp) Building,Issued,2015-11-25T10:21:34.000Z,1359 Clearwater Cres 
602201.310999999754131,4813776.731499999762,2849,RS,Residential (Secondary) Building,Issued,2019-01-18T13:46:48.000Z,2457 Capilano Cres 
607110.35950000025332,4814727.65699999966,2225,DA,Industrial (Alt/Imp) Building,Issued,2017-12-15T16:26:48.000Z,1273 North Service Rd E Unit F6 
602408.836500000208616,4815118.05599999987,2094,SN,Institutional (New/Add) Building,Issued,2017-02-28T11:26:38.000Z,1 Sixteen Mile Dr 
606415.370500000193715,4819069.421,2943,CA,Commercial (Alt/Imp) Building,Issued,2017-09-15T08:31:04.000Z,2568 Bristol Cir 
604365.943,4805585.37299999967,2337,CN,Commercial (New/Add) Building,Issued,2018-01-12T11:40:42.000Z,2441 Lakeshore Rd W 
607315.443,4818407.16,2139,CA,Commercial (Alt/Imp) Building,Issued,2019-01-08T13:22:12.000Z,2030 Bristol Cir 
607190.338000000454485,4812965.485,2109,CA,Commercial (Alt/Imp) Building,Issued,2017-06-07T11:08:46.000Z,487 Cornwall Rd 
599764.849000000394881,4809296.545499999076,2332,TH,Town House (New/Add/Alt) Building,Conditional,2016-09-27T10:22:26.000Z,2280 Baronwood Dr Unit 80 
602823.286999999545515,4815221.9765,2773,RN,Residential Dwelling (New/Add) Building,Conditional,2017-04-20T11:34:36.000Z,3025 Post Rd 
606916.4835,4810506.912,2732,SN,Institutional (New/Add) Building,Conditional,2017-06-23T13:44:33.000Z,133 Rebecca St 
606521.682,4811339.719,2559,SA,Institutional (Alt/Imp) Building,Issued,2018-07-31T14:27:48.000Z,357 Bartos Dr 
604074.706500000320375,4804543.602499999106,2570,RN,Residential Dwelling (New/Add) Building,Issued,2018-04-11T10:10:03.000Z,52 West St 
609160.111499999649823,4815806.1465,2148,CN,Commercial (New/Add) Building,Issued,2019-05-01T15:12:19.000Z,584 Ford Dr Unit 1 
605728.248999999836087,4810840.198,2287,DN,Industrial (New/Add) Building,Issued,2017-03-22T14:18:32.000Z,478 Woody Rd 
604260.776999999769032,4805493.626,2019,PS,Plumbing Only,Issued,2018-08-03T09:25:34.000Z,2441 Lakeshore Rd W 
604260.776999999769032,4805493.626,2021,CP,Conditional / Part Building,Issued,2018-11-16T09:15:09.000Z,133 Bronte Rd 
601790.622499999590218,4813817.11199999973,2392,TH,Town House (New/Add/Alt) Building,Conditional,2018-09-04T11:24:25.000Z,3040 George Savage Ave 
604365.239500000141561,4814178.525499999523,2026,RA,Residential Dwelling (Alt/Imp) Building,Issued,2014-12-04T08:58:56.000Z,2102 Castlefield Cres 
601368.310499999672174,4814300.6785,2958,RN,Residential Dwelling (New/Add) Building,Conditional,2018-02-15T08:53:27.000Z,359 North Park Blvd 
604124.701999999582767,4810612.43249999918,2997,RA,Residential Dwelling (Alt/Imp) Building,Issued,2018-10-24T13:04:58.000Z,1016 Runnymead Cres 
606964.659,4810219.842,2097,CA,Commercial (Alt/Imp) Building,Issued,2000-02-15T14:36:45.000Z,115 Maurice Dr 
601490.313500000163913,4813349.6315,2487,CA,Commercial (Alt/Imp) Building,Issued,2016-04-12T11:17:15.000Z,483 Dundas St W 
604985.499499999918,4812998.46299999952,2890,SA,Institutional (Alt/Imp) Building,Issued,2018-08-16T11:20:01.000Z,1330 Montclair Dr 
609714.964499999769032,4814662.478,2082,RA,Residential Dwelling (Alt/Imp) Building,Issued,2009-06-15T16:43:55.000Z,246 Ash Tree Way 
601558.33,4814868.6135,2661,RN,Residential Dwelling (New/Add) Building,Issued,2019-05-17T14:41:27.000Z,3319 Jacob Way 
606498.864500000141561,4810429.877499999478,2289,RN,Residential Dwelling (New/Add) Building,Issued,2018-09-13T11:01:55.000Z,245 Margaret Dr 
604637.61600000038743,4814892.797,2800,AH,Accessory Unit in House,Issued,2017-04-28T11:42:28.000Z,358 Hickory Cir 
608625.466,4815186.03299999982,2863,CA,Commercial (Alt/Imp) Building,Issued,2019-02-05T18:13:22.000Z,2061 Cornwall Rd  
603376.736499999649823,4815204.70199999958,2804,CA,Commercial (Alt/Imp) Building,Issued,2019-03-15T09:01:38.000Z,301 Hays Blvd 
604411.91399999987,4806365.683,2930,RN,Residential Dwelling (New/Add) Building,Issued,2016-05-03T11:42:30.000Z,240 Sunrise Cres 
606916.4835,4810506.912,2735,DN,Industrial (New/Add) Building,Issued,2018-08-28T13:40:25.000Z,159 Felan Ave 
607445.776499999687076,4818486.8695,2509,CA,Commercial (Alt/Imp) Building,Issued,2013-05-06T10:20:25.000Z,2124 London Lane 
601794.968999999575317,4809032.0665,2976,RA,Residential Dwelling (Alt/Imp) Building,Issued,2017-11-22T12:46:43.000Z,1339 Tinsmith Lane 
605439.10950000025332,4815786.73399999924,2336,RA,Residential Dwelling (Alt/Imp) Building,Issued,2014-05-30T08:21:52.000Z,1119 Ballantry Rd 
601664.369,4814844.19,2361,RN,Residential Dwelling (New/Add) Building,Conditional,2018-01-31T17:22:56.000Z,3295 Charles Fay Pass 
605237.268000000156462,4812006.38099999912,2416,DP,Demolition,Issued,2018-10-26T17:20:49.000Z,85 Rancliffe Rd 
599867.336500000208616,4811246.094,2555,DP,Demolition,Issued,2019-03-28T09:45:39.000Z,2135 Dundas St W 
605614.491499999538064,4807926.9065,2084,RN,Residential Dwelling (New/Add) Building,Issued,2018-05-10T15:25:22.000Z,1239 Sedgewick Cres 
604580.338499999605119,4807068.920499999076,2960,RN,Residential Dwelling (New/Add) Building,Issued,2015-11-18T15:37:05.000Z,2061 Rebecca St 
605257.662499999627471,4809026.289,2885,RN,Residential Dwelling (New/Add) Building,Issued,2019-02-22T00:00:00.000Z,478 Winston Rd 
610000.850999999791384,4815554.036499999464,2578,RA,Residential Dwelling (Alt/Imp) Building,Issued,2019-05-03T12:20:04.000Z,326 Acacia Crt 
605925.730499999597669,4812606.773499999195,2636,RN,Residential Dwelling (New/Add) Building,Issued,2000-04-06T14:58:33.000Z,1067 Churchill Ave 
601405.063,4814575.3825,2442,RN,Residential Dwelling (New/Add) Building,Conditional,2018-01-17T18:12:23.000Z,300 Harold Dent Trail 
605343.529500000178814,4809289.4845,2118,RN,Residential Dwelling (New/Add) Building,Issued,2017-10-27T16:17:33.000Z,509 Maplehurst Ave 
599248.223500000312924,4810025.04199999943,2995,SN,Institutional (New/Add) Building,Issued,2018-08-28T16:39:36.000Z,2600 Grand Oak Trail 
602082.803000000305474,4813294.218499999493,2883,RA,Residential Dwelling (Alt/Imp) Building,Issued,2016-03-04T09:27:19.000Z,448 Ambleside Dr Unit  
604510.759499999694526,4814268.30399999954,2192,RS,Residential (Secondary) Building,Issued,2018-05-23T15:22:15.000Z,2074 Oak Springs Rd 
603733.725499999709427,4805848.76,2322,RN,Residential Dwelling (New/Add) Building,Issued,2018-12-04T13:55:55.000Z,2454 Rebecca St 
601790.622499999590218,4813817.11199999973,2368,TH,Town House (New/Add/Alt) Building,Issued,2018-09-04T11:32:58.000Z,3006 Rivertrail Common 
608037.924499999731779,4817354.195499999449,2698,RA,Residential Dwelling (Alt/Imp) Building,Issued,2019-02-21T16:11:23.000Z,1354 Chalfield Dr 
601790.622499999590218,4813817.11199999973,2382,TH,Town House (New/Add/Alt) Building,Issued,2018-09-04T11:32:22.000Z,3016 George Savage Ave 
606810.542999999597669,4815351.160499999,2327,RN,Residential Dwelling (New/Add) Building,Issued,2018-07-13T12:48:42.000Z,1292 Lakeview Dr 
604625.898,4808931.0445,2190,RN,Residential Dwelling (New/Add) Building,Issued,2017-06-09T08:47:06.000Z,1231 Pinegrove Rd 
601339.114500000141561,4814764.47399999946,2680,RA,Residential Dwelling (Alt/Imp) Building,Issued,2019-01-09T15:22:34.000Z,267 Bethpage Dr 
606154.824,4814626.561499999836,2708,TH,Town House (New/Add/Alt) Building,Issued,2000-01-21T15:25:31.000Z,1050 Grand Blvd Unit 13 
601786.606499999761581,4814764.82499999925,2316,RN,Residential Dwelling (New/Add) Building,Conditional,2018-01-31T17:49:39.000Z,3237 Donald Mackay St 
608019.205500000156462,4811330.461,2305,RA,Residential Dwelling (Alt/Imp) Building,Issued,2016-05-20T10:22:10.000Z,296 Robinson St 
601473.2505,4814604.683,2040,RN,Residential Dwelling (New/Add) Building,Conditional,2018-01-18T11:22:02.000Z,271 Ironside Dr 
605922.025500000454485,4810050.535,2002,RN,Residential Dwelling (New/Add) Building,Conditional,2016-08-29T09:27:08.000Z,412 Wildwood Dr 
604817.938,4816146.6985,2646,RA,Residential Dwelling (Alt/Imp) Building,Issued,2014-05-16T12:05:25.000Z,2304 Hertfordshire Way 
604366.28000000026077,4807396.30299999937,2633,RN,Residential Dwelling (New/Add) Building,Issued,2019-03-22T14:14:58.000Z,402 Tennyson Dr 
602387.6425,4815019.493,2046,RA,Residential Dwelling (Alt/Imp) Building,Issued,2018-12-12T15:06:11.000Z,3287 Larry Cres 
605391.5795,4807335.9845,2334,RN,Residential Dwelling (New/Add) Building,Issued,2017-12-07T11:56:03.000Z,179 Viewbank Cres 
610298.977,4814819.1015,2918,RA,Residential Dwelling (Alt/Imp) Building,Issued,2019-05-14T09:55:20.000Z,142 Digby Rd 
603323.5,4815424.219,2618,CA,Commercial (Alt/Imp) Building,Issued,2019-01-10T12:10:12.000Z,234 Hays Blvd 
607664.388500000350177,4810524.8805,2177,RA,Residential Dwelling (Alt/Imp) Building,Issued,2019-05-07T12:32:47.000Z,21 Chisholm St 
607267.076000000350177,4810822.9855,2588,RN,Residential Dwelling (New/Add) Building,Issued,2018-05-08T18:20:40.000Z,17 Rebecca St 
601964.650000000372529,4810981.798499999568,2819,RA,Residential Dwelling (Alt/Imp) Building,Issued,2018-08-07T14:06:37.000Z,2075 Summer Heights Trail Unit  
608586.984000000171363,4812498.514499999583,3000,RA,Residential Dwelling (Alt/Imp) Building,Issued,2018-04-30T13:32:25.000Z,145 Waterstone Crt 
604250.252500000409782,4807744.378499999642,2295,RN,Residential Dwelling (New/Add) Building,Issued,2018-06-12T14:18:27.000Z,1526 Bridge Rd 
605691.117999999783933,4806794.798,2937,RN,Residential Dwelling (New/Add) Building,Conditional,2017-03-28T15:03:37.000Z,58 Hamlet Common 
603670.622999999672174,4805654.59,2746,RS,Residential (Secondary) Building,Issued,2017-08-04T10:55:15.000Z,273 Bronte Rd 
606091.1535,4816691.34,2974,PS,Plumbing Only,Issued,2018-06-01T12:45:57.000Z,1495 Bayshire Dr 
608342.600999999791384,4817816.538499999791,2326,RA,Residential Dwelling (Alt/Imp) Building,Issued,2016-03-03T12:24:21.000Z,1386 Wakehurst Cres 
604260.776999999769032,4805493.626,2018,CN,Commercial (New/Add) Building,Issued,2018-01-12T11:40:42.000Z,2441 Lakeshore Rd W 
602932.442499999888241,4815660.6925,2241,RS,Residential (Secondary) Building,Issued,2018-04-13T15:58:51.000Z,197 Wheat Boom Dr 
609877.655500000342727,4814450.648,2728,RN,Residential Dwelling (New/Add) Building,Issued,2018-08-17T09:21:52.000Z,158 Castle Cres 
604757.63300000037998,4812009.788,2639,RN,Residential Dwelling (New/Add) Building,Issued,2018-03-14T10:40:00.000Z,1210 Oxford Ave 
604456.360000000335276,4806632.3275,2919,RN,Residential Dwelling (New/Add) Building,Issued,2014-06-13T17:02:26.000Z,269 Sunray Rd 
604546.304999999701977,4816223.151499999687,2049,RS,Residential (Secondary) Building,Issued,2018-06-19T11:46:23.000Z,2420 Tesla Cres 
601490.313500000163913,4813349.6315,2494,CA,Commercial (Alt/Imp) Building,Issued,2018-03-13T10:45:10.000Z,519 Dundas St W 
603588.940000000409782,4816324.11,2607,TH,Town House (New/Add/Alt) Building,Issued,2018-06-12T16:55:31.000Z,387 Grindstone Trail 
606366.663499999791384,4808857.10349999927,2217,SA,Institutional (Alt/Imp) Building,Issued,2018-06-27T15:53:49.000Z,540 Lakeshore Rd W 
607783.921,4811638.183,2978,RN,Residential Dwelling (New/Add) Building,Issued,2018-10-26T09:26:35.000Z,328 Sumner Ave 
605081.510499999858439,4811512.863,2786,CA,Commercial (Alt/Imp) Building,Issued,2019-05-07T10:27:36.000Z,230 North Service Rd W 
604292.844499999657273,4804937.546,2252,RA,Residential Dwelling (Alt/Imp) Building,Issued,2019-02-15T10:29:17.000Z,41 Harbourside Crt 
610412.309999999590218,4815147.102,2105,RN,Residential Dwelling (New/Add) Building,Issued,2018-08-23T12:41:53.000Z,2346 Devon Rd 
601790.622499999590218,4813817.11199999973,2393,TH,Town House (New/Add/Alt) Building,Issued,2018-09-04T11:24:36.000Z,3042 George Savage Ave 
607624.239500000141561,4812425.83,2552,RA,Residential Dwelling (Alt/Imp) Building,Issued,2000-06-22T11:03:47.000Z,325 Gloucester Ave 
603588.940000000409782,4816324.11,2611,TH,Town House (New/Add/Alt) Building,Issued,2018-06-12T16:58:13.000Z,430 Wheat Boom Dr 
603333.242999999783933,4802987.731499999762,2861,RS,Residential (Secondary) Building,Conditional,2016-09-15T11:25:59.000Z,3536 Wass Cres 
606515.026499999687076,4813701.08699999936,2769,PS,Plumbing Only,Issued,2019-05-30T17:27:31.000Z,475 Iroquois Shore Rd 
603376.736499999649823,4815204.70199999958,2809,PS,Plumbing Only,Issued,2019-05-15T08:47:31.000Z,261 Oak Walk Dr 
606916.4835,4810506.912,2734,PS,Plumbing Only,Issued,2018-12-19T11:03:48.000Z,159 Felan Ave 
601582.627500000409782,4814915.50899999961,2434,RN,Residential Dwelling (New/Add) Building,Conditional,2018-02-24T17:33:55.000Z,227 Polly Dr 
606366.663499999791384,4808857.10349999927,2216,SN,Institutional (New/Add) Building,Issued,2017-03-31T11:45:48.000Z,540 Lakeshore Rd W 
602446.970499999821186,4814855.96499999985,2060,SN,Institutional (New/Add) Building,Issued,2015-09-10T17:12:48.000Z,3086 Isaac Ave 
605725.228500000201166,4806736.68249999918,2535,RN,Residential Dwelling (New/Add) Building,Issued,2018-06-27T15:37:19.000Z,29 Hamlet Common 
604187.667500000447035,4812767.875,2036,RN,Residential Dwelling (New/Add) Building,Issued,2018-08-24T16:38:37.000Z,121 Ringwood Rd 
602721.83600000012666,4815431.14499999955,2045,RN,Residential Dwelling (New/Add) Building,Conditional,2017-03-13T13:13:27.000Z,101 Wheat Boom Dr 
607182.749499999918,4812319.834499999881,2254,RN,Residential Dwelling (New/Add) Building,Issued,2019-05-06T12:08:54.000Z,351 Spruce St 
602559.4605,4815312.319499999285,2824,RN,Residential Dwelling (New/Add) Building,Conditional,2017-03-22T18:29:19.000Z,3106 Millicent Ave 
605049.679999999701977,4809468.026,2314,RN,Residential Dwelling (New/Add) Building,Issued,2015-11-09T09:30:10.000Z,600 Maplehurst Ave 
606727.463499999605119,4819425.295,2669,CA,Commercial (Alt/Imp) Building,Issued,2014-05-27T10:18:36.000Z,2421 Bristol Cir 
604239.536999999545515,4815899.77199999988,2475,RA,Residential Dwelling (Alt/Imp) Building,Issued,2014-09-29T09:19:05.000Z,394 Spring Blossom Cres 
607494.96100000012666,4811030.422499999404,2933,SA,Institutional (Alt/Imp) Building,Issued,2015-12-15T11:14:06.000Z,120 Navy St 
601292.64850000012666,4814465.69099999964,2795,RN,Residential Dwelling (New/Add) Building,Conditional,2018-01-16T18:27:45.000Z,346 Harold Dent Trail 
601959.89850000012666,4811679.139499999583,2081,CA,Commercial (Alt/Imp) Building,Issued,2000-02-11T16:43:24.000Z,2275 Westoak Trails Blvd 
606092.457999999634922,4815714.889499999583,2859,RN,Residential Dwelling (New/Add) Building,Issued,2015-07-27T15:29:41.000Z,1387 Harmsworth Sq 
603908.497000000439584,4806218.126,2952,RS,Residential (Secondary) Building,Issued,2014-10-15T08:34:59.000Z,315 Sussex St 
604595.199,4811922.43799999915,2796,RN,Residential Dwelling (New/Add) Building,Conditional,2017-06-29T14:31:38.000Z,1234 Richards Cres 
601434.6985,4809288.605,2526,CA,Commercial (Alt/Imp) Building,Issued,2019-04-01T09:56:44.000Z,1500 Heritage Way 
604424.360000000335276,4813390.98399999924,2362,SA,Institutional (Alt/Imp) Building,Issued,2017-06-12T11:35:28.000Z,1511 Sixth Line 
605055.036000000312924,4806012.9085,2547,CA,Commercial (Alt/Imp) Building,Issued,2019-03-08T15:24:49.000Z,2170 Marine Dr 
604962.382500000298023,4817730.29,2946,PS,Plumbing Only,Issued,2019-03-07T10:42:38.000Z,1437 Dundas St E 
606154.824,4814626.561499999836,2707,TH,Town House (New/Add/Alt) Building,Conditional,2000-01-21T15:24:51.000Z,1050 Grand Blvd Unit 12 
604872.738499999978,4809072.39399999939,2505,RN,Residential Dwelling (New/Add) Building,Issued,2018-08-07T12:15:17.000Z,565 Lees Lane 
603868.0005,4812754.16899999976,2992,RN,Residential Dwelling (New/Add) Building,Conditional,2018-02-27T15:21:35.000Z,180 Richmond Rd 
606533.889000000432134,4818709.676,2186,DA,Industrial (Alt/Imp) Building,Issued,2012-10-25T14:21:54.000Z,2795 Brighton Rd 
607787.031999999657273,4811253.1565,2936,CA,Commercial (Alt/Imp) Building,Issued,2010-06-25T13:25:38.000Z,229 Lakeshore Rd E 
606287.416500000283122,4813362.206,2436,CA,Commercial (Alt/Imp) Building,Issued,2013-07-25T14:36:33.000Z,353 Iroquois Shore Rd 
603458.786999999545515,4816417.773499999195,2846,SN,Institutional (New/Add) Building,Issued,2019-01-24T11:50:53.000Z,455 Wheat Boom Dr 
604079.558500000275671,4807436.92699999921,2651,RN,Residential Dwelling (New/Add) Building,Issued,2019-03-15T16:16:10.000Z,466 Saville Cres 
606799.575000000186265,4809848.966,2098,RA,Residential Dwelling (Alt/Imp) Building,Issued,2015-02-24T11:32:56.000Z,94 Holyrood Ave 
606727.463499999605119,4819425.295,2672,CA,Commercial (Alt/Imp) Building,Issued,2013-06-26T09:21:08.000Z,2421 Bristol Cir 
601671.177500000223517,4811505.685499999672,2872,RA,Residential Dwelling (Alt/Imp) Building,Issued,2019-01-31T08:46:14.000Z,2268 Glenfield Rd 
607494.96100000012666,4811030.422499999404,2932,SA,Institutional (Alt/Imp) Building,Issued,2000-01-05T14:43:58.000Z,120 Navy St 
608625.466,4815186.03299999982,2865,CA,Commercial (Alt/Imp) Building,Issued,2017-06-05T10:44:01.000Z,2061 Cornwall Rd  
601490.313500000163913,4813349.6315,2497,CA,Commercial (Alt/Imp) Building,Issued,2018-03-23T13:19:56.000Z,519 Dundas St W 
603840.532999999821186,4811876.73299999908,2954,FR,Fire Retrofit,Issued,2017-11-21T15:45:02.000Z,1333 Dorval Dr 
604365.943,4805585.37299999967,2342,CP,Conditional / Part Building,Issued,2019-03-29T15:08:56.000Z,133 Bronte Rd 
